DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Apr 17,vs PHI,L 5-1,1.0,3,4,4,0,3,2,1,3,32,9,-,L(0-2),-,17.05
Apr 14,@ CHC,L 14-10,0.1,2,5,5,0,2,1,1,1,23,6,-,L(0-1),-,13.50
Apr 11,@ WSH,W 5-3,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,5.40
Apr 10,@ WSH,L 4-1,1.0,0,0,0,0,0,1,0,2,16,3,-,-,-,6.75
Apr 6,@ COL,W 8-3,1.1,1,0,0,0,0,0,1,4,25,5,-,-,-,9.00
Apr 2,vs WSH,L 8-1,0.2,2,2,2,0,2,1,1,2,28,7,-,-,-,16.20
Mar 30,vs PHI,L 5-4,1.0,1,1,1,0,1,1,1,2,21,5,-,-,-,9.00
DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ SEA,L 2-1,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Mar 31,@ SEA,W 6-5,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 1,@ SEA,L 5-4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 2,@ LAA,W 6-0,3,0,0,0,0,0,0,2,0,0,0,.118,.000,.118,.000
Apr 3,@ LAA,L 13-2,3,1,1,0,0,1,2,1,1,0,0,.190,.222,.412,.056
Apr 4,@ LAA,L 3-2,5,0,0,0,0,0,0,1,0,0,0,.185,.174,.359,.043
Apr 6,vs KC,W 3-2,3,1,1,0,0,0,1,1,0,1,0,.226,.192,.418,.077
Apr 7,vs KC,L 1-0,4,0,0,0,0,0,0,0,1,0,0,.200,.167,.367,.067
Apr 8,vs KC,W 3-1,3,0,0,0,0,0,1,1,0,0,0,.205,.152,.357,.061
Apr 9,vs DET,W 2-0,2,0,1,0,0,0,0,2,0,0,0,.256,.171,.427,.086
Apr 10,vs DET,W 2-1,3,1,2,0,0,1,1,0,0,0,0,.283,.289,.572,.132
Apr 11,vs DET,W 5-1,3,1,1,0,0,0,0,1,0,1,0,.300,.293,.593,.146
Apr 12,vs DET,W 9-3,5,1,1,0,0,1,2,0,0,0,0,.291,.348,.639,.152
Apr 13,vs TOR,L 8-4,4,1,1,0,0,0,0,1,2,0,0,.300,.340,.640,.160
Apr 17,@ MIN,W 6-1,5,1,3,0,0,1,1,0,0,0,0,.323,.418,.741,.200
Apr 18,@ MIN,L 2-1,6,0,1,0,0,0,0,1,0,0,0,.319,.393,.712,.197
Apr 20,@ BAL,L 3-1,3,0,0,0,0,0,0,1,0,0,0,.316,.375,.691,.188
Apr 21,@ BAL,W 4-0,4,1,3,0,0,1,1,0,0,0,0,.338,.441,.779,.221
Apr 22,@ BAL,W 7-3,4,2,2,0,0,2,3,1,2,0,0,.353,.528,.881,.236
Apr 23,@ BAL,W 2-1,4,0,1,1,0,0,0,0,0,0,0,.348,.526,.874,.237
Apr 24,vs CHC,L 10-3,3,1,3,1,0,0,0,1,0,0,0,.376,.557,.933,.266
Apr 25,vs CHC,W 4-1,4,0,1,0,0,0,0,0,1,0,0,.371,.542,.913,.265
Apr 26,vs SEA,L 5-4,5,0,0,0,0,0,0,0,3,0,0,.353,.511,.864,.250
Apr 27,vs SEA,W 6-5,4,0,0,0,0,0,0,0,0,0,0,.340,.489,.829,.239
Apr 28,vs SEA,L 12-4,4,1,1,0,0,0,0,0,0,0,0,.336,.479,.815,.240
Apr 29,vs SEA,L 10-4,4,0,3,2,0,0,2,0,0,0,0,.351,.510,.861,.260
Apr 30,vs TEX,W 7-5,5,2,2,1,0,0,2,0,1,0,0,.353,.514,.867,.267
May 1,vs TEX,L 8-6,6,0,2,1,0,0,0,0,1,0,0,.352,.514,.866,.270
May 2,vs TEX,W 12-4,Did not play
May 3,vs TOR,L 13-11,3,3,0,0,0,0,0,2,0,1,0,.359,.500,.859,.263
May 3,vs TOR,W 13-4,5,2,3,1,0,1,3,1,0,0,0,.372,.538,.910,.277
May 4,@ NYY,L 7-6,4,1,3,1,0,1,2,0,0,0,1,.383,.577,.960,.293
May 5,@ NYY,L 5-2,4,1,1,1,0,0,0,0,1,0,0,.379,.575,.954,.291
May 6,@ NYY,L 7-4,3,0,0,0,0,0,0,1,1,0,0,.376,.562,.938,.285
May 8,@ MIL,L 3-2,4,1,1,0,0,1,1,0,1,0,0,.373,.575,.948,.284
May 9,@ MIL,W 6-2,4,1,1,1,0,0,0,1,0,2,0,.373,.572,.945,.283
May 11,vs KC,L 10-9,5,1,2,0,0,1,2,0,1,0,0,.374,.587,.961,.287
May 12,vs KC,W 6-2,4,0,0,0,0,0,0,0,0,0,0,.365,.571,.936,.279
May 13,vs KC,W 11-2,3,2,2,1,0,1,3,2,0,1,0,.378,.600,.978,.287
May 14,@ DET,L 6-3,3,2,1,0,0,1,1,1,0,0,0,.381,.614,.995,.288
May 15,@ DET,L 9-8,5,0,3,2,0,0,1,0,0,0,0,.387,.627,1.014,.297
May 16,@ DET,W 6-0,4,0,1,0,0,0,1,1,0,0,0,.387,.617,1.004,.296
May 18,@ HOU,L 4-1,4,0,1,0,0,0,0,0,0,0,0,.384,.608,.992,.295
May 19,@ HOU,W 5-4,3,1,2,1,0,0,1,1,0,0,1,.392,.615,1.007,.302
May 20,@ HOU,L 3-1,4,0,0,0,0,0,0,0,2,0,0,.384,.601,.985,.295
May 22,@ CHC,W 10-1,2,2,1,0,0,1,3,3,0,0,0,.394,.617,1.011,.297
May 23,@ CHC,W 1-0,4,0,1,0,0,0,0,0,1,1,0,.391,.609,1.000,.296
May 24,vs HOU,L 8-2,3,0,1,0,0,0,0,1,0,0,0,.393,.604,.997,.297
May 25,vs HOU,L 11-2,5,0,1,1,0,0,1,0,1,0,0,.389,.599,.988,.294
May 26,vs HOU,W 8-6,2,1,0,0,0,0,0,2,1,0,0,.391,.593,.984,.291
May 27,vs HOU,W 10-9,6,2,2,1,0,1,2,0,1,0,0,.389,.605,.994,.292
May 28,vs CHW,W 9-6,4,1,1,0,0,0,0,0,1,0,0,.387,.598,.985,.291
May 29,vs CHW,W 7-3,4,2,2,1,0,1,2,0,1,0,0,.389,.616,1.005,.296
May 30,vs CHW,W 9-1,4,2,2,0,0,1,1,1,0,0,0,.393,.628,1.021,.300
May 31,@ MIN,W 9-8,5,1,2,0,0,1,1,0,0,0,0,.393,.637,1.030,.302
Jun 1,@ MIN,L 7-4,4,1,1,1,0,0,0,0,1,0,0,.391,.634,1.025,.301
Jun 2,@ MIN,L 7-1,3,0,1,0,0,0,0,2,0,0,0,.395,.630,1.025,.301
Jun 3,@ MIN,L 7-5,2,1,0,0,0,0,0,2,2,0,0,.397,.624,1.021,.299
Jun 5,vs MIL,W 3-2,4,1,1,0,0,1,1,0,1,0,0,.395,.631,1.026,.298
Jun 6,vs MIL,W 3-1,3,0,1,1,0,0,1,1,0,0,0,.396,.632,1.028,.298
Jun 8,@ DET,W 4-1,3,1,0,0,0,0,0,1,1,0,0,.394,.623,1.017,.294
Jun 9,@ DET,L 4-2,4,0,1,0,0,0,0,1,3,0,0,.394,.617,1.011,.294
Jun 10,@ DET,W 9-2,5,0,1,0,1,0,0,0,1,0,0,.391,.617,1.008,.292
Jun 11,@ CHW,W 4-0,5,0,1,0,0,0,0,0,1,1,0,.387,.608,.995,.290
Jun 12,@ CHW,L 5-1,3,0,1,1,0,0,1,0,0,0,0,.385,.609,.994,.290
Jun 13,@ CHW,L 3-2,4,0,2,0,0,0,0,0,0,0,0,.387,.607,.994,.294
Jun 14,@ CHW,W 5-2,5,1,1,0,0,1,2,0,0,0,0,.384,.611,.995,.292
Jun 15,vs MIN,L 6-3,3,1,1,0,0,0,0,1,0,0,0,.385,.608,.993,.292
Jun 16,vs MIN,L 9-3,4,1,1,0,0,1,1,0,1,0,0,.384,.614,.998,.292
