DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs LAA,W 6-5,4,0,0,0,0,0,0,1,1,0,0,.200,.000,.200,.000
Mar 30,vs LAA,L 2-1,4,0,1,0,0,0,0,0,1,0,0,.222,.125,.347,.125
Mar 31,vs LAA,L 8-3,4,0,1,0,0,0,2,0,1,0,0,.231,.167,.398,.167
Apr 1,vs LAA,L 7-4,3,1,2,0,0,0,1,1,0,0,0,.353,.267,.620,.267
Apr 2,vs TEX,W 3-1,4,0,0,0,0,0,0,0,3,0,0,.286,.211,.497,.211
Apr 3,vs TEX,L 4-1,4,0,0,0,0,0,0,0,1,0,0,.240,.174,.414,.174
Apr 4,vs TEX,W 6-2,Did not play
Apr 5,vs TEX,L 6-3,4,0,2,0,0,0,0,0,0,0,0,.276,.222,.498,.222
Apr 6,@ LAA,L 13-9,3,0,0,0,0,0,1,0,0,0,0,.242,.200,.442,.200
Apr 7,@ LAA,W 7-3,3,1,1,1,0,0,1,1,0,0,0,.270,.242,.512,.212
Apr 8,@ LAA,L 6-1,3,0,0,0,0,0,0,0,1,0,0,.250,.222,.472,.194
Apr 10,@ LAD,L 4-0,3,0,1,0,0,0,0,1,0,0,0,.273,.231,.504,.205
Apr 11,@ LAD,W 16-6,4,0,1,0,0,0,0,0,1,0,0,.271,.233,.504,.209
Apr 13,@ SEA,L 7-4,4,0,2,0,0,0,0,0,0,0,0,.288,.255,.543,.234
Apr 14,@ SEA,L 10-8,4,1,2,0,0,1,2,0,0,0,0,.304,.333,.637,.255
Apr 15,@ SEA,W 2-1,3,0,1,0,0,0,0,0,1,0,0,.317,.333,.650,.259
Apr 16,vs CHW,W 8-1,4,1,2,1,0,0,1,0,1,0,0,.328,.362,.690,.276
Apr 17,vs CHW,W 10-2,3,1,2,2,0,0,3,0,0,0,0,.338,.410,.748,.295
Apr 18,vs CHW,W 12-11,6,2,2,1,0,0,0,1,3,0,0,.347,.418,.765,.299
Apr 20,vs BOS,L 7-3,4,1,0,0,0,0,0,1,0,0,0,.338,.394,.732,.282
Apr 21,vs BOS,W 3-0,4,0,1,1,0,0,1,0,2,0,0,.333,.400,.733,.280
Apr 22,vs BOS,W 4-1,4,1,2,0,0,0,0,0,0,0,0,.341,.405,.746,.291
Apr 23,@ TEX,W 9-4,4,1,0,0,0,0,0,1,1,0,0,.333,.386,.719,.277
Apr 24,@ TEX,W 3-2,2,0,0,0,0,0,0,0,1,0,0,.340,.376,.716,.271
Apr 25,@ TEX,L 4-2,2,0,1,0,0,0,0,1,0,0,0,.350,.379,.729,.276
Apr 27,@ HOU,W 8-1,4,0,1,0,0,0,0,0,1,0,0,.346,.374,.720,.275
Apr 28,@ HOU,L 11-0,2,0,1,0,0,0,0,0,0,0,0,.349,.376,.725,.280
Apr 29,@ HOU,L 8-4,4,1,1,1,0,0,0,0,1,0,0,.345,.381,.726,.278
May 1,@ SEA,L 6-3,Did not play
May 2,@ SEA,W 3-2,4,0,0,0,0,0,0,0,3,0,0,.333,.366,.699,.267
May 3,@ SEA,L 4-1,3,1,1,0,0,1,1,0,0,0,0,.333,.394,.727,.269
May 4,vs BAL,W 6-4,4,0,0,0,0,0,0,0,2,0,0,.322,.380,.702,.259
May 5,vs BAL,W 2-0,4,0,0,0,0,0,0,0,1,0,0,.312,.366,.678,.250
May 6,vs BAL,W 2-1,3,0,0,0,0,0,0,0,1,0,0,.305,.357,.662,.243
May 7,vs HOU,L 16-2,Did not play
May 8,vs HOU,L 4-2,3,0,1,0,0,0,0,0,0,0,0,.305,.356,.661,.246
May 9,vs HOU,L 4-1,3,0,1,1,0,0,0,0,0,0,0,.306,.364,.670,.248
May 11,@ NYY,W 10-5,Did not play
May 12,@ NYY,L 7-6,Did not play
May 13,@ NYY,L 6-2,Did not play
May 14,@ BOS,W 6-5,Did not play
May 15,@ BOS,W 5-3,4,1,1,0,0,1,1,0,0,0,0,.304,.384,.688,.248
May 16,@ BOS,L 6-4,4,0,0,0,0,0,0,0,2,0,0,.296,.372,.668,.240
