DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs MIN,W 3-2,5,1,1,0,0,1,1,0,2,0,0,.200,.800,1.000,.200
Mar 31,vs MIN,L 6-2,3,0,0,0,0,0,0,1,2,0,0,.222,.500,.722,.125
Apr 1,vs MIN,L 7-0,4,0,0,0,0,0,0,0,2,0,0,.154,.333,.487,.083
Apr 2,@ HOU,L 6-1,4,0,2,0,0,0,0,0,0,0,0,.235,.375,.610,.188
Apr 3,@ HOU,L 10-6,5,1,3,0,0,1,3,0,0,0,0,.318,.571,.889,.286
Apr 4,@ HOU,L 3-2,3,0,0,0,0,0,1,1,0,0,0,.308,.500,.808,.250
Apr 5,@ NYY,W 5-2,4,1,2,1,0,1,2,0,1,0,0,.333,.643,.976,.286
Apr 6,@ NYY,W 7-3,7,0,1,0,0,0,0,0,2,0,0,.297,.543,.840,.257
Apr 7,@ NYY,L 8-3,4,0,0,0,0,0,0,0,2,0,0,.268,.487,.755,.231
Apr 8,@ NYY,W 8-7,6,1,3,0,0,0,0,0,2,0,0,.298,.489,.787,.267
Apr 9,vs TOR,L 7-1,4,0,1,0,0,0,0,0,1,0,0,.294,.469,.763,.265
Apr 10,vs TOR,L 2-1,4,0,0,0,0,0,0,0,0,0,0,.273,.434,.707,.245
Apr 11,vs TOR,W 5-3,4,0,0,0,0,0,0,0,3,0,0,.254,.404,.658,.228
Apr 13,@ BOS,L 7-3,3,0,1,0,0,0,1,0,1,0,0,.254,.400,.654,.233
Apr 14,@ BOS,L 10-3,4,0,1,0,0,0,0,0,0,0,0,.254,.391,.645,.234
Apr 15,@ BOS,L 3-1,4,0,0,0,0,0,0,0,1,0,0,.239,.368,.607,.221
Apr 17,@ DET,L 4-2,4,0,2,0,0,0,1,0,1,0,0,.253,.375,.628,.236
Apr 18,@ DET,L 6-5,3,0,0,0,0,0,1,0,2,0,0,.241,.360,.601,.227
Apr 19,@ DET,L 13-8,5,1,3,3,0,0,2,0,1,0,0,.262,.413,.675,.250
Apr 20,vs CLE,W 3-1,4,0,1,1,0,0,0,0,0,0,0,.261,.417,.678,.250
Apr 21,vs CLE,L 4-0,4,0,0,0,0,0,0,0,0,0,0,.250,.398,.648,.239
Apr 22,vs CLE,L 7-3,4,1,1,1,0,0,0,0,1,0,0,.250,.402,.652,.239
Apr 23,vs CLE,L 2-1,4,1,1,0,0,0,0,0,0,0,0,.250,.396,.646,.240
Apr 25,vs TB,L 8-4,4,0,2,2,0,0,1,0,0,0,0,.260,.420,.680,.250
Apr 26,vs TB,L 9-5,5,1,3,0,0,1,2,0,1,0,0,.275,.457,.732,.267
Apr 27,vs DET,W 6-0,4,0,0,0,0,0,0,0,0,0,0,.265,.440,.705,.257
Apr 28,vs DET,L 9-5,4,0,0,0,0,0,0,0,0,0,0,.256,.425,.681,.248
Apr 29,vs DET,W 5-3,4,0,0,0,0,0,0,0,1,0,0,.248,.410,.658,.239
May 1,@ LAA,L 3-2,4,0,1,0,0,0,1,0,2,0,0,.248,.405,.653,.240
May 2,@ LAA,L 10-7,5,0,0,0,0,0,0,0,0,0,0,.238,.389,.627,.230
May 3,@ LAA,L 12-3,4,0,1,0,0,0,0,0,0,0,0,.239,.385,.624,.231
May 4,@ OAK,L 6-4,4,2,3,0,0,1,1,0,0,0,0,.254,.418,.672,.246
May 5,@ OAK,L 2-0,5,0,1,1,0,0,0,0,2,0,0,.257,.417,.674,.245
May 6,@ OAK,L 2-1,Did not play
May 8,vs KC,L 15-7,3,0,1,0,0,0,0,1,1,0,0,.264,.415,.679,.246
May 9,vs KC,W 5-3,4,1,1,0,0,0,0,0,1,0,0,.263,.411,.674,.247
May 10,vs KC,W 11-6,5,3,3,1,0,1,3,0,0,0,0,.274,.444,.718,.258
May 11,vs TB,W 9-4,4,1,1,0,0,0,0,0,1,0,0,.273,.439,.712,.258
May 12,vs TB,W 6-3,3,0,1,0,0,0,0,1,1,0,0,.279,.437,.716,.259
May 12,vs TB,L 10-3,4,0,1,1,0,0,0,0,0,0,0,.278,.438,.716,.259
May 13,vs TB,W 17-1,4,1,1,0,0,0,0,0,1,0,0,.277,.434,.711,.259
May 16,vs PHI,L 4-1,4,1,1,0,0,1,1,0,1,0,0,.277,.447,.724,.259
May 17,@ BOS,L 6-2,4,0,0,0,0,0,0,0,0,0,0,.271,.437,.708,.253
May 18,@ BOS,W 7-4,5,2,2,0,0,0,2,0,0,0,0,.274,.436,.710,.257
May 19,@ BOS,L 6-3,4,0,1,0,0,0,0,0,1,0,0,.274,.432,.706,.257
May 20,@ BOS,L 5-0,4,0,3,0,0,0,0,0,1,0,0,.284,.439,.723,.267
May 21,@ CHW,W 3-2,3,1,1,0,0,1,1,1,0,0,0,.288,.453,.741,.268
May 22,@ CHW,L 3-2,4,0,1,1,0,0,0,0,0,0,0,.287,.454,.741,.268
May 23,@ CHW,L 11-1,4,0,0,0,0,0,0,0,1,0,0,.282,.444,.726,.263
May 24,@ CHW,W 9-3,6,3,3,0,0,1,1,0,0,0,0,.288,.461,.749,.270
May 25,@ TB,W 2-0,4,1,3,0,0,0,0,0,0,0,0,.296,.466,.762,.279
May 26,@ TB,L 5-1,4,0,0,0,0,0,0,0,2,0,0,.291,.458,.749,.274
May 27,@ TB,L 8-3,Did not play
May 28,vs WSH,L 6-0,4,0,2,1,0,0,0,0,0,0,0,.295,.463,.758,.278
May 29,vs WSH,L 3-2,4,0,2,1,0,0,1,0,0,0,0,.298,.468,.766,.282
May 30,vs WSH,L 2-0,4,0,1,0,0,0,0,0,0,0,0,.297,.464,.761,.281
Jun 1,vs NYY,L 4-1,3,0,0,0,0,0,0,1,0,0,0,.297,.458,.755,.278
Jun 2,vs NYY,L 8-5,5,1,3,0,0,1,2,0,0,0,0,.303,.474,.777,.284
Jun 5,@ NYM,W 2-1,4,1,1,0,0,0,0,0,0,0,0,.302,.470,.772,.284
Jun 6,@ NYM,W 1-0,4,0,2,0,0,0,0,0,0,0,0,.305,.471,.776,.288
