DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ LAA,W 5-3,0.1,0,0,0,0,0,1,0,0,8,1,-,-,H(7),4.08
Jul 22,@ SEA,L 8-2,1.0,0,0,0,0,0,2,1,0,9,3,-,-,-,4.13
Jul 20,@ SEA,L 3-1,0.0,1,1,1,0,0,0,1,0,2,1,-,-,-,INF
Jul 15,vs KC,W 10-1,0.2,1,0,0,0,0,0,2,1,10,3,-,-,-,3.95
Jul 13,vs KC,W 9-6,0.0,0,0,0,0,0,0,0,0,6,1,-,-,-,4.05
Jul 6,@ HOU,L 11-4,0.2,1,0,0,0,0,0,0,3,7,3,-,-,-,4.05
Jul 4,@ CIN,L 7-4,1.1,0,0,0,0,0,3,1,0,18,4,-,-,-,4.15
Jul 2,@ CIN,L 5-3,0.1,0,0,0,0,0,0,0,1,4,1,-,-,H(6),4.38
Jun 30,@ TEX,L 13-4,0.1,2,2,2,0,0,0,1,2,17,3,-,-,-,4.44
Jun 28,vs MIN,L 2-1,1.1,0,0,0,0,0,1,0,2,13,3,-,-,-,3.75
Jun 27,vs MIN,W 6-1,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,3.97
Jun 26,vs MIN,W 8-4,0.1,0,0,0,0,0,1,0,0,9,1,-,-,H(5),4.03
Jun 22,vs OAK,L 11-2,1.0,3,3,3,1,0,0,1,5,19,6,-,-,-,4.09
Jun 20,@ CLE,L 12-0,0.2,0,0,0,0,1,0,1,1,6,3,-,-,-,3.00
Jun 17,vs DET,L 3-1,0.2,0,0,0,0,1,1,0,0,10,2,-,-,-,3.10
Jun 15,vs DET,L 4-3,0.1,0,0,0,0,0,0,1,0,2,1,-,-,-,3.20
Jun 11,vs CLE,L 4-0,1.0,1,0,0,0,1,2,0,2,21,5,-,-,-,3.26
Jun 9,@ BOS,L 4-2,0.2,1,0,0,0,0,1,0,2,11,3,-,-,-,3.44
Jun 5,@ MIN,W 6-3,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(4),3.57
Jun 5,@ MIN,L 4-2,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,3.63
Jun 3,vs MIL,W 6-1,0.2,1,0,0,0,0,0,1,1,4,2,-,-,-,3.71
Jun 1,vs MIL,W 8-3,0.1,0,0,0,0,0,0,0,1,1,1,-,W(2-0),-,3.86
May 30,@ CLE,L 9-1,1.0,0,0,0,0,0,1,1,0,15,2,-,-,-,3.94
May 28,@ CLE,L 9-6,0.1,0,0,0,0,0,0,0,1,1,1,-,-,-,4.20
May 26,@ DET,W 8-4,0.2,2,0,0,0,0,0,2,2,12,4,-,-,-,4.30
May 24,vs BAL,L 9-3,1.0,0,0,0,0,0,1,1,1,15,3,-,-,-,4.50
May 21,vs BAL,L 3-2,1.0,0,0,0,0,0,2,0,1,17,3,-,-,-,4.85
May 17,vs TEX,W 4-2,0.2,2,1,1,0,0,0,2,2,17,4,-,W(1-0),-,5.25
May 11,@ CHC,L 11-2,1.0,1,0,0,0,1,2,0,2,21,5,-,-,-,4.76
May 8,vs PIT,L 10-6,0.1,2,2,2,0,1,1,0,2,19,4,-,-,-,5.23
May 6,vs MIN,L 5-3,0.1,1,0,0,0,0,0,0,2,9,2,-,-,BlSv(2),3.60
May 3,vs MIN,W 6-5,1.0,1,0,0,0,0,2,0,2,19,4,-,-,-,3.72
Apr 29,@ KC,L 5-4,0.2,0,0,0,0,0,1,1,0,10,2,-,-,-,4.15
Apr 27,@ KC,W 7-4,1.0,0,0,0,0,0,1,1,1,18,3,-,-,-,4.50
Apr 26,@ KC,W 6-3,0.1,1,0,0,0,0,0,2,0,9,2,-,-,H(3),5.14
Apr 22,vs HOU,L 7-1,1.0,0,0,0,0,1,0,1,2,14,4,-,-,-,5.40
Apr 21,vs HOU,L 10-1,1.0,2,0,0,0,0,2,2,1,28,5,-,-,-,6.35
Apr 18,@ OAK,L 12-11,0.1,1,2,2,1,1,0,0,2,12,3,-,-,BlSv(1),7.71
Apr 16,@ OAK,L 8-1,0.0,1,3,1,0,1,0,2,1,16,4,-,-,-,INF
Apr 11,vs TB,W 2-1,0.2,0,0,0,0,0,2,0,0,8,2,-,-,-,2.08
Apr 9,vs TB,L 5-4,1.0,2,0,0,0,1,1,1,2,19,5,-,-,-,2.45
Apr 8,vs DET,L 1-0,0.2,0,0,0,0,0,0,1,1,6,2,-,-,-,3.38
Apr 5,vs DET,L 9-7,0.2,0,0,0,0,0,2,0,0,11,2,-,-,H(2),4.50
Apr 2,@ TOR,L 4-2,0.1,0,1,1,0,1,0,0,1,13,2,-,-,H(1),6.75
Mar 29,@ KC,W 14-7,1.0,2,1,0,0,0,1,1,3,27,5,-,-,-,0.00
