DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
May 31,vs LAA,W 6-2,4.0,5,1,1,1,0,3,6,9,69,18,51,-,-,6.39
May 16,vs CLE,L 6-0,5.0,7,6,5,1,1,0,10,12,88,24,30,L(0-1),-,8.31
May 12,vs SEA,L 9-5,0.2,0,0,0,0,1,1,0,1,19,4,-,-,-,7.36
Apr 1,vs PIT,L 8-6,3.0,5,3,3,2,1,3,1,9,69,14,39,-,-,9.00
