DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ SEA,L 2-1,Did not play
Mar 31,@ SEA,W 6-5,Did not play
Apr 1,@ SEA,L 5-4,3,0,0,0,0,0,0,1,0,0,0,.250,.000,.250,.000
Apr 2,@ LAA,W 6-0,Did not play
Apr 3,@ LAA,L 13-2,4,0,0,0,0,0,0,0,2,0,0,.125,.000,.125,.000
Apr 4,@ LAA,L 3-2,Did not play
Apr 6,vs KC,W 3-2,Did not play
Apr 7,vs KC,L 1-0,2,0,0,0,0,0,0,1,1,0,0,.182,.000,.182,.000
Apr 8,vs KC,W 3-1,Did not play
Apr 9,vs DET,W 2-0,Did not play
Apr 10,vs DET,W 2-1,2,1,2,0,0,1,1,1,0,0,0,.357,.455,.812,.182
Apr 11,vs DET,W 5-1,Did not play
Apr 12,vs DET,W 9-3,4,1,1,0,0,0,0,0,1,0,0,.333,.400,.733,.200
Apr 13,vs TOR,L 8-4,Did not play
Apr 17,@ MIN,W 6-1,Did not play
Apr 18,@ MIN,L 2-1,4,0,1,0,0,0,0,0,1,0,0,.318,.368,.686,.211
Apr 20,@ BAL,L 3-1,4,0,0,0,0,0,0,0,4,0,0,.269,.304,.573,.174
Apr 21,@ BAL,W 4-0,Did not play
Apr 22,@ BAL,W 7-3,Did not play
Apr 23,@ BAL,W 2-1,Did not play
Apr 24,vs CHC,L 10-3,3,0,0,0,0,0,0,1,3,0,0,.267,.269,.536,.154
Apr 25,vs CHC,W 4-1,Did not play
Apr 26,vs SEA,L 5-4,Did not play
Apr 27,vs SEA,W 6-5,Did not play
Apr 28,vs SEA,L 12-4,3,0,0,0,0,0,0,1,1,0,0,.265,.241,.506,.138
Apr 29,vs SEA,L 10-4,Did not play
Apr 30,vs TEX,W 7-5,4,0,0,0,0,0,0,0,3,0,0,.237,.212,.449,.121
May 1,vs TEX,L 8-6,Did not play
May 2,vs TEX,W 12-4,3,0,0,0,0,0,0,1,1,0,0,.238,.194,.432,.111
May 3,vs TOR,L 13-11,Did not play
May 3,vs TOR,W 13-4,4,1,1,0,0,0,1,1,2,0,0,.255,.200,.455,.125
May 4,@ NYY,L 7-6,Did not play
May 5,@ NYY,L 5-2,3,0,0,0,0,0,0,0,2,0,0,.240,.186,.426,.116
May 6,@ NYY,L 7-4,Did not play
May 8,@ MIL,L 3-2,Did not play
May 9,@ MIL,W 6-2,4,1,1,0,1,0,0,0,1,0,0,.241,.234,.475,.128
May 11,vs KC,L 10-9,2,1,0,0,0,0,0,2,1,0,0,.259,.224,.483,.122
May 12,vs KC,W 6-2,Did not play
May 13,vs KC,W 11-2,Did not play
May 14,@ DET,L 6-3,Did not play
May 15,@ DET,L 9-8,Did not play
May 16,@ DET,W 6-0,4,0,1,0,0,0,1,0,1,0,0,.258,.226,.484,.132
May 18,@ HOU,L 4-1,Did not play
May 19,@ HOU,W 5-4,Did not play
May 20,@ HOU,L 3-1,Did not play
May 22,@ CHC,W 10-1,4,0,0,0,0,0,1,0,2,0,0,.239,.211,.450,.123
May 23,@ CHC,W 1-0,Did not play
May 24,vs HOU,L 8-2,4,1,1,0,0,0,0,0,1,0,0,.239,.213,.452,.131
May 25,vs HOU,L 11-2,Did not play
May 26,vs HOU,W 8-6,Did not play
May 27,vs HOU,W 10-9,3,0,0,0,0,0,0,0,2,0,0,.230,.203,.433,.125
May 28,vs CHW,W 9-6,Did not play
May 29,vs CHW,W 7-3,4,1,2,1,0,0,0,0,1,0,0,.244,.235,.479,.147
May 30,vs CHW,W 9-1,1,0,0,0,0,0,0,0,0,0,0,.241,.232,.473,.145
May 31,@ MIN,W 9-8,Did not play
Jun 1,@ MIN,L 7-4,Did not play
Jun 2,@ MIN,L 7-1,3,0,0,0,0,0,0,0,2,0,0,.232,.222,.454,.139
Jun 3,@ MIN,L 7-5,Did not play
Jun 5,vs MIL,W 3-2,Did not play
Jun 6,vs MIL,W 3-1,Did not play
Jun 8,@ DET,W 4-1,3,0,0,0,0,0,0,0,1,0,0,.224,.213,.437,.133
Jun 9,@ DET,L 4-2,Did not play
Jun 10,@ DET,W 9-2,2,1,0,0,0,0,0,0,1,0,0,.227,.208,.435,.130
Jun 11,@ CHW,W 4-0,Did not play
Jun 12,@ CHW,L 5-1,Did not play
Jun 13,@ CHW,L 3-2,4,0,1,0,0,0,0,0,1,0,0,.228,.210,.438,.136
Jun 14,@ CHW,W 5-2,Did not play
Jun 15,vs MIN,L 6-3,Did not play
Jun 16,vs MIN,L 9-3,Did not play
Jun 17,vs MIN,W 4-1,Did not play
Jun 18,vs CHW,W 6-2,3,0,2,2,0,0,2,1,1,0,0,.250,.250,.500,.155
Jun 19,vs CHW,W 6-3,Did not play
Jun 20,vs CHW,W 12-0,Did not play
Jun 22,vs DET,W 10-0,Did not play
Jun 23,vs DET,W 4-1,3,0,0,0,0,0,0,0,0,0,0,.242,.241,.483,.149
Jun 24,vs DET,W 12-2,Did not play
Jun 25,@ STL,L 4-0,Did not play
Jun 26,@ STL,L 11-2,Did not play
Jun 27,@ STL,W 5-1,3,0,0,0,0,0,0,0,2,0,0,.235,.233,.468,.144
Jun 29,@ OAK,L 3-1,2,0,0,0,0,0,0,0,1,0,0,.231,.228,.459,.141
Jun 30,@ OAK,L 7-2,Did not play
Jul 1,@ OAK,W 15-3,1,0,0,0,0,0,0,0,0,0,0,.229,.226,.455,.140
Jul 2,@ KC,W 9-3,Did not play
Jul 3,@ KC,W 6-4,Did not play
Jul 4,@ KC,W 3-2,3,0,1,0,0,0,0,0,1,0,0,.231,.229,.460,.146
Jul 6,vs OAK,W 10-4,Did not play
Jul 7,vs OAK,L 6-3,Did not play
Jul 8,vs OAK,L 6-0,3,0,0,0,0,0,0,1,2,0,0,.232,.222,.454,.141
Jul 9,vs CIN,L 7-5,Did not play
Jul 10,vs CIN,L 7-4,4,0,1,0,0,0,1,0,2,0,0,.233,.223,.456,.146
Jul 11,vs CIN,W 19-4,2,1,1,0,0,0,0,0,1,0,0,.237,.229,.466,.152
Jul 12,vs NYY,L 7-4,Did not play
Jul 13,vs NYY,W 6-5,Did not play
Jul 14,vs NYY,L 5-4,Did not play
Jul 15,vs NYY,W 5-2,3,0,0,0,0,0,0,0,1,0,0,.231,.222,.453,.148
Jul 20,@ TEX,W 9-8,2,0,0,0,0,0,0,0,2,0,0,.228,.218,.446,.145
Jul 21,@ TEX,W 16-3,1,0,1,0,0,0,0,0,0,0,0,.234,.225,.459,.153
Jul 22,@ TEX,L 5-0,Did not play
Jul 23,vs PIT,L 7-0,Did not play
Jul 24,vs PIT,L 9-4,1,0,0,0,0,0,0,0,0,0,0,.232,.223,.455,.152
Jul 25,vs PIT,W 4-0,3,0,0,0,0,0,0,0,2,0,0,.227,.217,.444,.148
