DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs MIL,L 2-1,5,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mar 30,vs MIL,L 8-6,4,0,2,0,0,0,0,0,0,0,0,.222,.222,.444,.222
Mar 31,vs MIL,L 7-3,Did not play
Apr 2,vs COL,L 7-4,3,1,1,0,0,1,1,0,0,0,0,.250,.500,.750,.250
Apr 3,vs COL,W 8-4,Did not play
Apr 4,vs COL,L 5-2,Did not play
Apr 5,vs COL,L 3-1,Did not play
Apr 6,@ HOU,W 4-1,Did not play
Apr 7,@ HOU,L 1-0,Did not play
Apr 8,@ HOU,L 4-1,Did not play
Apr 9,@ COL,W 7-6,Did not play
Apr 10,@ COL,W 5-2,Did not play
Apr 11,@ COL,L 6-4,Did not play
Apr 12,vs SF,L 7-0,Did not play
Apr 13,vs SF,W 5-1,Did not play
Apr 14,vs SF,W 5-4,Did not play
Apr 15,vs SF,W 10-1,Did not play
Apr 16,vs LAD,L 10-3,Did not play
Apr 17,vs LAD,L 7-3,Did not play
Apr 18,vs LAD,L 13-4,Did not play
Apr 20,@ ARI,W 4-1,4,1,2,0,0,0,0,0,0,0,0,.313,.500,.813,.313
Apr 21,@ ARI,L 6-2,Did not play
Apr 22,@ ARI,L 4-2,4,1,0,0,0,0,0,0,2,0,0,.250,.400,.650,.250
Apr 23,@ COL,W 13-5,6,1,4,2,0,0,2,0,0,1,0,.346,.538,.884,.346
Apr 24,@ COL,L 8-0,3,0,0,0,0,0,0,0,1,0,0,.310,.483,.793,.310
Apr 25,@ COL,L 5-2,4,1,2,1,0,0,0,0,2,0,0,.333,.515,.848,.333
Apr 27,vs NYM,L 5-1,4,0,1,0,0,0,0,0,2,0,0,.324,.486,.810,.324
Apr 28,vs NYM,W 12-2,3,0,0,0,0,0,0,0,2,0,0,.300,.450,.750,.300
Apr 29,vs NYM,L 14-2,Did not play
Apr 30,@ SF,L 6-5,Did not play
May 1,@ SF,W 3-2,Did not play
May 2,@ SF,L 9-4,Did not play
May 4,vs LAD,L 4-0,Did not play
May 5,vs LAD,W 7-4,Did not play
May 6,vs LAD,W 3-0,Did not play
May 7,vs WSH,L 8-5,Did not play
May 8,vs WSH,L 4-0,Did not play
May 9,vs WSH,W 2-1,Did not play
May 10,vs STL,L 2-1,Did not play
May 11,vs STL,L 9-5,Did not play
May 12,vs STL,W 2-1,Did not play
May 13,vs STL,W 5-3,Did not play
May 14,vs COL,L 6-4,Did not play
May 15,vs COL,W 4-0,Did not play
May 17,@ PIT,L 5-4,Did not play
May 18,@ PIT,W 3-2,Did not play
May 19,@ PIT,W 6-2,Did not play
May 20,@ PIT,W 8-5,Did not play
May 21,@ WSH,L 10-2,Did not play
May 22,@ WSH,L 2-1,Did not play
May 23,@ WSH,W 3-1,Did not play
May 25,@ LAD,L 4-1,Did not play
May 26,@ LAD,W 7-5,Did not play
May 27,@ LAD,L 6-1,Did not play
May 28,vs MIA,L 7-2,Did not play
May 29,vs MIA,W 9-5,Did not play
May 30,vs MIA,W 3-2,Did not play
May 31,vs MIA,W 8-3,Did not play
Jun 1,vs CIN,L 7-2,Did not play
Jun 2,vs CIN,W 8-2,Did not play
Jun 3,vs CIN,W 6-3,Did not play
Jun 4,vs ATL,W 11-4,Did not play
Jun 5,vs ATL,L 14-1,Did not play
Jun 6,vs ATL,W 3-1,Did not play
Jun 8,@ MIA,L 4-0,Did not play
Jun 9,@ MIA,W 5-4,Did not play
Jun 10,@ MIA,W 3-1,Did not play
Jun 11,@ STL,L 5-2,Did not play
Jun 12,@ STL,W 4-2,Did not play
Jun 13,@ STL,W 4-2,Did not play
Jun 14,@ ATL,L 4-2,Did not play
Jun 15,@ ATL,W 9-3,Did not play
Jun 16,@ ATL,L 1-0,Did not play
