DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ PHI,L 7-4,2.0,1,0,0,0,1,2,3,2,36,8,-,-,-,3.00
Jul 13,vs LAA,W 3-2,1.0,0,0,0,0,1,1,2,0,21,4,-,-,H(5),3.27
Jul 9,@ SD,W 8-2,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,3.43
Jul 7,@ LAA,W 3-1,0.2,0,0,0,0,1,0,1,1,11,4,-,-,H(4),3.60
Jul 3,vs PIT,W 8-3,1.0,0,0,0,0,0,3,0,0,14,3,-,-,-,3.72
Jun 28,vs CHC,L 11-5,1.0,4,4,4,1,0,2,2,3,18,7,-,-,-,3.93
Jun 26,vs CHC,L 9-4,1.0,0,0,0,0,2,1,1,1,26,5,-,-,-,2.08
Jun 24,@ NYM,W 8-7,1.0,2,3,3,1,1,1,2,2,21,6,-,-,BlSv(2),2.20
Jun 19,@ CHC,L 2-1,1.0,1,1,1,1,0,1,1,2,10,4,-,-,BlSv(1),0.59
Jun 17,vs SF,L 4-1,1.2,1,0,0,0,1,2,3,1,25,7,-,-,-,0.00
Jun 13,vs TEX,W 3-2,1.0,2,0,0,0,0,2,1,2,25,5,-,-,-,0.00
Jun 10,vs ATL,W 7-2,1.1,2,0,0,0,0,1,5,0,20,6,-,-,-,0.00
Jun 7,@ PIT,W 8-7,1.2,2,0,0,0,0,1,2,4,35,7,-,-,H(3),0.00
Jun 6,@ PIT,L 11-9,1.0,0,0,0,0,1,1,0,2,16,4,-,-,-,0.00
Jun 3,@ COL,W 10-7,1.0,0,0,0,0,0,3,0,0,16,3,-,-,-,0.00
Jun 1,@ COL,W 11-8,1.0,1,0,0,0,0,0,1,3,14,4,-,-,H(2),0.00
May 29,vs PHI,L 6-1,1.0,0,0,0,0,1,2,0,1,19,4,-,-,-,0.00
May 28,vs PHI,W 5-4,1.0,1,0,0,0,0,1,1,2,16,4,-,-,-,0.00
May 26,vs SD,L 7-5,1.0,1,0,0,0,2,1,1,2,28,6,-,-,-,0.00
May 22,vs COL,W 5-3,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,0.00
May 20,@ WSH,W 7-2,0.2,1,0,0,0,1,1,2,0,18,4,-,-,H(1),0.00
May 19,@ WSH,W 5-4,1.0,0,0,0,0,1,1,1,1,16,4,-,W(1-0),-,0.00
"Previously with SEA, Acquired by LAD"
May 15,vs TEX,W 9-8,2.0,0,0,0,0,3,2,1,3,46,9,-,W(2-0),-,1.23
May 12,@ DET,L 4-3,2.0,2,0,0,0,0,2,2,3,22,7,-,-,-,1.69
May 9,@ TOR,L 5-2,0.2,1,0,0,0,0,2,1,0,10,3,-,-,-,2.70
May 5,vs LAA,W 9-8,1.0,1,1,1,0,2,0,2,1,22,5,-,W(1-0),-,3.38
May 4,vs LAA,L 5-0,1.2,0,0,0,0,0,3,0,2,24,5,-,-,-,0.00
