DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs LAD,W 7-3,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(7),2.31
Jul 24,vs LAD,W 7-4,2.0,0,0,0,0,0,2,2,2,28,6,-,-,-,2.37
Jul 20,vs SD,W 11-5,1.0,1,0,0,0,1,1,0,3,30,5,-,-,H(6),2.50
Jul 15,@ MIA,L 10-5,1.0,2,1,1,0,0,2,2,1,16,5,-,-,-,2.57
Jul 13,@ MIA,W 2-0,1.0,0,0,0,0,1,1,1,1,20,4,-,-,H(5),2.38
Jul 11,@ NYM,L 3-0,0.2,0,0,0,0,2,0,0,2,15,4,-,-,-,2.45
Jul 9,@ NYM,W 3-1,0.1,0,0,0,0,0,1,0,0,5,1,-,-,Sv(3),2.51
Jul 9,@ NYM,L 4-3,0.0,1,1,1,1,0,0,0,1,5,1,-,L(1-1),-,INF
Jul 7,@ PIT,W 3-2,1.0,1,0,0,0,0,2,0,2,15,4,-,-,Sv(2),2.25
Jul 4,vs BAL,W 4-1,2.0,0,0,0,0,1,3,2,1,36,7,-,-,Sv(1),2.32
Jul 1,vs WSH,W 4-3,1.0,1,0,0,0,1,0,1,1,15,3,-,-,-,2.48
Jun 30,vs WSH,W 3-2,2.0,1,0,0,0,0,1,3,2,23,7,-,W(1-0),-,2.57
Jun 29,vs WSH,L 17-7,1.0,2,0,0,0,0,1,1,3,18,5,-,-,-,2.77
Jun 26,vs NYY,L 6-0,1.0,0,0,0,0,0,0,2,1,6,3,-,-,-,2.88
Jun 24,@ WSH,L 8-6,0.1,0,1,1,0,1,0,0,1,8,2,-,-,H(4),3.00
Jun 20,vs STL,W 4-3,0.1,1,0,0,0,0,0,0,2,9,2,-,-,H(3),2.66
Jun 18,vs STL,W 6-5,0.2,2,2,2,0,0,3,0,2,20,5,-,-,H(2),2.70
Jun 17,@ MIL,W 10-9,0.1,0,0,0,0,1,1,0,0,9,2,-,-,H(1),1.99
Jun 15,@ MIL,L 13-2,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,2.01
Jun 13,vs COL,L 7-2,1.0,2,0,0,0,0,0,1,4,14,5,-,-,-,2.11
Jun 8,vs MIL,L 12-4,2.0,2,1,1,1,1,2,2,4,30,9,-,-,-,2.21
Jun 1,@ SF,L 4-0,1.0,0,0,0,0,0,2,1,0,15,3,-,-,-,1.96
May 30,@ LAD,L 8-2,2.0,4,2,2,0,1,2,3,5,31,11,-,-,-,2.08
May 28,@ LAD,L 5-4,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,1.17
May 25,vs TOR,L 6-5,1.1,1,0,0,0,0,1,2,2,15,5,-,-,-,1.20
May 22,vs ATL,L 3-1,0.2,0,0,0,0,0,1,1,0,9,2,-,-,-,1.32
May 20,@ STL,L 5-1,1.0,3,1,1,0,0,1,2,3,21,6,-,-,-,1.38
Apr 28,vs ATL,L 4-1,1.0,2,0,0,0,0,0,2,3,9,5,-,-,-,0.75
Apr 24,vs ARI,L 8-4,0.2,2,1,1,0,1,2,1,1,22,5,-,-,-,0.82
Apr 22,vs PIT,W 3-2,2.0,1,0,0,0,2,1,2,5,30,10,-,-,-,0.00
Apr 19,vs PIT,W 7-0,1.0,0,0,0,0,0,1,0,2,17,3,-,-,-,0.00
Apr 16,@ ATL,L 2-1,2.0,0,0,0,0,0,1,4,1,14,6,-,-,-,0.00
Apr 14,@ TB,W 9-4,1.1,0,0,0,0,0,3,0,1,12,4,-,-,-,0.00
Apr 8,vs MIA,L 6-3,1.0,0,0,0,0,0,2,0,1,12,3,-,-,-,0.00
Apr 3,@ NYM,L 2-0,1.1,0,0,0,0,0,2,1,1,19,4,-,-,-,0.00
Mar 31,@ ATL,L 15-2,1.0,0,0,0,0,0,1,2,0,16,3,-,-,-,0.00
Mar 30,@ ATL,W 5-4,0.2,0,0,0,0,0,0,0,2,11,2,-,-,-,0.00
