DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 26,vs CHC,L 9-4,0.1,0,0,0,0,0,1,0,0,5,1,-,-,-,2.36
Jun 24,@ NYM,W 8-7,0.2,0,0,0,0,0,0,0,2,8,2,-,-,H(8),2.38
Jun 19,@ CHC,L 2-1,1.0,2,0,0,0,1,1,1,3,14,6,-,-,-,2.43
Jun 16,vs SF,W 3-1,1.0,0,0,0,0,0,1,1,1,7,3,-,-,H(7),2.51
Jun 15,vs SF,W 3-2,1.1,0,0,0,0,0,1,0,3,11,4,-,-,H(6),2.59
Jun 13,vs TEX,W 3-2,1.0,1,0,0,0,0,1,1,2,12,4,-,-,-,2.70
Jun 7,@ PIT,W 8-7,0.0,1,2,2,0,1,0,0,1,14,2,-,-,-,INF
Jun 6,@ PIT,L 11-9,1.0,0,0,0,0,0,0,1,1,3,2,-,-,-,2.17
Jun 5,@ PIT,W 5-0,1.0,0,0,0,0,0,0,0,3,12,3,-,-,-,2.25
Jun 3,@ COL,W 10-7,0.1,0,0,0,0,0,0,0,0,1,0,-,-,-,2.33
May 31,vs PHI,L 2-1,1.0,2,1,1,0,0,0,1,3,14,4,-,L(2-2),-,2.36
May 29,vs PHI,L 6-1,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,2.10
May 27,vs SD,W 6-1,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,2.19
May 26,vs SD,L 7-5,1.0,1,1,1,1,1,1,1,1,10,4,-,-,-,2.28
May 22,vs COL,W 5-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(5),1.99
May 20,@ WSH,W 7-2,1.1,0,0,0,0,1,2,2,0,24,5,-,-,Sv(2),2.08
May 19,@ WSH,W 4-1,1.0,0,0,0,0,0,1,2,0,14,3,-,-,H(4),2.21
May 16,@ MIA,L 6-5,1.0,1,0,0,0,0,0,2,1,11,3,-,-,-,2.33
May 12,vs CIN,L 5-3,1.0,0,0,0,0,0,0,1,2,13,3,-,-,-,2.45
May 10,vs CIN,L 4-1,1.0,1,0,0,0,0,0,1,4,18,5,-,-,-,2.60
May 8,vs ARI,L 8-5,1.0,1,0,0,0,0,0,1,3,15,4,-,-,-,2.76
May 5,@ SD,L 7-4,1.0,1,2,2,1,1,2,0,2,24,5,-,L(2-1),BlSv(1),2.93
May 2,@ ARI,W 2-1,1.0,1,0,0,0,1,0,1,2,13,4,-,-,H(3),1.88
Apr 30,@ ARI,L 8-5,1.0,1,1,1,1,0,0,0,4,13,4,-,-,-,2.03
Apr 28,@ SF,W 15-6,1.0,2,1,1,1,0,0,2,3,20,5,-,-,-,1.46
Apr 27,@ SF,L 6-4,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(2),0.79
Apr 23,vs MIA,W 2-1,1.0,1,0,0,0,0,0,1,3,12,4,-,-,Sv(1),0.82
Apr 22,vs WSH,W 4-3,1.0,1,0,0,0,1,2,0,1,14,4,-,W(2-0),-,0.90
Apr 17,@ SD,W 7-3,1.0,1,0,0,0,0,2,0,2,15,4,-,-,-,1.00
Apr 16,@ SD,W 10-3,1.0,0,0,0,0,1,1,0,2,16,4,-,-,-,1.13
Apr 13,vs ARI,L 8-7,1.0,0,0,0,0,1,2,0,1,22,4,-,-,-,1.29
Apr 11,vs OAK,L 16-6,1.0,2,1,1,0,0,2,1,2,27,5,-,-,-,1.50
Apr 8,@ SF,W 2-1,1.0,0,0,0,0,0,0,0,3,11,3,-,W(1-0),-,0.00
Apr 7,@ SF,L 7-5,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,0.00
Apr 2,@ ARI,L 8-7,1.0,1,0,0,0,0,2,0,2,15,4,-,-,H(1),0.00
Apr 1,vs SF,W 9-0,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,0.00
Mar 29,vs SF,L 1-0,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,0.00
