DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Jul 8,vs TB,L 9-0,0,0,0,0,0,0,0,0,0,0,0,.361,.382,.743,.225
Jul 9,vs PHI,W 4-3,Did not play
Jul 9,vs PHI,L 3-1,3,0,0,0,0,0,0,0,2,0,0,.351,.370,.721,.217
Jul 10,vs PHI,L 7-3,Did not play
Jul 11,vs PHI,W 3-0,Did not play
Jul 12,vs WSH,L 5-4,4,1,2,0,0,1,1,0,1,0,0,.357,.406,.763,.229
Jul 13,vs WSH,W 4-2,Did not play
Jul 14,vs WSH,W 7-4,4,1,2,0,0,0,0,0,0,0,0,.361,.410,.771,.240
Jul 15,vs WSH,L 6-1,Did not play
Jul 20,@ NYY,W 7-5,Did not play
Jul 21,@ NYY,L 7-6,3,1,0,0,0,0,0,1,1,0,0,.358,.398,.756,.233
Jul 23,vs SD,L 3-2,Did not play
Jul 24,vs SD,W 6-3,Did not play
Jul 25,vs SD,W 6-4,3,0,1,0,0,0,1,0,0,0,0,.357,.396,.753,.236
