DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs NYY,W 7-6,3.2,3,2,0,0,0,5,4,5,49,14,-,W(3-4),-,4.07
Jul 15,@ MIN,L 11-7,1.0,2,4,4,1,4,1,3,1,29,9,-,L(2-4),-,4.34
Jul 11,vs DET,W 4-2,3.0,3,2,2,1,1,6,3,3,49,13,-,-,-,3.76
Jul 9,vs DET,W 10-9,1.0,1,0,0,0,0,1,1,2,17,4,-,W(2-3),-,3.63
Jul 4,@ MIA,L 3-0,2.0,1,0,0,0,2,3,2,2,36,9,55,-,-,3.71
Jul 2,@ MIA,L 3-2,2.0,1,0,0,0,0,0,4,3,28,7,-,-,-,3.86
Jun 24,vs NYY,W 7-6,3.0,3,3,3,1,2,1,7,4,58,14,40,-,-,4.02
Jun 18,@ HOU,L 5-4,2.2,4,3,3,0,1,2,6,4,51,13,-,-,-,3.68
Jun 13,vs TOR,W 1-0,3.2,2,0,0,0,1,2,4,6,50,13,-,-,-,3.27
Jun 8,vs SEA,L 4-3,2.1,5,2,2,0,1,2,8,2,48,14,-,-,-,3.58
Jun 1,@ SEA,L 4-3,1.0,2,1,1,1,0,1,2,1,20,4,-,L(1-3),-,3.31
May 28,@ OAK,W 1-0,3.0,0,0,0,0,0,2,5,2,31,9,-,-,-,3.15
May 24,vs BOS,W 6-3,2.2,4,3,2,1,0,3,3,6,45,12,-,-,-,3.45
May 20,@ LAA,L 5-2,2.0,0,2,0,0,2,1,4,2,45,9,-,L(1-2),-,3.14
May 16,@ KC,W 5-3,3.0,3,0,0,0,0,3,3,6,42,12,-,W(1-1),-,3.38
May 12,@ BAL,W 10-3,3.0,1,1,1,1,1,2,5,3,41,11,-,-,-,3.80
May 9,vs ATL,L 5-2,2.0,0,0,0,0,0,2,2,2,26,6,-,-,-,3.92
May 6,vs TOR,L 2-1,1.0,1,0,0,0,1,2,1,1,18,5,-,-,-,4.34
May 2,@ DET,L 3-2,1.0,2,1,1,0,0,2,1,2,15,5,-,L(0-1),-,4.58
Apr 29,@ BOS,L 4-3,3.1,2,0,0,0,0,3,3,6,57,13,-,-,-,4.32
Apr 25,@ BAL,W 8-4,2.2,1,0,0,0,0,4,1,4,28,9,-,-,H(1),5.40
Apr 21,vs MIN,W 10-1,2.0,4,0,0,0,0,1,6,1,41,8,-,-,-,6.75
Apr 15,vs PHI,L 10-4,2.1,1,2,2,0,2,3,2,3,43,10,-,-,-,8.31
Apr 10,@ CHW,W 6-5,1.0,1,0,0,0,0,1,2,1,16,4,-,-,-,8.53
Apr 8,@ BOS,L 8-7,0.2,4,4,4,0,0,1,2,3,28,6,-,-,-,10.13
Apr 4,@ NYY,L 7-2,2.2,3,2,2,1,0,3,2,6,50,11,-,-,-,3.86
Mar 30,vs BOS,L 1-0,2.0,1,0,0,0,0,2,3,2,27,7,-,-,-,0.00
