DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ BAL,L 3-2,1,0,1,0,0,0,2,0,0,0,0,1.000,1.000,2.000,1.000
Mar 31,@ BAL,W 6-2,Did not play
Apr 1,@ BAL,W 7-0,1,0,0,0,0,0,0,0,1,0,0,.500,.500,1.000,.500
Apr 2,@ PIT,L 5-4,1,0,0,0,0,0,0,0,1,0,0,.333,.333,.666,.333
Apr 4,@ PIT,W 7-3,1,0,0,0,0,0,0,0,0,0,0,.250,.250,.500,.250
Apr 5,vs SEA,W 4-2,4,0,0,0,0,0,0,0,1,0,0,.125,.125,.250,.125
Apr 7,vs SEA,L 11-4,2,0,0,0,0,0,0,0,2,0,0,.100,.100,.200,.100
Apr 9,vs HOU,L 2-0,Did not play
Apr 10,vs HOU,W 4-1,4,0,1,1,0,0,1,0,2,0,0,.143,.214,.357,.143
Apr 11,vs HOU,W 9-8,Did not play
Apr 12,vs CHW,W 4-0,Did not play
Apr 17,vs CLE,L 6-1,4,0,0,0,0,0,0,0,1,0,0,.111,.167,.278,.111
Apr 18,vs CLE,W 2-1,5,0,0,0,0,0,0,1,2,0,0,.125,.130,.255,.087
Apr 20,@ TB,L 8-7,3,1,0,0,0,0,1,1,1,0,0,.143,.115,.258,.077
Apr 21,@ TB,L 10-1,4,0,2,1,0,0,0,0,1,0,0,.188,.200,.388,.133
Apr 22,@ TB,L 8-6,3,0,0,0,0,0,0,0,2,0,0,.171,.182,.353,.121
Apr 23,@ NYY,L 14-1,0,0,0,0,0,0,0,0,0,0,0,.171,.182,.353,.121
Apr 24,@ NYY,L 8-3,1,0,0,0,0,0,0,0,0,0,0,.167,.176,.343,.118
Apr 25,@ NYY,L 7-4,3,0,0,0,0,0,1,1,0,0,0,.175,.162,.337,.108
Apr 26,@ NYY,L 4-3,4,1,3,1,0,1,1,0,0,0,0,.227,.317,.544,.171
Apr 27,vs CIN,L 15-9,4,0,3,1,0,0,1,1,0,0,0,.286,.378,.664,.222
Apr 28,vs CIN,W 3-1,2,0,0,0,0,0,1,0,0,0,0,.269,.362,.631,.213
Apr 29,vs CIN,L 8-2,3,0,0,0,0,0,0,1,1,0,0,.268,.340,.608,.200
Apr 30,vs TOR,L 7-5,4,1,2,1,0,0,0,1,0,0,0,.295,.370,.665,.222
May 1,vs TOR,L 7-4,4,0,0,0,0,0,0,0,1,0,0,.277,.345,.622,.207
May 2,vs TOR,W 4-0,3,0,0,0,0,0,1,0,1,0,0,.261,.328,.589,.197
May 3,@ CHW,L 6-5,4,0,0,0,0,0,0,0,0,0,0,.247,.308,.555,.185
May 4,@ CHW,W 6-4,Did not play
May 5,@ CHW,W 8-4,Did not play
May 6,@ CHW,W 5-3,3,0,0,0,0,0,0,0,0,0,0,.237,.294,.531,.176
May 7,@ STL,W 6-0,4,1,3,1,0,0,2,0,0,0,0,.263,.333,.596,.208
May 8,@ STL,W 7-1,3,0,1,1,0,0,2,2,0,0,0,.282,.347,.629,.213
May 10,@ LAA,L 7-4,1,0,0,0,0,0,0,0,1,0,0,.279,.342,.621,.211
May 11,@ LAA,W 5-4,4,0,2,0,0,0,0,0,2,0,0,.289,.350,.639,.225
May 12,@ LAA,W 5-3,1,0,0,0,0,0,0,0,1,0,0,.286,.346,.632,.222
