DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ LAA,L 14-5,0.2,3,4,4,0,1,1,1,3,24,6,-,-,-,4.71
Jul 15,vs DET,L 6-3,1.0,0,0,0,0,0,0,3,0,10,3,-,-,-,3.79
Jul 12,vs OAK,L 6-4,1.2,1,0,0,0,0,2,3,1,21,6,-,-,-,3.89
Jul 11,vs OAK,L 8-3,0.1,1,0,0,0,0,1,0,1,7,2,-,-,-,4.09
Jul 9,vs OAK,L 2-0,1.0,0,1,1,0,2,1,1,1,25,5,-,-,-,4.13
Jul 7,vs CHW,W 12-6,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(11),3.98
Jul 4,@ TEX,W 5-4,1.0,2,0,0,0,0,1,4,0,18,5,-,-,-,4.02
Jun 30,@ TB,L 5-2,1.0,0,0,0,0,0,1,2,0,14,3,-,-,-,4.15
Jun 27,vs TOR,W 7-6,1.0,1,0,0,0,0,0,3,0,15,3,-,W(3-3),-,4.30
Jun 25,vs TOR,L 6-3,1.1,1,2,2,1,1,2,1,2,26,6,-,-,-,4.45
Jun 23,vs KC,W 4-3,1.0,1,0,0,0,0,1,1,1,15,3,-,-,-,4.00
Jun 18,vs TB,W 5-4,1.0,1,0,0,0,0,2,0,2,13,4,-,-,-,4.15
Jun 16,@ KC,W 10-2,1.0,0,0,0,0,0,2,0,1,15,4,-,-,-,4.32
Jun 13,@ OAK,W 13-5,1.0,0,0,0,0,0,3,0,0,13,3,-,-,-,4.50
Jun 10,@ TEX,W 8-7,1.0,2,1,1,0,0,2,2,1,15,5,-,W(2-3),BlSv(3),4.70
Jun 8,@ TEX,W 7-3,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,4.50
Jun 7,@ TEX,W 5-2,0.2,3,0,0,0,0,1,2,1,14,4,-,-,H(10),4.71
Jun 2,vs BOS,L 5-4,0.2,2,3,3,2,1,1,1,2,24,5,-,L(1-3),BlSv(2),4.87
May 31,vs BOS,W 4-2,1.2,1,0,0,0,0,1,2,3,16,6,-,-,H(9),3.66
May 28,@ NYY,W 5-1,0.1,0,0,0,0,0,1,0,0,6,1,-,-,H(8),4.00
May 27,@ CLE,L 10-9,0.1,2,2,2,0,0,1,0,2,14,3,-,-,-,4.08
May 25,@ CLE,W 11-2,0.2,1,0,0,0,0,1,0,2,9,3,-,-,-,3.12
May 23,vs SF,W 4-1,1.0,1,0,0,0,0,2,1,1,14,4,-,-,H(7),3.24
May 20,vs CLE,W 3-1,0.2,1,0,0,0,0,1,0,2,18,3,-,-,H(6),3.45
May 15,@ LAA,W 5-3,1.0,0,0,0,0,0,1,2,0,17,3,-,-,H(5),3.60
May 12,vs TEX,W 6-1,1.0,0,0,0,0,0,1,2,0,12,3,-,-,H(4),3.86
May 9,@ OAK,W 4-1,1.1,0,0,0,0,0,0,2,2,16,4,-,-,H(3),4.15
May 6,@ ARI,L 3-1,0.1,1,1,1,0,0,0,2,0,8,2,-,-,-,4.63
May 3,vs NYY,L 6-5,0.0,2,3,3,0,1,0,1,1,15,3,-,L(1-2),-,INF
May 1,vs NYY,L 4-0,0.2,0,0,0,0,0,0,2,0,11,2,-,-,-,1.59
Apr 29,vs OAK,W 8-4,0.1,1,0,0,0,0,0,1,1,13,2,-,W(1-1),BlSv(1),1.69
Apr 24,vs LAA,L 8-7,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,1.74
Apr 22,@ CHW,W 7-1,1.0,1,0,0,0,0,1,2,0,12,3,-,-,-,1.93
Apr 17,@ SEA,W 4-1,1.0,1,0,0,0,0,2,2,0,13,4,-,-,H(2),2.16
Apr 14,vs TEX,L 6-5,1.0,2,1,1,0,2,1,3,1,21,7,-,L(0-1),-,2.45
Apr 13,vs TEX,W 3-2,0.2,2,0,0,0,0,0,1,3,10,4,-,-,-,1.42
Apr 11,@ MIN,L 9-8,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,1.59
Apr 8,vs SD,W 4-1,1.0,0,0,0,0,1,0,1,1,16,3,-,-,H(1),1.93
Apr 7,vs SD,W 1-0,1.0,0,0,0,0,1,1,2,0,16,4,-,-,-,2.45
Apr 3,vs BAL,W 10-6,1.0,2,1,1,0,0,1,2,2,17,5,-,-,-,3.38
Apr 2,vs BAL,W 6-1,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,0.00
Mar 31,@ TEX,W 9-3,0.2,0,0,0,0,0,1,0,1,7,2,-,-,-,0.00
