DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jun 18,vs CHW,W 6-2,0.1,2,1,1,0,0,1,1,1,20,4,-,-,-,7.71
Jun 2,@ MIN,L 7-1,1.0,0,0,0,0,0,1,0,2,16,3,-,-,-,6.75
May 31,@ MIN,W 9-8,0.2,1,0,0,0,0,1,1,1,13,3,-,-,H(3),7.94
May 30,vs CHW,W 9-1,1.0,1,0,0,0,1,2,1,1,20,5,-,-,-,9.00
May 28,vs CHW,W 9-6,1.1,2,0,0,0,0,2,3,0,19,5,-,-,H(2),11.25
May 27,vs HOU,W 10-9,0.0,3,3,3,0,0,0,2,1,8,3,-,-,BlSv(1),INF
May 14,@ DET,L 6-3,0.1,1,2,2,0,2,0,1,1,18,4,-,-,-,6.75
May 11,vs KC,L 10-9,0.2,1,0,0,0,1,1,0,2,15,4,-,-,H(1),0.00
May 8,@ MIL,L 3-2,1.0,1,0,0,0,0,0,3,1,15,4,-,-,-,0.00
May 3,vs TOR,W 13-4,0.2,0,0,0,0,0,1,1,0,8,2,-,-,-,0.00
