DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 6,@ NYM,L 5-1,1.0,2,4,4,1,2,0,4,1,15,7,-,L(1-2),-,3.60
Jul 3,@ MIA,W 9-6,1.0,0,0,0,0,1,1,1,1,21,5,-,-,-,2.65
Jun 30,vs HOU,W 5-2,1.0,0,0,0,0,0,1,1,1,8,3,-,-,H(19),2.73
Jun 29,vs HOU,W 3-2,1.0,0,0,0,0,0,0,2,1,14,3,-,-,H(18),2.81
Jun 26,vs WSH,W 1-0,0.1,0,0,0,0,0,1,0,0,6,1,-,-,H(17),2.90
Jun 23,vs NYY,W 4-0,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,2.93
Jun 22,vs NYY,W 2-1,0.2,2,1,1,0,1,0,2,2,14,5,-,-,H(16),3.03
Jun 18,@ HOU,L 5-4,1.0,1,0,0,0,0,1,1,2,13,4,-,-,H(15),2.79
Jun 17,@ NYY,W 3-1,2.0,1,0,0,0,0,2,2,2,19,6,-,W(1-1),-,2.89
Jun 12,vs TOR,W 4-1,1.1,0,0,0,0,1,1,2,1,21,5,-,-,H(14),3.12
Jun 10,vs SEA,L 5-4,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,3.28
Jun 9,vs SEA,W 7-3,1.1,1,0,0,0,0,1,3,0,20,4,-,-,Sv(1),3.42
Jun 7,vs SEA,L 5-4,1.0,0,0,0,0,0,2,1,0,11,3,-,-,-,3.63
Jun 3,@ SEA,L 2-1,0.2,0,0,0,0,0,1,1,0,7,2,-,-,H(13),3.80
Jun 1,@ SEA,L 4-3,1.1,0,0,0,0,0,2,0,2,15,4,-,-,-,3.92
May 29,@ OAK,W 4-3,1.0,1,0,0,0,1,2,1,1,24,5,-,-,H(12),4.19
May 26,vs BAL,W 5-1,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,4.42
May 23,vs BOS,L 4-1,0.1,0,0,0,0,2,0,0,1,14,3,-,-,-,4.67
May 19,@ LAA,W 5-3,0.2,0,0,0,0,0,0,1,0,5,1,-,-,-,4.76
May 18,@ LAA,W 8-3,0.2,1,1,1,1,1,1,1,1,15,4,-,-,-,4.96
May 16,@ KC,W 5-3,0.2,0,0,0,0,0,1,0,1,7,2,-,-,-,4.60
May 14,@ KC,W 2-1,1.0,0,0,0,0,0,1,1,1,10,3,-,-,H(11),4.80
May 13,@ BAL,L 17-1,0.1,3,2,2,0,0,1,0,3,11,4,-,-,-,5.14
May 12,@ BAL,W 10-3,0.2,1,0,0,0,0,1,2,0,9,3,-,-,H(10),3.95
May 5,vs TOR,W 5-3,1.1,1,0,0,0,0,1,1,2,15,4,-,-,H(9),4.15
May 2,@ DET,L 3-2,0.2,0,0,0,0,0,0,1,1,6,2,-,-,-,4.63
Apr 30,@ DET,W 3-2,0.1,1,2,2,0,0,1,1,0,17,4,-,-,H(8),4.91
Apr 28,@ BOS,W 12-6,0.2,0,0,0,0,0,1,2,0,10,3,-,-,H(7),3.38
Apr 27,@ BOS,W 4-3,0.2,2,1,1,0,0,0,3,1,15,4,-,-,H(6),3.60
Apr 26,@ BAL,W 9-5,1.0,1,0,0,0,0,1,1,1,13,4,-,-,H(5),2.89
Apr 22,vs MIN,W 8-6,0.1,1,0,0,0,1,0,0,2,15,3,-,-,H(4),3.24
Apr 18,vs TEX,W 4-2,1.0,0,0,0,0,0,3,0,0,15,3,-,-,H(3),3.38
Apr 15,vs PHI,L 10-4,1.0,0,0,0,0,2,1,0,2,22,5,-,-,-,3.86
Apr 13,vs PHI,L 2-1,1.0,1,0,0,0,0,1,1,2,11,4,-,-,-,4.50
Apr 11,@ CHW,L 2-1,0.2,0,0,0,0,0,1,0,0,6,2,-,-,H(2),5.40
Apr 9,@ CHW,W 5-4,0.2,0,0,0,0,0,1,1,0,8,2,-,-,H(1),6.23
Apr 7,@ BOS,L 10-3,0.1,3,2,2,2,0,1,0,3,20,4,-,-,-,7.36
Apr 5,@ BOS,L 3-2,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,2.70
Apr 4,@ NYY,L 7-2,1.0,0,0,0,0,0,2,1,0,14,3,-,-,-,3.86
Mar 31,vs BOS,L 3-2,1.0,0,0,0,0,1,0,0,2,13,3,-,-,-,6.75
Mar 30,vs BOS,L 1-0,0.1,1,1,1,0,0,1,0,1,12,2,-,L(0-1),-,27.00
