DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs NYY,L 6-1,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mar 30,vs NYY,L 4-2,4,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000
Mar 31,vs NYY,W 5-3,Did not play
Apr 1,vs NYY,W 7-4,4,0,1,0,0,0,1,1,2,0,0,.154,.083,.237,.083
Apr 2,vs CHW,W 4-2,4,0,0,0,0,0,0,0,2,0,0,.118,.063,.181,.063
Apr 3,vs CHW,W 14-5,Did not play
Apr 4,vs CHW,L 4-3,4,0,0,0,0,0,0,0,1,0,0,.095,.050,.145,.050
Apr 6,@ TEX,W 8-5,4,1,2,1,0,0,0,0,1,0,0,.160,.167,.327,.125
Apr 7,@ TEX,L 5-1,3,0,0,0,0,0,0,0,0,0,0,.143,.148,.291,.111
Apr 8,@ TEX,W 7-4,Did not play
Apr 9,@ BAL,W 7-1,3,1,0,0,0,0,0,0,2,0,0,.156,.133,.289,.100
Apr 10,@ BAL,W 2-1,4,0,0,0,0,0,0,0,2,0,0,.139,.118,.257,.088
Apr 11,@ BAL,L 5-3,1,0,0,0,0,0,0,0,0,0,0,.135,.114,.249,.086
Apr 13,@ CLE,W 8-4,3,1,0,0,0,0,0,0,1,0,0,.146,.105,.251,.079
Apr 17,vs KC,W 11-3,3,1,1,0,0,0,0,0,0,0,0,.178,.122,.300,.098
Apr 17,vs KC,W 5-4,2,0,2,0,0,0,1,0,0,0,0,.213,.163,.376,.140
Apr 18,vs KC,W 15-5,Did not play
Apr 19,@ NYY,L 4-3,4,0,1,0,0,0,0,0,1,0,0,.216,.170,.386,.149
Apr 20,@ NYY,W 8-5,Did not play
Apr 21,@ NYY,L 9-1,Did not play
Apr 22,@ NYY,L 5-1,3,0,0,0,0,0,0,1,0,0,0,.218,.160,.378,.140
Apr 24,vs BOS,W 4-3,4,1,0,0,0,0,0,0,1,0,0,.203,.148,.351,.130
Apr 25,vs BOS,L 4-3,Did not play
Apr 26,vs BOS,L 5-4,4,2,2,0,1,1,1,0,1,0,0,.222,.259,.481,.155
Apr 27,vs TEX,L 6-4,3,0,0,0,0,0,0,0,0,0,0,.212,.246,.458,.148
Apr 28,vs TEX,L 7-4,Did not play
May 22,vs LAA,W 5-3,3,0,0,0,0,0,0,0,2,0,0,.203,.234,.437,.141
May 23,vs LAA,L 5-4,3,1,1,0,0,1,1,0,1,0,0,.208,.284,.492,.149
May 24,vs LAA,L 8-1,3,0,1,0,0,0,0,0,1,0,0,.213,.286,.499,.157
May 25,@ PHI,W 6-5,Did not play
May 26,@ PHI,L 2-1,Did not play
May 27,@ PHI,W 5-3,3,0,2,1,0,0,2,1,1,0,1,.241,.315,.556,.178
May 28,@ BOS,L 8-3,4,1,1,0,1,0,0,0,1,0,0,.241,.338,.579,.182
May 29,@ BOS,L 8-3,4,0,2,0,0,0,0,0,0,0,0,.253,.346,.599,.198
May 30,@ BOS,L 6-4,4,0,0,0,0,0,0,0,1,0,0,.242,.329,.571,.188
Jun 1,@ DET,L 5-2,3,0,1,0,0,0,0,1,0,0,0,.253,.330,.583,.193
