DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs MIN,L 5-0,1.1,2,3,3,1,1,1,4,1,33,7,-,-,-,4.69
Jul 22,vs BAL,W 5-4,1.0,3,2,2,0,1,2,2,2,28,7,-,W(4-1),-,4.24
Jul 20,vs BAL,W 8-7,1.0,0,0,0,0,0,2,1,0,9,3,-,W(3-1),-,3.94
Jul 13,@ BOS,W 13-7,1.1,0,0,0,0,0,0,4,0,14,4,-,-,H(6),4.03
Jul 12,@ BOS,L 6-4,1.0,2,1,1,0,0,1,1,2,19,4,-,-,-,4.15
Jul 11,@ ATL,L 9-5,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,4.04
Jul 7,vs NYY,L 8-5,0.1,0,0,0,0,0,1,0,0,3,1,-,-,-,4.14
Jul 6,vs NYY,W 6-2,1.0,1,0,0,0,1,2,1,1,23,5,-,-,H(5),4.17
Jul 3,vs NYM,W 8-6,1.2,1,0,0,0,1,3,2,1,28,7,-,W(2-1),-,4.28
Jul 1,vs DET,L 9-1,1.1,0,0,0,0,0,0,1,3,16,4,-,-,-,4.46
Jun 25,@ HOU,W 6-3,1.0,0,0,0,0,0,1,2,0,7,3,-,-,H(4),4.62
Jun 24,@ LAA,W 7-6,0.1,0,1,0,0,0,0,1,1,7,2,-,-,H(3),4.75
Jun 21,@ LAA,L 8-5,2.0,3,4,4,2,2,2,3,3,40,10,-,L(1-1),-,4.79
Jun 17,vs WSH,W 8-6,1.0,0,0,0,0,0,1,0,2,8,3,-,-,-,4.01
Jun 15,vs WSH,W 6-5,1.0,2,1,1,0,0,1,2,1,9,4,-,-,H(2),4.13
Jun 11,@ TB,L 8-4,1.0,1,3,2,0,1,0,3,2,13,7,-,-,-,3.98
Jun 9,vs BAL,W 4-3,2.0,1,0,0,0,2,1,3,3,37,9,-,W(1-0),-,3.52
Jun 7,vs BAL,W 5-4,0.2,2,2,2,2,0,0,1,3,12,4,-,-,-,3.77
Jun 6,vs NYY,L 3-0,1.0,0,0,0,0,1,2,0,1,26,4,-,-,-,3.21
Jun 2,@ DET,L 7-4,2.0,0,0,0,0,0,2,1,3,30,6,-,-,-,3.33
Jun 1,@ DET,L 5-2,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,3.60
May 28,@ BOS,L 8-3,1.0,1,0,0,0,2,0,2,1,20,5,-,-,-,3.75
May 24,vs LAA,L 8-1,1.0,1,1,1,0,0,2,2,0,19,4,-,-,-,3.91
May 23,vs LAA,L 5-4,0.0,3,1,1,0,0,0,1,2,9,3,-,-,-,INF
May 19,vs OAK,L 5-4,0.1,2,3,3,0,1,1,0,2,16,4,-,-,-,3.27
May 17,vs OAK,L 10-5,1.0,2,2,2,1,0,2,1,2,28,6,-,-,-,2.08
May 13,vs BOS,L 5-3,1.1,1,0,0,0,0,1,2,2,16,5,-,-,-,1.31
May 11,vs BOS,W 5-3,1.0,0,0,0,0,1,0,2,0,10,3,-,-,-,1.40
May 9,vs SEA,W 5-2,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,1.47
May 8,vs SEA,L 5-0,1.0,1,0,0,0,0,0,2,1,12,3,-,-,-,1.56
May 3,@ CLE,W 13-11,2.1,0,0,0,0,0,1,4,2,18,7,-,-,-,1.65
May 1,@ MIN,W 7-4,1.0,1,0,0,0,0,1,2,0,14,3,-,-,-,1.93
Apr 28,vs TEX,L 7-4,1.0,0,0,0,0,1,3,0,0,22,4,-,-,-,2.08
Apr 27,vs TEX,L 6-4,2.0,2,0,0,0,0,2,0,5,23,7,-,-,-,2.25
Apr 22,@ NYY,L 5-1,1.0,1,0,0,0,0,0,2,2,12,4,-,-,-,2.70
Apr 21,@ NYY,L 9-1,0.2,2,1,1,0,1,1,1,2,24,5,-,-,-,3.00
Apr 19,@ NYY,L 4-3,1.0,0,0,0,0,1,1,1,0,17,3,-,-,-,2.16
Apr 17,vs KC,W 11-3,2.0,0,0,0,0,0,1,2,3,25,6,-,-,-,2.45
Apr 11,@ BAL,L 5-3,1.0,3,1,1,0,0,1,4,1,25,6,-,-,-,3.38
Apr 9,@ BAL,W 7-1,1.0,1,0,0,0,0,1,2,1,15,4,-,-,-,2.08
Apr 7,@ TEX,L 5-1,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,2.70
Apr 3,vs CHW,W 14-5,1.0,1,0,0,0,1,0,3,1,21,5,-,-,H(1),3.86
Apr 1,vs NYY,W 7-4,1.0,0,0,0,0,2,1,1,1,16,5,-,-,-,6.75
Mar 29,vs NYY,L 6-1,0.1,2,1,1,0,0,1,0,2,14,3,-,-,-,27.00
