DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs DET,W 5-4,0.0,1,1,1,1,0,0,0,1,10,1,-,-,-,INF
Jul 22,vs MIN,W 5-3,1.0,0,0,0,0,0,1,2,0,9,3,-,-,H(7),5.59
Jul 21,vs MIN,W 4-2,0.2,0,0,0,0,0,0,1,0,3,1,-,-,H(6),5.79
Jul 13,@ CHW,L 9-6,1.0,2,1,1,1,0,1,2,2,27,5,-,-,-,5.93
Jul 11,@ MIN,L 8-5,1.0,2,0,0,0,0,0,3,2,19,5,-,-,-,5.81
Jul 9,@ MIN,L 3-1,0.1,2,2,2,0,0,0,1,2,20,3,-,L(1-3),BlSv(2),6.04
Jul 7,vs BOS,L 15-4,0.1,0,0,0,0,1,1,0,0,12,2,-,-,-,5.40
Jul 4,vs CLE,L 3-2,1.0,0,0,0,0,1,1,1,1,14,4,-,-,-,5.47
Jun 27,@ MIL,W 5-4,0.0,2,3,3,1,1,0,0,2,19,3,-,-,-,INF
Jun 25,vs LAA,W 2-0,0.0,0,0,0,0,0,0,0,0,4,1,-,-,-,4.56
Jun 22,@ HOU,W 1-0,1.0,0,0,0,0,0,0,2,1,10,3,-,-,Sv(1),4.56
Jun 20,vs TEX,L 3-2,0.2,1,0,0,0,0,1,1,1,16,3,-,-,-,4.76
Jun 19,vs TEX,L 4-1,0.1,0,0,0,0,0,0,1,0,1,1,-,-,-,4.91
Jun 17,vs HOU,L 7-4,0.1,3,1,1,0,0,1,1,2,11,4,-,-,-,4.98
Jun 15,vs HOU,L 7-3,0.2,0,0,0,0,0,1,1,0,8,2,-,-,-,4.64
Jun 13,vs CIN,L 7-0,0.2,1,3,2,0,0,0,4,0,11,4,-,-,-,4.79
Jun 10,@ OAK,L 3-2,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,4.05
Jun 7,@ OAK,L 4-1,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,4.12
Jun 4,@ LAA,L 9-6,0.1,2,3,3,0,2,1,2,0,22,5,-,L(1-2),-,4.34
Jun 2,vs OAK,W 5-4,1.0,2,1,1,0,0,0,3,2,22,5,-,W(1-1),BlSv(1),2.95
May 30,vs MIN,W 11-8,0.2,0,0,0,0,0,1,1,0,5,2,-,-,H(5),2.60
May 27,@ TEX,W 5-3,0.2,0,0,0,0,0,0,1,0,2,1,-,-,-,2.70
May 26,@ TEX,L 4-3,1.0,1,0,0,0,0,2,0,2,14,4,-,-,-,2.81
May 24,@ TEX,W 8-2,1.1,1,1,0,0,1,3,0,2,33,6,-,-,-,3.00
May 18,vs NYY,W 5-2,0.2,1,0,0,0,1,0,2,1,13,4,-,-,H(4),3.29
May 15,vs TB,L 6-5,1.0,0,0,0,0,0,1,2,0,17,3,-,-,-,3.46
May 11,@ CLE,W 10-9,0.1,0,0,0,0,0,1,0,0,3,1,-,-,-,3.75
May 9,@ BAL,L 5-3,0.1,0,0,0,0,1,0,0,1,14,2,-,-,-,3.86
May 6,vs DET,W 4-2,0.1,0,0,0,0,0,0,1,0,1,1,-,-,H(3),3.97
May 3,vs DET,W 10-6,0.2,2,0,0,0,0,1,2,1,18,4,-,-,-,4.09
May 1,@ BOS,W 7-6,0.1,1,1,1,0,0,0,0,2,6,2,-,-,-,4.35
Apr 30,@ BOS,L 10-6,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,3.60
Apr 27,vs CHW,L 7-4,2.0,5,3,3,1,0,3,3,4,41,10,-,L(0-1),-,3.72
Apr 24,vs MIL,L 5-2,1.0,2,0,0,0,0,1,2,2,15,5,-,-,-,1.17
Apr 21,@ DET,L 12-4,0.0,1,0,0,0,2,0,1,0,12,3,-,-,-,1.35
Apr 17,@ TOR,L 5-4,1.2,0,0,0,0,0,1,4,0,17,5,-,-,-,1.35
Apr 13,vs LAA,L 5-4,0.2,0,0,0,0,0,1,1,0,6,2,-,-,H(2),1.80
Apr 11,vs SEA,L 4-2,1.0,0,0,0,0,0,2,1,0,9,3,-,-,-,2.08
Apr 8,@ CLE,L 3-1,1.0,0,1,0,0,1,0,1,2,24,4,-,-,H(1),2.70
Apr 6,@ CLE,L 3-2,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,3.86
Mar 31,vs CHW,L 4-3,1.0,0,0,0,0,0,1,1,1,7,3,-,-,-,6.75
Mar 29,vs CHW,L 14-7,0.1,0,1,1,0,0,0,1,0,4,2,-,-,-,27.00
