DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs CHW,L 4-2,1.2,4,2,2,1,0,2,2,5,33,9,-,-,-,4.61
Jul 21,vs HOU,L 7-0,0.1,1,2,2,1,1,1,0,1,18,4,-,-,-,4.42
Jul 20,vs HOU,L 3-1,0.2,1,0,0,0,0,1,1,1,9,3,-,-,-,4.12
Jul 15,@ LAD,L 5-3,2.0,0,0,0,0,0,1,2,3,24,6,-,-,-,4.17
Jul 12,vs SEA,W 11-2,1.0,0,0,0,0,1,1,1,1,19,5,-,-,-,4.33
Jul 10,vs SEA,W 9-3,1.1,1,0,0,0,0,1,1,3,25,5,-,W(4-3),-,4.41
Jul 7,vs LAD,L 3-1,1.0,1,1,1,1,0,2,1,1,14,4,-,-,-,4.53
Jul 6,vs LAD,W 3-2,0.1,1,0,0,0,2,0,1,0,13,3,-,-,-,4.44
Jul 3,@ SEA,L 4-1,1.0,1,1,1,1,0,1,1,2,12,4,-,-,-,4.47
Jun 30,@ BAL,W 6-2,0.2,0,0,0,0,1,0,1,1,10,3,-,-,-,4.37
Jun 28,@ BOS,L 4-2,1.0,2,2,2,1,0,1,2,2,16,5,-,-,-,4.44
Jun 24,vs TOR,L 7-6,1.0,2,2,2,2,0,2,0,3,21,5,-,-,-,4.14
Jun 21,vs TOR,W 8-5,2.2,0,0,0,0,0,4,1,3,28,8,-,W(3-3),-,3.83
Jun 18,vs ARI,L 7-4,1.1,0,0,0,0,1,3,1,0,24,5,-,-,-,4.07
Jun 16,@ OAK,L 6-4,1.0,1,3,3,0,2,2,0,2,27,8,-,L(2-3),BlSv(2),4.20
Jun 13,@ SEA,L 8-6,2.0,2,2,2,1,1,2,3,3,34,9,-,-,-,3.63
Jun 11,@ SEA,L 5-3,2.0,0,0,0,0,0,2,2,1,15,5,-,-,-,3.35
Jun 8,@ MIN,W 4-2,1.1,0,0,0,0,0,3,1,0,22,4,-,W(2-2),-,3.53
Jun 4,vs KC,W 9-6,1.0,1,1,1,1,0,0,2,2,13,4,-,-,BlSv(1),3.67
Jun 3,vs TEX,W 3-1,1.0,1,1,1,1,0,1,0,3,16,4,-,-,H(4),3.51
May 31,@ DET,L 6-2,2.0,3,1,1,0,0,1,1,7,20,9,-,-,-,3.34
May 29,@ DET,W 9-2,1.0,1,0,0,0,1,0,1,3,26,5,-,-,-,3.26
May 26,@ NYY,W 11-4,1.1,1,0,0,0,1,0,2,3,27,6,-,-,-,3.38
May 24,@ TOR,W 8-1,0.1,1,0,0,0,0,1,1,0,8,2,-,-,-,3.54
May 22,@ TOR,L 5-3,2.0,0,0,0,0,0,3,1,2,25,6,-,-,-,3.58
May 19,vs TB,L 5-3,0.2,1,1,1,0,2,0,3,0,22,5,-,-,-,3.86
May 18,vs TB,L 8-3,1.1,1,0,0,0,0,2,0,2,13,4,-,-,-,3.60
May 16,vs HOU,L 2-0,1.0,1,0,0,0,0,1,2,1,17,4,-,-,-,3.80
May 12,vs MIN,L 5-3,3.0,3,2,2,0,0,4,5,3,49,12,-,L(1-2),-,3.97
May 11,vs MIN,L 5-4,1.0,0,0,0,0,0,1,0,2,13,3,-,-,H(3),3.66
May 8,@ COL,L 4-2,1.0,2,2,2,0,1,1,2,2,22,6,-,-,-,3.86
May 6,@ SEA,W 8-2,0.2,0,0,0,0,0,0,1,0,1,1,-,-,-,3.06
May 5,@ SEA,L 9-8,0.2,0,0,0,0,1,2,1,0,16,4,-,-,H(2),3.18
May 2,vs BAL,W 10-7,1.0,0,0,0,0,0,3,0,0,16,3,-,-,-,3.31
Apr 28,vs NYY,L 11-1,2.2,3,1,1,0,1,3,3,5,34,12,-,-,-,3.52
Apr 24,@ HOU,W 8-7,0.2,1,0,0,0,0,1,0,2,10,3,-,-,H(1),3.55
Apr 22,vs SF,L 4-2,1.1,1,1,1,1,0,2,1,1,19,4,-,-,-,3.75
Apr 20,vs SF,L 8-1,1.0,2,1,1,0,0,1,2,2,14,5,-,-,-,3.38
Apr 19,vs BOS,L 8-2,0.1,2,2,1,0,0,0,2,2,17,5,-,-,-,2.79
Apr 17,vs BOS,L 10-1,2.0,1,0,0,0,0,0,3,3,23,6,-,-,-,1.93
Apr 13,@ KC,W 5-4,0.2,2,0,0,0,1,1,1,2,21,5,-,-,-,2.45
Apr 11,@ TEX,W 7-2,0.1,0,0,0,0,1,1,0,0,9,2,-,-,-,2.70
Apr 9,@ TEX,W 8-3,1.0,1,0,0,0,0,1,2,1,17,4,-,-,-,2.84
Apr 7,vs OAK,L 7-3,1.0,2,1,1,0,1,2,1,2,23,6,-,-,-,3.38
Apr 6,vs OAK,W 13-9,1.1,1,0,0,0,0,1,2,2,22,5,-,-,-,2.08
Apr 4,vs CLE,W 3-2,0.1,0,0,0,0,0,1,0,0,3,1,-,W(1-1),-,3.00
Apr 2,vs CLE,L 6-0,1.1,1,0,0,0,1,3,1,1,32,6,-,-,-,3.38
Mar 29,@ OAK,L 6-5,1.1,2,1,1,0,2,3,0,3,34,8,-,L(0-1),-,6.75
