DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
May 27,vs MIN,W 3-1,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.500,.250
May 28,vs TEX,W 2-1,Did not play
May 29,vs TEX,L 9-5,Did not play
May 30,vs TEX,L 7-6,Did not play
May 31,vs TEX,W 6-1,Did not play
Jun 1,vs TB,W 4-3,Did not play
Jun 2,vs TB,W 3-1,Did not play
Jun 3,vs TB,W 2-1,Did not play
Jun 5,@ HOU,W 7-1,Did not play
Jun 6,@ HOU,L 7-5,Did not play
Jun 7,@ TB,W 5-4,Did not play
Jun 8,@ TB,W 4-3,Did not play
Jun 9,@ TB,L 7-3,Did not play
Jun 10,@ TB,W 5-4,Did not play
Jun 11,vs LAA,W 5-3,Did not play
Jun 12,vs LAA,W 6-3,Did not play
Jun 13,vs LAA,W 8-6,Did not play
Jun 14,vs BOS,L 2-1,Did not play
Jun 15,vs BOS,W 7-6,Did not play
Jun 16,vs BOS,W 1-0,Did not play
Jun 17,vs BOS,L 9-3,Did not play
Jun 19,@ NYY,L 7-2,Did not play
Jun 20,@ NYY,L 7-5,Did not play
Jun 21,@ NYY,L 4-3,0,0,0,0,0,0,0,0,0,0,0,.250,.250,.500,.250
Jun 22,@ BOS,L 14-10,Did not play
Jun 23,@ BOS,W 7-2,3,1,2,0,0,0,0,2,0,0,0,.556,.429,.985,.429
Jun 24,@ BOS,L 5-0,Did not play
Jun 25,@ BAL,W 5-3,2,1,0,0,0,0,0,2,0,0,0,.538,.333,.871,.333
Jun 26,@ BAL,W 3-2,Did not play
Jun 27,@ BAL,W 8-7,Did not play
Jun 28,@ BAL,W 4-2,5,0,0,0,0,0,0,0,1,0,0,.389,.214,.603,.214
Jun 29,vs KC,W 4-1,Did not play
Jun 30,vs KC,W 6-4,Did not play
Jul 1,vs KC,W 1-0,Did not play
Jul 3,vs LAA,W 4-1,Did not play
Jul 4,vs LAA,L 7-4,2,0,0,0,0,0,0,0,1,0,0,.350,.188,.538,.188
Jul 5,vs LAA,W 4-1,3,1,1,0,0,1,1,1,0,0,0,.375,.368,.743,.211
Jul 6,vs COL,L 7-1,3,0,1,0,0,0,0,0,0,0,0,.370,.364,.734,.227
Jul 7,vs COL,L 5-1,1,0,0,0,0,0,0,0,0,0,0,.357,.348,.705,.217
Jul 8,vs COL,W 6-4,Did not play
Jul 10,@ LAA,L 9-3,4,0,1,1,0,0,0,0,2,0,0,.344,.370,.714,.222
Jul 11,@ LAA,W 3-0,Did not play
Jul 12,@ LAA,L 11-2,Did not play
Jul 13,@ COL,L 10-7,3,1,1,0,1,0,0,1,1,0,0,.361,.433,.794,.233
Jul 14,@ COL,L 4-1,2,0,1,1,0,0,1,1,0,0,0,.385,.469,.854,.250
Jul 15,@ COL,L 4-3,1,0,0,0,0,0,0,0,0,0,0,.375,.455,.830,.242
Jul 20,vs CHW,W 3-1,3,0,0,0,0,0,0,0,1,0,0,.349,.417,.766,.222
Jul 21,vs CHW,L 5-0,1,0,0,0,0,0,0,0,1,0,0,.341,.405,.746,.216
Jul 22,vs CHW,W 8-2,Did not play
Jul 24,vs SF,L 4-3,Did not play
