DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs SD,W 6-4,1.1,3,2,2,1,0,1,1,2,20,7,-,-,H(3),5.12
Jul 21,@ NYY,L 7-6,2.0,1,1,1,1,0,1,0,6,23,7,-,-,-,4.50
Jul 15,vs WSH,L 6-1,0.2,2,2,2,0,0,0,1,3,10,4,-,-,-,4.50
Jul 12,vs WSH,L 5-4,0.0,1,1,1,0,0,0,1,0,5,1,-,-,-,INF
Jul 9,vs PHI,W 4-3,1.0,2,0,0,0,0,1,3,1,16,5,-,W(2-1),-,2.93
Jul 8,vs TB,L 9-0,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,3.14
Jul 3,@ TOR,L 8-6,1.0,2,2,2,1,0,0,1,4,17,6,-,L(1-1),-,3.38
Jul 1,@ MIA,W 5-2,1.0,1,1,1,1,0,2,1,1,24,4,-,-,-,2.19
Jun 27,vs PIT,L 5-3,0.2,0,0,0,0,0,1,0,1,9,2,-,-,H(2),1.59
Jun 26,vs PIT,W 4-3,1.0,0,0,0,0,0,0,1,2,5,3,-,W(1-0),-,1.69
Jun 24,vs LAD,L 8-7,2.0,1,1,1,1,0,2,2,3,31,7,-,-,-,1.86
Jun 21,@ COL,L 6-4,1.1,0,0,0,0,0,2,1,1,16,4,-,-,-,1.17
Jun 19,@ COL,L 10-8,2.0,0,0,0,0,0,3,1,2,19,6,-,-,-,1.42
Jun 2,vs CHC,L 7-1,2.0,3,0,0,0,1,3,3,2,30,9,-,-,-,2.08
Jun 1,vs CHC,L 7-4,0.1,1,0,0,0,0,1,0,1,9,2,-,-,-,3.86
May 30,@ ATL,W 4-1,2.0,1,1,1,1,1,0,2,5,29,8,-,-,H(1),4.50
