DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ ARI,L 6-1,5.1,5,4,4,0,2,6,6,8,83,22,46,L(3-3),-,5.55
Jul 8,@ SEA,L 6-4,6.0,5,6,6,1,3,2,11,10,101,27,37,L(3-2),-,5.34
Jul 3,vs SF,W 8-1,7.0,3,0,0,0,0,4,9,11,95,24,75,W(3-1),-,4.44
Apr 27,@ MIA,W 1-0,3.2,1,0,0,0,1,4,4,4,62,13,-,W(2-1),-,6.23
Apr 23,vs SD,L 13-5,2.1,5,0,0,0,1,2,6,4,57,13,-,-,-,7.90
Apr 20,vs CHC,L 16-5,2.0,6,4,4,0,1,1,7,3,49,12,-,-,-,9.53
Apr 18,@ PIT,L 10-2,1.0,0,0,0,0,1,1,2,0,22,4,-,-,-,7.71
Apr 15,@ WSH,W 6-5,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,8.64
Apr 14,@ WSH,L 6-2,0.1,2,1,1,0,0,0,1,2,13,3,-,-,-,9.00
Apr 11,vs SD,W 6-4,3.0,4,3,2,1,1,4,5,4,51,14,-,W(1-1),-,8.22
Apr 9,vs SD,L 7-6,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,9.64
Apr 3,@ SD,L 8-4,1.0,2,3,3,1,1,1,1,3,26,6,-,-,-,12.27
Mar 30,@ ARI,L 9-8,2.2,3,2,2,0,0,1,4,6,46,12,-,L(0-1),-,6.75
