DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 9,vs CIN,L 7-5,1.0,2,2,2,1,1,0,2,3,20,6,-,-,-,6.98
Jul 8,vs OAK,L 6-0,1.0,0,0,0,0,0,2,0,1,18,3,-,-,-,6.75
Jul 7,vs OAK,L 6-3,1.0,3,3,3,1,0,0,3,3,29,6,-,L(0-5),-,6.89
Jul 1,@ OAK,W 15-3,1.0,1,0,0,0,0,1,0,3,19,4,-,-,-,6.46
Jun 30,@ OAK,L 7-2,0.1,2,3,3,1,2,0,0,3,22,5,-,-,-,6.60
Jun 26,@ STL,L 11-2,3.0,4,2,0,0,0,2,7,5,38,14,-,-,-,6.04
Jun 24,vs DET,W 12-2,1.0,0,0,0,0,0,1,0,2,10,3,-,-,-,6.48
Jun 20,vs CHW,W 12-0,1.0,1,0,0,0,0,0,1,4,12,5,-,-,-,6.64
Jun 15,vs MIN,L 6-3,2.0,0,0,0,0,0,1,1,4,29,6,-,-,-,6.81
Jun 12,@ CHW,L 5-1,0.1,0,0,0,0,0,1,0,0,7,1,-,-,-,7.17
Jun 10,@ DET,W 9-2,1.0,0,0,0,0,0,2,1,0,9,3,-,-,-,7.23
Jun 1,@ MIN,L 7-4,2.0,1,1,1,1,1,1,2,4,32,8,-,-,-,7.43
May 27,vs HOU,W 10-9,1.0,1,0,0,0,0,0,1,3,8,4,-,-,-,7.60
May 25,vs HOU,L 11-2,0.1,1,1,1,1,0,0,1,1,13,2,-,-,-,7.83
May 24,vs HOU,L 8-2,1.0,0,0,0,0,0,0,3,0,7,3,-,-,-,7.64
May 22,@ CHC,W 10-1,1.0,1,1,1,1,0,1,1,2,14,4,-,-,-,7.88
May 15,@ DET,L 9-8,5.1,6,4,4,2,0,4,6,11,78,21,44,-,-,7.84
May 4,@ NYY,L 7-6,7.0,8,5,4,3,2,4,5,20,102,32,45,-,-,8.06
Apr 29,vs SEA,L 10-4,6.0,10,6,6,2,0,3,8,17,96,29,31,L(0-4),-,9.16
Apr 24,vs CHC,L 10-3,3.2,7,5,5,4,0,3,3,12,61,18,30,L(0-3),-,9.24
Apr 18,@ MIN,L 2-1,1.0,3,1,0,0,1,0,3,4,37,8,-,L(0-2),-,8.00
Apr 10,vs DET,W 2-1,5.0,4,0,0,0,2,3,7,9,98,22,60,-,-,9.00
Apr 3,@ LAA,L 13-2,3.0,8,8,8,4,1,1,2,14,77,18,11,L(0-1),-,24.00
