DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs MIL,L 2-1,5,0,2,0,0,0,0,0,1,0,0,.400,.400,.800,.400
Mar 30,vs MIL,L 8-6,5,0,1,0,0,0,0,0,2,0,0,.300,.300,.600,.300
Mar 31,vs MIL,L 7-3,4,1,1,1,0,0,0,0,0,0,0,.286,.357,.643,.286
Apr 2,vs COL,L 7-4,5,0,1,0,1,0,1,0,1,0,0,.263,.421,.684,.263
Apr 3,vs COL,W 8-4,4,2,2,0,0,0,0,0,0,1,0,.304,.435,.739,.304
Apr 4,vs COL,L 5-2,2,1,0,0,0,0,0,1,0,0,0,.333,.400,.733,.280
Apr 5,vs COL,L 3-1,4,0,0,0,0,0,0,0,0,0,0,.290,.345,.635,.241
Apr 6,@ HOU,W 4-1,5,1,3,1,0,0,2,0,1,0,0,.333,.412,.745,.294
Apr 7,@ HOU,L 1-0,5,0,0,0,0,0,0,0,4,0,0,.293,.359,.652,.256
Apr 8,@ HOU,L 4-1,4,0,0,0,0,0,0,0,1,0,0,.267,.326,.593,.233
Apr 9,@ COL,W 7-6,5,1,3,1,0,0,1,0,1,0,0,.300,.375,.675,.271
Apr 10,@ COL,W 5-2,5,1,3,1,0,0,1,0,2,0,0,.327,.415,.742,.302
Apr 11,@ COL,L 6-4,4,1,2,0,0,0,0,0,0,0,0,.339,.421,.760,.316
Apr 12,vs SF,L 7-0,3,0,0,0,0,0,0,1,1,0,0,.333,.400,.733,.300
Apr 13,vs SF,W 5-1,4,0,1,0,0,0,1,0,0,0,0,.328,.391,.719,.297
Apr 14,vs SF,W 5-4,5,1,2,2,0,0,1,0,1,0,0,.333,.420,.753,.304
Apr 15,vs SF,W 10-1,5,3,3,1,1,0,3,0,0,1,0,.351,.473,.824,.324
Apr 16,vs LAD,L 10-3,4,0,0,0,0,0,0,0,2,0,0,.333,.449,.782,.308
Apr 17,vs LAD,L 7-3,5,0,0,0,0,0,0,1,2,0,0,.322,.422,.744,.289
Apr 18,vs LAD,L 13-4,5,0,0,0,0,0,0,0,1,0,0,.304,.398,.702,.273
Apr 20,@ ARI,W 4-1,3,0,0,0,0,0,0,1,0,0,0,.302,.385,.687,.264
Apr 21,@ ARI,L 6-2,4,1,1,0,0,0,0,0,2,0,0,.300,.379,.679,.263
Apr 22,@ ARI,L 4-2,4,0,0,0,0,0,0,0,1,0,0,.288,.364,.652,.253
Apr 23,@ COL,W 13-5,5,2,2,0,0,0,0,0,0,0,0,.294,.365,.659,.260
Apr 24,@ COL,L 8-0,3,0,1,0,0,0,0,1,0,0,0,.301,.364,.665,.262
Apr 25,@ COL,L 5-2,4,0,1,0,0,0,0,0,3,0,1,.299,.360,.659,.261
Apr 27,vs NYM,L 5-1,2,0,0,0,0,0,0,2,0,0,0,.306,.354,.660,.257
Apr 28,vs NYM,W 12-2,4,3,2,0,0,0,0,1,0,1,0,.317,.359,.676,.265
Apr 29,vs NYM,L 14-2,3,0,1,0,0,0,0,1,1,0,0,.323,.358,.681,.267
Apr 30,@ SF,L 6-5,3,1,0,0,0,0,0,1,1,0,0,.321,.350,.671,.260
May 1,@ SF,W 3-2,3,0,0,0,0,0,1,0,0,0,0,.314,.341,.655,.254
May 2,@ SF,L 9-4,4,0,1,0,0,0,0,0,1,0,0,.312,.338,.650,.254
May 4,vs LAD,L 4-0,3,0,0,0,0,0,0,1,2,0,0,.310,.331,.641,.248
May 5,vs LAD,W 7-4,3,0,1,0,0,0,0,0,1,0,0,.311,.331,.642,.250
May 6,vs LAD,W 3-0,4,0,1,0,0,0,0,0,1,0,0,.309,.329,.638,.250
May 7,vs WSH,L 8-5,4,1,3,0,0,0,1,0,0,0,0,.321,.340,.661,.264
May 8,vs WSH,L 4-0,3,0,0,0,0,0,0,0,0,0,0,.314,.333,.647,.259
May 9,vs WSH,W 2-1,2,0,1,0,0,0,0,2,1,0,0,.325,.336,.661,.262
May 10,vs STL,L 2-1,4,0,1,0,0,0,0,0,2,0,0,.323,.333,.656,.261
May 11,vs STL,L 9-5,5,3,3,2,0,0,1,0,1,0,0,.331,.354,.685,.272
May 12,vs STL,W 2-1,5,0,1,0,0,0,0,0,2,0,0,.328,.350,.678,.270
May 13,vs STL,W 5-3,3,2,1,1,0,0,1,1,1,0,0,.331,.355,.686,.271
May 14,vs COL,L 6-4,4,0,0,0,0,0,0,0,1,0,0,.324,.347,.671,.265
