DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ SEA,W 5-0,8.1,2,0,0,0,2,5,15,7,105,29,82,W(4-5),-,4.95
Jul 10,vs STL,L 14-2,5.0,9,5,4,0,2,5,8,11,89,26,34,L(3-5),-,5.69
Jul 4,@ CIN,L 7-4,3.2,5,6,6,0,1,2,8,6,78,18,28,L(3-4),-,5.54
Jun 29,@ TEX,L 11-3,2.1,8,9,8,4,3,0,6,9,74,18,4,L(3-3),-,4.82
Jun 23,vs OAK,L 7-6,4.0,2,4,4,1,4,1,7,5,66,17,39,-,-,3.45
Jun 18,@ CLE,L 6-2,5.0,6,5,4,1,5,2,11,8,94,27,34,L(3-2),-,2.90
Jun 13,vs CLE,W 3-2,7.0,10,2,2,0,0,5,14,10,87,29,54,W(3-1),-,2.29
Jun 8,@ BOS,W 1-0,6.0,3,0,0,0,1,7,7,6,83,21,72,W(2-1),-,2.22
Jun 3,vs MIL,W 6-1,5.0,4,1,0,0,3,7,8,5,97,23,61,-,-,2.82
May 28,@ CLE,L 9-6,4.1,5,5,2,0,3,3,9,4,80,20,39,-,-,3.63
May 23,vs BAL,W 11-1,7.0,6,1,1,0,1,8,14,6,103,29,-,W(1-1),-,3.46
Apr 28,@ KC,L 5-2,6.0,7,4,4,0,3,3,11,10,101,27,42,L(0-1),-,6.00
