Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Clayton Richard,$4.6K,L,SDP,SP,NYM,,,,,-1400,3,7.0,142,3.11,-0.05,1,0.305,0.362,0.072,11.29,8,0.406,0.555,0.229,6.22,37,0.00,0.00,0.00,0.395,6.78,0.00,0.00,12.66,2.75
Erasmo Ramirez,$4.5K,R,SEA,SP,@ CLE,,,,,-1000,-2,8.0,217,3,0.19,7,0.410,0.609,0.304,9.09,2,0.284,0.390,0.163,7.10,36,0.00,0.00,0.00,0.382,8.65,0.00,0.00,11.8,2.62
Chris Tillman,$4.4K,R,BAL,SP,DET,,,,,-1400,3,9.5,-114,4.84,0.01,3,0.467,0.617,0.277,6.10,6,0.410,0.596,0.277,6.71,28,0.00,0.00,0.00,0.429,6.51,0.00,0.00,11.23,2.55
Tyler Anderson,$7.7K,L,COL,SP,@ MIA,,,,,1200,-7,8.0,-130,4.22,-0.05,1,0.338,0.486,0.257,9.42,8,0.381,0.526,0.238,9.50,23,0.00,0.00,0.00,0.376,9.49,0.00,0.00,19.61,2.55
Yu Darvish,$7.8K,R,CHC,SP,MIL,,,,,-500,1,7.5,-173,4.27,4.27,4,0.353,0.488,0.227,10.66,5,0.271,0.339,0.136,10.30,38,0.00,0.00,0.00,0.307,10.46,0.00,0.00,19.2,2.46
Luis Castillo,$6.3K,R,CIN,SP,@ MIN,,,,,-600,4,9.5,-103,4.68,0.26,7,0.319,0.456,0.238,7.94,2,0.287,0.346,0.124,10.27,20,0.00,0.00,0.00,0.312,8.46,0.00,0.00,15.18,2.41
Drew Pomeranz,$7.5K,L,BOS,SP,TBR,,,,,300, ,8.5,-163,4.76,-0.02,2,0.345,0.404,0.113,12.11,7,0.317,0.412,0.162,9.03,34,0.00,0.00,0.00,0.323,9.71,0.00,0.00,17.92,2.39
Julio Teheran,$6.5K,R,ATL,SP,@ PHI,,,,,-400,3,8.0,154,3.46,0.2,4,0.362,0.472,0.233,7.03,5,0.331,0.446,0.174,8.68,35,0.00,0.00,0.00,0.345,7.95,0.00,0.00,15.48,2.38
Miles Mikolas,$7.6K,R,STL,SP,@ PIT,,,,,900,-5,8.5,-128,4.47,-0.07,6,0.362,0.514,0.190,5.40,3,0.234,0.320,0.140,7.43,4,0.00,0.00,0.00,0.319,6.08,0.00,0.00,18,2.37
Jose Urena,$4.7K,R,MIA,SP,COL,,,,,-1500,5,8.0,116,3.78,0.05,4,0.332,0.415,0.174,5.29,5,0.316,0.404,0.166,7.54,37,0.00,0.00,0.00,0.323,6.54,0.00,0.00,11.09,2.36
Steven Brault,$4.2K,L,PIT,SP,STL,,,,,-2000,9,8.5,115,4.03,0.07,1,0.270,0.276,0.052,6.00,8,0.346,0.451,0.173,5.77,16,0.00,0.00,0.00,0.338,5.80,0.00,0.00,9.83,2.34
Andrew Heaney,$4.8K,L,LAA,SP,NYY,,,,,-1300,2,8.0,132,3.64,0.06,1,0.310,0.360,0.080,7.50,8,0.522,0.845,0.505,12.66,7,0.00,0.00,0.00,0.498,12.09,0.00,0.00,11.16,2.33
Aaron Nola,$9.3K,R,PHI,SP,ATL,,,,,900,-2,8.0,-172,4.54,0.3,5,0.304,0.371,0.124,8.51,4,0.272,0.349,0.127,11.03,33,0.00,0.00,0.00,0.290,9.63,0.00,0.00,20.96,2.25
