Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Michael Clevinger,$10.9K,R,CLE,SP,KCR,,,,,2700,-3,7.5,-217,4.52,-0.29,5,0.370,0.481,0.229,12.12,4,0.266,0.289,0.103,10.39,29,0.00,0.00,0.00,0.324,11.35,0.00,0.00,21.5,1.97
Chase Anderson,$8.5K,R,MIL,SP,CHC,,,,,700,1,8.0,103,3.9,-0.07,5,0.239,0.253,0.072,10.40,4,0.308,0.405,0.173,8.22,26,0.00,0.00,0.00,0.270,9.43,0.00,0.00,16.61,1.95
Taijuan Walker,$7.9K,R,ARI,SP,@ STL,,,,,200,3,7.5,136,3.38,-0.01,3,0.312,0.403,0.174,8.82,6,0.324,0.419,0.153,8.66,30,0.00,0.00,0.00,0.320,8.71,0.00,0.00,15.08,1.91
Charlie Morton,$11.5K,R,HOU,SP,SDP,,,,,2400, ,8.5,-272,5.42,0.06,4,0.255,0.300,0.117,12.33,5,0.347,0.450,0.184,8.54,28,0.00,0.00,0.00,0.306,10.22,0.00,0.00,21.86,1.9
Tyler Mahle,$7.7K,R,CIN,SP,@ PIT,,,,,900, ,7.5,137,3.37,-0.05,4,0.429,0.400,0.133,9.82,5,0.253,0.258,0.046,7.27,5,0.00,0.00,0.00,0.331,8.40,0.00,0.00,14.38,1.87
Trevor Richards,$5.3K,R,MIA,SP,@ PHI,,,,,-200,2,8.0,171,3.32,0.15,6,0.247,0.222,0.000,19.29,3,0.609,0.917,0.417,0.00,1,0.00,0.00,0.00,0.368,12.86,0.00,0.00,9.8,1.85
Mike Wright,$5.8K,R,BAL,SP,@ NYY,,,,,300,-2,9.0,168,3.76,-0.1,3,0.385,0.615,0.346,9.45,6,0.350,0.444,0.180,10.19,14,0.00,0.00,0.00,0.362,9.94,0.00,0.00,10.65,1.84
Matt Harvey,$7.8K,R,NYM,SP,@ WAS,,,,,800,1,8.0,145,3.53,-0.12,3,0.385,0.530,0.246,6.25,6,0.318,0.394,0.153,7.14,19,0.00,0.00,0.00,0.340,6.84,0.00,0.00,13.87,1.78
Jason Hammel,$6.0K,R,KCR,SP,@ CLE,,,,,400,-1,7.5,190,2.98,-0.21,7,0.347,0.454,0.172,7.18,2,0.326,0.421,0.141,7.18,34,0.00,0.00,0.00,0.342,7.18,0.00,0.00,10.01,1.67
Jaime Garcia,$7.3K,L,TOR,SP,@ TEX,,,,,1200,-2,9.0,-114,4.58,-0.11,3,0.292,0.387,0.141,10.09,6,0.337,0.450,0.194,7.99,29,0.00,0.00,0.00,0.322,8.69,0.00,0.00,10.89,1.49
Sean Newcomb,$5.4K,L,ATL,SP,@ COL,,,,,-800,7,11.0,124,5.1,-0.26,3,0.352,0.425,0.160,10.48,6,0.333,0.416,0.173,10.24,20,0.00,0.00,0.00,0.339,10.32,0.00,0.00,7.84,1.45
Kyle Freeland,$8.0K,L,COL,SP,ATL,,,,,2100,-9,11.0,-139,5.9,-0.24,4,0.321,0.416,0.141,10.71,5,0.361,0.459,0.169,5.50,33,0.00,0.00,0.00,0.343,7.82,0.00,0.00,10.94,1.37
