Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Michael Wacha,$6.3K,R,STL,SP,ARI,,,,,-800,7,7.5,-106,3.81,0.11,4,0.335,0.410,0.138,8.15,5,0.334,0.434,0.151,9.63,31,0.00,0.00,0.00,0.334,8.97,0.00,0.00,17.9,2.84
Steven Matz,$5.8K,L,NYM,SP,@ WAS,,,,,-600,6,8.0,142,3.56,-0.24,3,0.348,0.391,0.094,7.98,6,0.409,0.603,0.286,8.60,14,0.00,0.00,0.00,0.389,8.39,0.00,0.00,15.51,2.67
Chris Stratton,$5.5K,R,SFG,SP,LAD,,,,,-100,1,7.5,113,3.57,-0.18,5,0.296,0.323,0.083,6.20,4,0.312,0.389,0.135,9.19,13,0.00,0.00,0.00,0.303,7.53,0.00,0.00,14.51,2.64
Rich Hill,$8.8K,L,LAD,SP,@ SFG,,,,,100,3,7.5,-127,3.93,0.18,3,0.374,0.424,0.152,10.45,6,0.279,0.370,0.172,12.39,29,0.00,0.00,0.00,0.311,11.74,0.00,0.00,21.67,2.46
Sal Romano,$5.8K,R,CIN,SP,@ PIT,,,,,-100, ,8.0,118,3.76,0.03,4,0.294,0.386,0.173,8.37,5,0.356,0.465,0.189,6.99,17,0.00,0.00,0.00,0.328,7.60,0.00,0.00,13.98,2.41
Mike Minor,$6.0K,L,TEX,SP,TOR,,,,,-100, ,8.5,106,4.12,-0.3,0,0.210,0.223,0.053,12.12,9,0.288,0.380,0.167,9.31,59,0.00,0.00,0.00,0.288,9.31,0.00,0.00,14.4,2.4
Bryan Mitchell,$4.8K,R,SDP,SP,@ HOU,,,,,-700,3,8.5,238,3.05,0.01,3,0.369,0.512,0.219,5.79,6,0.349,0.427,0.118,4.07,22,0.00,0.00,0.00,0.356,4.64,0.00,0.00,11.35,2.36
Michael Fulmer,$7.7K,R,DET,SP,@ CHW,,,,,-300,2,8.0,105,3.89,-0.04,3,0.289,0.349,0.100,6.71,6,0.271,0.326,0.105,5.96,26,0.00,0.00,0.00,0.277,6.21,0.00,0.00,18.11,2.35
Mike Leake,$6.6K,R,SEA,SP,@ MIN,,,,, ,2,8.0,146,3.52,-0.26,6,0.329,0.438,0.155,5.61,3,0.306,0.407,0.142,7.82,32,0.00,0.00,0.00,0.321,6.35,0.00,0.00,15.48,2.35
Rick Porcello,$8.4K,R,BOS,SP,TBR,,,,,100,1,8.5,-172,4.83,0.02,4,0.347,0.495,0.231,8.84,5,0.349,0.481,0.192,8.15,36,0.00,0.00,0.00,0.348,8.46,0.00,0.00,19.53,2.33
J.C. Ramirez,$6.4K,R,LAA,SP,OAK,,,,,400,-3,8.5,103,4.15,-0.29,4,0.370,0.527,0.261,8.15,5,0.288,0.340,0.087,6.60,29,0.00,0.00,0.00,0.324,7.29,0.00,0.00,14.33,2.24
Yu Darvish,$9.7K,R,CHC,SP,@ MIL,,,,,800,1,8.5,-142,4.59,-0.29,3,0.346,0.486,0.229,10.64,6,0.268,0.336,0.136,10.24,35,0.00,0.00,0.00,0.294,10.37,0.00,0.00,21.59,2.23
Sonny Gray,$9.0K,R,NYY,SP,BAL,,,,,200,3,9.5,-231,5.82,-0.05,4,0.292,0.379,0.170,9.17,5,0.307,0.387,0.158,9.00,31,0.00,0.00,0.00,0.300,9.08,0.00,0.00,19.96,2.22
Trevor Bauer,$9.4K,R,CLE,SP,KCR,,,,,800, ,7.5,-243,4.65,0.16,5,0.362,0.492,0.214,9.83,4,0.317,0.406,0.148,11.39,34,0.00,0.00,0.00,0.342,10.52,0.00,0.00,20.78,2.21
Dillon Peters,$5.7K,L,MIA,SP,@ PHI,,,,,-600,7,8.0,139,3.58,0.02,1,0.406,0.459,0.081,6.14,8,0.335,0.400,0.153,7.84,7,0.00,0.00,0.00,0.343,7.65,0.00,0.00,12.05,2.11
Jose Berrios,$10.0K,R,MIN,SP,SEA,,,,,1000,1,8.0,-163,4.48,-0.24,5,0.399,0.519,0.204,7.56,4,0.275,0.350,0.127,8.93,27,0.00,0.00,0.00,0.344,8.17,0.00,0.00,20.55,2.06
Vincent Velasquez,$8.0K,R,PHI,SP,MIA,,,,,1800,-10,8.0,-155,4.42,-0.02,3,0.420,0.551,0.224,9.00,6,0.363,0.514,0.250,9.00,16,0.00,0.00,0.00,0.382,9.00,0.00,0.00,16.19,2.02
