Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Ariel Jurado,$4.0K,R,TEX,SP,@ HOU,,,,,-1700,4,8.0,245,2.9,-1.35,3,0.398,0.636,0.363,2.10,6,0.370,0.444,0.111,2.10,1,5.63,6.52,0.00,0.379,2.10,0.00,0.00,11.34,2.84
Lucas Giolito,$4.8K,R,CHW,SP,TOR,,,,,-2000,7,10.0,127,4.62,-0.12,4,0.359,0.470,0.219,2.30,5,0.314,0.395,0.189,3.70,27,5.00,5.68,0.21,0.334,3.10,0.00,0.00,11.13,2.32
Jake Odorizzi,$5.4K,R,MIN,SP,@ BOS,,,,,-1500,5,10.5,169,4.41,0.49,5,0.334,0.468,0.236,3.50,4,0.327,0.432,0.196,5.30,48,3.92,4.91,0.21,0.331,4.30,0.00,0.00,12.15,2.25
Matt Harvey,$5.3K,R,CIN,SP,PHI,,,,,-700, ,9.5,114,4.52,0.18,6,0.398,0.550,0.249,3.00,3,0.322,0.422,0.163,3.60,39,4.57,4.93,0.25,0.373,3.20,0.00,0.00,11.53,2.18
Gio Gonzalez,$7.6K,L,WAS,SP,@ MIA,,,,,600,-2,8.5,-148,4.65,0.33,1,0.243,0.287,0.094,2.20,8,0.320,0.390,0.148,6.60,51,4.02,4.28,0.18,0.311,6.10,0.00,0.00,16.09,2.12
Vincent Velasquez,$7.8K,R,PHI,SP,@ CIN,,,,,-900,3,9.5,-127,4.98,0.32,5,0.353,0.464,0.213,4.40,4,0.313,0.409,0.170,5.10,35,3.52,4.28,0.24,0.335,4.70,0.00,0.00,16.4,2.1
Rick Porcello,$8.4K,R,BOS,SP,MIN,,,,,-800, ,10.5,-183,6.09,0.51,6,0.348,0.491,0.218,4.20,3,0.327,0.434,0.158,4.30,53,3.57,4.22,0.20,0.341,4.20,0.00,0.00,17.57,2.09
Heath Fillmyer,$4.6K,R,KCR,SP,@ NYY,,,,,-1000,-2,9.5,276,3.16,-0.19,10,0.224,0.167,0.000,2.90,8,0.352,0.486,0.189,2.40,6,5.34,3.88,0.22,0.562,5.30,0.00,0.00,9.56,2.08
Kevin Gausman,$7.3K,R,BAL,SP,TBR,,,,,1100,-6,8.5,103,4.15,-0.29,4,0.346,0.444,0.177,3.60,5,0.352,0.481,0.190,4.80,53,3.87,4.24,0.25,0.349,4.30,0.00,0.00,14.99,2.05
John Axford,$4.0K,R,TOR,SP,@ CHW,,,,,-1500,1,10.0,-139,5.38,0.12,4,0.314,0.392,0.145,3.70,5,0.347,0.411,0.143,5.10,66,4.37,4.35,0.25,0.332,4.50,0.00,0.00,8.1,2.03
Jaime Barria,$6.0K,R,LAA,SP,SEA,,,,, ,-2,9.5,-124,4.95,0.26,3,0.249,0.321,0.120,3.80,6,0.402,0.550,0.262,3.10,14,4.13,4.74,0.23,0.351,3.30,0.00,0.00,12.14,2.02
Justin Verlander,$13.4K,R,HOU,SP,TEX,,,,,1400, ,8.0,-257,5.1,0.85,5,0.301,0.397,0.184,5.60,4,0.251,0.320,0.115,5.60,54,2.73,3.73,0.16,0.279,5.60,0.00,0.00,26.92,2.01
Johnny Cueto,$8.1K,R,SFG,SP,MIL,,,,,600,-4,7.5,102,3.67,-0.19,4,0.343,0.468,0.197,4.00,5,0.334,0.430,0.176,4.10,32,3.91,4.37,0.24,0.338,4.10,0.00,0.00,16.03,1.98
Felix Hernandez,$6.6K,R,SEA,SP,@ LAA,,,,,-400,4,9.5,111,4.55,0.24,3,0.361,0.493,0.217,3.40,6,0.327,0.426,0.175,4.50,36,3.98,4.22,0.25,0.338,4.10,0.00,0.00,13,1.97
Antonio Senzatela,$4.5K,R,COL,SP,OAK,,,,,-1500,5,11.5,-117,5.9,-0.42,4,0.322,0.427,0.180,3.00,5,0.328,0.433,0.171,3.90,47,4.43,4.19,0.21,0.325,3.50,0.00,0.00,8.74,1.94
Brad Keller,$4.6K,R,KCR,SP,@ NYY,,,,,-1100, ,9.5,276,3.16,-0.19,10,0.305,0.290,0.060,2.40,8,0.271,0.315,0.068,3.20,30,5.30,4.12,0.08,0.580,5.60,0.00,0.00,8.92,1.94
Ryne Stanek,$4.1K,R,TBR,SP,@ BAL,,,,,-1400, ,8.5,-116,4.35,-0.21,1,0.214,0.209,0.023,5.70,8,0.352,0.474,0.233,7.00,51,2.84,3.75,0.19,0.337,6.90,0.00,0.00,7.9,1.93
Luis Severino,$12.2K,R,NYY,SP,KCR,,,,,1200, ,9.5,-325,6.34,0.19,8,0.284,0.365,0.146,5.00,10,0.262,0.330,0.122,6.00,51,2.85,3.08,0.21,0.544,11.20,0.00,0.00,23.46,1.92
Blaine Hardy,$5.2K,L,DET,SP,CLE,,,,,-300,-5,8.5,164,3.61,-0.24,3,0.295,0.434,0.213,1.60,6,0.361,0.474,0.162,5.70,52,4.08,4.84,0.16,0.339,4.30,0.00,0.00,9.76,1.88
Miles Mikolas,$8.0K,R,STL,SP,CHC,,,,, , ,8.5,-114,4.33,-0.02,5,0.300,0.395,0.123,3.30,4,0.223,0.246,0.053,3.20,20,4.09,3.61,0.12,0.266,3.20,0.00,0.00,14.89,1.86
Patrick Corbin,$10.7K,L,ARI,SP,@ SDP,,,,,1100, ,7.5,-151,4.13, ,1,0.313,0.414,0.173,2.50,8,0.311,0.409,0.156,7.10,53,3.47,3.51,0.21,0.311,6.50,0.00,0.00,19.82,1.85
Alex Wood,$7.5K,L,LAD,SP,@ ATL,,,,,-1000,5,9.0,-128,4.73,0.02,4,0.263,0.327,0.081,2.40,5,0.291,0.384,0.156,6.50,46,3.53,3.44,0.20,0.279,4.70,0.00,0.00,13.79,1.84
Jhoulys Chacin,$7.7K,R,MIL,SP,@ SFG,,,,,-300,2,7.5,-115,3.83,0.19,4,0.344,0.425,0.166,3.00,5,0.261,0.305,0.099,4.70,53,4.24,4.66,0.15,0.298,3.90,0.00,0.00,14.06,1.83
Jose Quintana,$8.2K,L,CHC,SP,@ STL,,,,,400,-4,8.5,101,4.17,0.02,1,0.264,0.337,0.115,2.30,8,0.326,0.418,0.175,7.40,50,3.60,3.97,0.20,0.319,6.90,0.00,0.00,14.91,1.82
Brett Anderson,$4.0K,L,OAK,SP,@ COL,,,,,-1500,1,11.5,104,5.6,-0.08,2,0.424,0.500,0.129,0.90,7,0.373,0.507,0.189,5.50,19,4.97,4.35,0.20,0.384,4.40,0.00,0.00,7.02,1.76
Tyson Ross,$7.2K,R,SDP,SP,ARI,,,,,100,3,7.5,138,3.37, ,6,0.362,0.449,0.176,3.50,3,0.318,0.393,0.172,4.00,32,4.54,4.86,0.20,0.347,3.70,0.00,0.00,12.52,1.74
Mike Clevinger,$10.3K,R,CLE,SP,@ DET,,,,,900, ,8.5,-178,4.89,-0.26,5,0.332,0.425,0.178,3.80,4,0.274,0.322,0.112,5.90,45,3.53,3.90,0.16,0.306,4.70,0.00,0.00,17.79,1.73
Jacob deGrom,$12.9K,R,NYM,SP,@ PIT,,,,,1100, ,7.5,-124,3.9,-0.11,3,0.293,0.365,0.128,4.90,6,0.263,0.339,0.130,5.80,51,2.76,3.14,0.20,0.273,5.50,0.00,0.00,21.92,1.7
Trevor Richards,$6.5K,R,MIA,SP,WAS,,,,,100, ,8.5,134,3.85,0.17,5,0.275,0.290,0.088,4.30,4,0.394,0.511,0.190,3.80,14,4.20,4.55,0.11,0.328,4.10,0.00,0.00,10.94,1.68
