Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Mike Montgomery,$4.0K,L,CHC,SP,@ NYM,,,,,-2900,5,7.0,100,3.44,-0.23,3,0.284,0.332,0.094,2.10,6,0.299,0.364,0.131,5.60,60,4.60,0.00,0.18,0.294,4.40,0.00,0.00,15.88,3.97
Garrett Richards,$6.0K,R,LAA,SP,TEX,,,,,-2000,9,8.5,-166,4.79,0.33,6,0.264,0.327,0.136,6.00,3,0.278,0.323,0.108,5.10,15,3.63,0.00,0.27,0.269,5.70,0.00,0.00,18.87,3.15
Chris Archer,$6.7K,R,TBR,SP,@ SEA,,,,,-2100,12,7.5,105,3.64,0.01,3,0.330,0.439,0.174,5.00,6,0.286,0.380,0.149,6.20,44,2.85,0.00,0.21,0.301,5.80,0.00,0.00,20.84,3.11
Marco Gonzales,$6.1K,L,SEA,SP,TBR,,,,,-1700,6,7.5,-119,3.86,-0.01,0,0.327,0.421,0.132,1.30,9,0.349,0.467,0.160,7.20,20,3.88,0.00,0.21,0.349,7.20,0.00,0.00,18.67,3.06
Lance Lynn,$4.5K,R,MIN,SP,CLE,,,,,-2700,6,8.5,128,3.91,-0.15,7,0.354,0.468,0.218,3.00,2,0.286,0.356,0.133,5.40,39,4.19,0.00,0.21,0.339,3.50,0.00,0.00,11.84,2.63
Jason Hammel,$4.6K,R,KCR,SP,OAK,,,,,-3000,9,9.0,136,4.05,-0.06,5,0.325,0.441,0.169,3.90,4,0.334,0.446,0.149,3.50,39,4.14,0.00,0.14,0.329,3.70,0.00,0.00,11.47,2.49
Caleb Smith,$6.4K,L,MIA,SP,@ ARI,,,,,-1700,7,7.0,149,3.07,-0.3,2,0.325,0.391,0.089,3.50,7,0.269,0.349,0.176,8.20,19,3.23,0.00,0.17,0.281,7.10,0.00,0.00,15.73,2.46
Trevor Cahill,$6.9K,R,OAK,SP,@ KCR,,,,,-1500,6,9.0,-152,4.95,0.06,5,0.298,0.347,0.129,4.50,4,0.362,0.510,0.231,5.10,27,4.05,0.00,0.34,0.326,4.70,0.00,0.00,15.26,2.21
Eric Lauer,$5.6K,L,SDP,SP,CIN,,,,,100,-5,8.5,-105,4.31,0.13,3,0.393,0.519,0.186,1.40,6,0.420,0.573,0.210,8.20,6,4.28,0.00,0.20,0.411,5.90,0.00,0.00,12.33,2.2
James Shields,$5.3K,R,CHW,SP,MIL,,,,,-1000,-1,9.0,133,4.08,-0.05,4,0.334,0.435,0.202,3.50,5,0.309,0.416,0.172,3.90,33,4.34,0.00,0.19,0.320,3.70,0.00,0.00,11.45,2.16
Vincent Velasquez,$7.5K,R,PHI,SP,@ SFG,,,,,-900,4,7.5,103,3.67,-0.39,4,0.376,0.527,0.244,4.70,5,0.302,0.401,0.169,5.10,26,3.44,0.00,0.27,0.335,4.90,0.00,0.00,16.18,2.16
Masahiro Tanaka,$8.4K,R,NYY,SP,@ BAL,,,,,-300,3,9.5,-165,5.34,-0.12,2,0.294,0.408,0.177,4.60,7,0.317,0.452,0.205,6.00,39,3.15,0.00,0.28,0.312,5.70,0.00,0.00,18.05,2.15
Luke Weaver,$8.5K,R,STL,SP,PIT,,,,,800,-8,8.5,-145,4.62,-0.27,4,0.298,0.361,0.106,4.20,5,0.299,0.396,0.148,6.30,22,3.35,0.00,0.21,0.299,5.40,0.00,0.00,17.98,2.12
Matt Harvey,$5.8K,R,CIN,SP,@ SDP,,,,,-500,-4,8.5,-107,4.19,-0.13,4,0.414,0.611,0.301,3.10,5,0.315,0.404,0.149,3.80,29,4.61,0.00,0.26,0.359,3.50,0.00,0.00,12.17,2.1
David Price,$8.8K,L,BOS,SP,@ HOU,,,,,900,-6,7.5,176,3.09,-0.17,0,0.233,0.245,0.049,1.50,9,0.299,0.389,0.156,9.00,22,3.48,0.00,0.14,0.299,9.00,0.00,0.00,18.36,2.09
Justin Verlander,$12.8K,R,HOU,SP,BOS,,,,,1600,1,7.5,-195,4.41,0.17,5,0.283,0.368,0.163,6.00,4,0.243,0.311,0.110,5.60,42,2.83,0.00,0.14,0.265,5.80,0.00,0.00,26.66,2.08
German Marquez,$5.4K,R,COL,SP,LAD,,,,,-1900,5,10.5,123,4.88,0.05,4,0.317,0.404,0.135,3.70,5,0.347,0.500,0.237,4.90,39,3.75,0.00,0.21,0.334,4.40,0.00,0.00,10.66,1.97
Andrew Suarez,$6.9K,L,SFG,SP,PHI,,,,,400,-10,7.5,-115,3.83,-0.11,2,0.227,0.302,0.093,3.60,7,0.410,0.600,0.267,6.70,6,3.27,0.00,0.27,0.369,6.00,0.00,0.00,13.09,1.9
Jhoulys Chacin,$6.8K,R,MIL,SP,@ CHW,,,,,-200,-6,9.0,-149,4.92,0.05,5,0.340,0.425,0.168,2.90,4,0.261,0.319,0.106,4.90,42,4.21,0.00,0.16,0.305,3.80,0.00,0.00,12.83,1.89
Chad Kuhl,$7.2K,R,PIT,SP,@ STL,,,,,-600,-1,8.5,132,3.88,-0.23,4,0.374,0.518,0.241,4.40,5,0.296,0.364,0.117,4.10,40,3.95,0.00,0.19,0.331,4.30,0.00,0.00,13.34,1.85
Zack Greinke,$11.8K,R,ARI,SP,MIA,,,,,2700,-1,7.0,-164,3.93,-0.2,5,0.293,0.392,0.147,4.70,4,0.274,0.398,0.184,5.50,41,2.82,0.00,0.22,0.285,5.00,0.00,0.00,21.82,1.85
Brandon McCarthy,$6.2K,R,ATL,SP,WAS,,,,,-300,-5,9.0,105,4.37,0.1,5,0.290,0.354,0.113,4.00,4,0.342,0.441,0.134,3.80,26,4.16,0.00,0.15,0.313,3.90,0.00,0.00,11.41,1.84
Jacob deGrom,$13.2K,R,NYM,SP,CHC,,,,,2600,-1,7.0,-113,3.56,-0.27,5,0.285,0.359,0.126,5.00,4,0.269,0.354,0.134,6.30,41,2.68,0.00,0.23,0.278,5.60,0.00,0.00,24.33,1.84
J.A. Happ,$9.5K,L,TOR,SP,@ DET,,,,, ,4,8.5,-134,4.51,-0.01,0,0.217,0.296,0.111,1.90,9,0.313,0.405,0.147,8.00,35,3.30,0.00,0.20,0.313,8.00,0.00,0.00,17.13,1.8
Trevor Bauer,$11.9K,R,CLE,SP,@ MIN,,,,,1900, ,8.5,-142,4.59,-0.35,6,0.324,0.430,0.176,4.80,3,0.295,0.379,0.138,6.60,41,3.16,0.00,0.21,0.314,5.40,0.00,0.00,20.85,1.75
Gio Gonzalez,$9.8K,L,WAS,SP,@ ATL,,,,,700,2,9.0,-118,4.63,-0.1,3,0.223,0.264,0.083,2.20,6,0.299,0.369,0.142,6.90,41,3.76,0.00,0.17,0.274,5.40,0.00,0.00,16.97,1.73
Kevin Gausman,$7.6K,R,BAL,SP,NYY,,,,,300,-8,9.5,149,4.16,0.12,4,0.337,0.433,0.168,4.10,5,0.345,0.472,0.182,5.40,42,3.77,0.00,0.25,0.341,4.80,0.00,0.00,12.44,1.64
Cole Hamels,$9.9K,L,TEX,SP,@ LAA,,,,,1600,-6,8.5,150,3.71,0.17,1,0.236,0.296,0.114,1.40,8,0.319,0.415,0.180,6.40,32,4.10,0.00,0.21,0.310,5.90,0.00,0.00,15.54,1.57
Matt Boyd,$8.3K,L,DET,SP,TOR,,,,,900,-8,8.5,119,3.99,0.01,0,0.283,0.331,0.085,1.40,9,0.329,0.434,0.167,6.70,34,4.15,0.00,0.14,0.329,6.70,0.00,0.00,12.1,1.46
Walker Buehler,$10.6K,R,LAD,SP,@ COL,,,,,2000,-4,10.5,-138,5.62,-0.05,4,0.257,0.313,0.113,5.30,5,0.255,0.295,0.078,7.50,12,3.15,0.00,0.18,0.256,6.50,0.00,0.00,11.07,1.04
