Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jake Arrieta,$6.9K,R,PHI,SP,ATL,,,,,-900,2,8.5,-120,4.39,-0.09,6,0.338,0.463,0.205,4.70,3,0.261,0.322,0.120,4.90,36,3.72,0.00,0.19,0.312,4.80,0.00,0.00,18.56,2.69
Jacob deGrom,$9.8K,R,NYM,SP,MIA,,,,,-600,2,7.0,-239,4.33,0.2,3,0.289,0.371,0.134,5.00,6,0.269,0.356,0.134,6.40,39,2.65,0.00,0.23,0.276,5.90,0.00,0.00,26.01,2.65
Chris Archer,$6.9K,R,TBR,SP,BOS,,,,,-1500,8,7.5,116,3.54,-0.06,3,0.331,0.442,0.175,5.00,6,0.289,0.388,0.156,6.20,42,2.84,0.00,0.21,0.303,5.80,0.00,0.00,18.13,2.63
Alex Cobb,$4.6K,R,BAL,SP,@ CHW,,,,,-1500,3,9.5,-122,4.92,-0.06,4,0.331,0.446,0.180,3.10,5,0.324,0.450,0.171,3.40,35,4.32,0.00,0.22,0.327,3.30,0.00,0.00,11.74,2.55
Brent Suter,$5.6K,L,MIL,SP,ARI,,,,,-200,-3,8.5,-111,4.32,-0.03,2,0.245,0.297,0.102,1.60,7,0.336,0.461,0.170,6.20,30,3.93,0.00,0.23,0.316,5.20,0.00,0.00,14.07,2.51
Michael Fulmer,$6.1K,R,DET,SP,@ MIN,,,,,-1500,6,8.5,143,3.77,0.07,6,0.305,0.397,0.137,3.50,3,0.267,0.323,0.097,3.60,32,4.19,0.00,0.15,0.292,3.50,0.00,0.00,14.9,2.44
Homer Bailey,$4.0K,R,CIN,SP,PIT,,,,,-1500,1,9.5,103,4.64,-0.02,5,0.362,0.491,0.216,3.00,4,0.374,0.512,0.192,3.80,26,4.62,0.00,0.22,0.367,3.40,0.00,0.00,9.61,2.4
David Price,$8.4K,L,BOS,SP,@ TBR,,,,,500,-4,7.5,-131,3.96,0.06,1,0.233,0.250,0.050,1.50,8,0.302,0.397,0.161,8.80,21,3.54,0.00,0.15,0.294,8.00,0.00,0.00,20.04,2.39
Justin Verlander,$12.0K,R,HOU,SP,SFG,,,,,300, ,7.5,-310,4.94,0.19,3,0.283,0.368,0.163,6.20,6,0.246,0.313,0.111,5.50,40,2.87,0.00,0.15,0.258,5.70,0.00,0.00,28.13,2.34
Jon Lester,$8.5K,L,CHC,SP,CLE,,,,,400,-3,8.5,-174,4.84,4.84,2,0.230,0.300,0.100,2.90,7,0.328,0.432,0.178,6.50,40,3.67,0.00,0.20,0.306,5.70,0.00,0.00,19.51,2.3
Daniel Gossett,$4.3K,R,OAK,SP,SEA,,,,,-1200, ,8.5,-116,4.35,-0.01,2,0.387,0.525,0.203,2.30,7,0.371,0.554,0.259,4.90,19,4.32,0.00,0.29,0.375,4.30,0.00,0.00,9.84,2.29
Kyle Gibson,$7.7K,R,MIN,SP,DET,,,,, ,-1,8.5,-159,4.73,-0.07,3,0.338,0.436,0.153,3.50,6,0.339,0.439,0.172,4.50,37,4.34,0.00,0.23,0.339,4.20,0.00,0.00,17.15,2.23
Kenta Maeda,$9.8K,R,LAD,SP,COL,,,,,1100, ,7.5,-185,4.34,0.12,4,0.334,0.462,0.193,4.00,5,0.261,0.360,0.156,6.60,36,2.95,0.00,0.23,0.293,5.40,0.00,0.00,21.19,2.16
Aaron Sanchez,$5.8K,R,TOR,SP,LAA,,,,,-500,1,9.5,113,4.52,0.5,2,0.360,0.412,0.142,3.90,7,0.335,0.438,0.178,4.10,15,4.99,0.00,0.23,0.341,4.10,0.00,0.00,12.43,2.14
Dan Straily,$6.3K,R,MIA,SP,@ NYM,,,,,-200,-1,7.0,209,2.67,-0.2,6,0.329,0.446,0.197,4.40,3,0.325,0.472,0.225,4.20,35,3.73,0.00,0.22,0.328,4.30,0.00,0.00,13.43,2.13
Jeff Samardzija,$5.0K,R,SFG,SP,@ HOU,,,,,-900, ,7.5,262,2.56,-0.19,3,0.329,0.480,0.227,5.00,6,0.293,0.399,0.144,3.90,37,3.22,0.00,0.20,0.305,4.30,0.00,0.00,10.05,2.01
Michael Wacha,$9.3K,R,STL,SP,KCR,,,,,1100,-3,8.0,-166,4.5,-0.48,3,0.290,0.347,0.110,3.90,6,0.321,0.420,0.143,4.90,38,3.79,0.00,0.16,0.311,4.60,0.00,0.00,18.73,2.01
Zack Godley,$8.0K,R,ARI,SP,@ MIL,,,,,-500,5,8.5,-102,4.18,0.03,4,0.280,0.334,0.114,5.00,5,0.292,0.383,0.152,5.20,33,3.57,0.00,0.22,0.287,5.10,0.00,0.00,15.69,1.96
Luiz Gohara,$6.6K,L,ATL,SP,@ PHI,,,,,600,-7,8.5,107,4.11,0.09,1,0.161,0.130,0.043,2.50,8,0.343,0.487,0.204,8.60,7,3.26,0.00,0.09,0.323,7.90,0.00,0.00,12.91,1.96
Dylan Covey,$4.0K,R,CHW,SP,BAL,,,,,-1700,2,9.5,108,4.58,0.06,3,0.358,0.514,0.245,3.10,6,0.415,0.597,0.283,2.80,18,5.08,0.00,0.33,0.396,2.90,0.00,0.00,7.75,1.94
