Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Matt Wisler,$4.5K,R,ATL,SP,NYM,,,,,-1000,1,9.0,-106,4.43,4.43,5,0.646,1.000,0.500,7.11,4,0.346,0.464,0.174,5.94,19,0.00,0.00,0.00,0.513,6.59,0.00,0.00,11.54,2.56
Nick Tropeano,$5.4K,R,LAA,SP,BOS,,,,,-900,2,8.5,-106,4.19,-0.06,4,0.345,0.429,0.072,6.00,5,0.140,0.045,0.000,14.85,2,0.00,0.00,0.00,0.231,10.92,0.00,0.00,12.97,2.4
Eduardo Rodriguez,$7.3K,L,BOS,SP,@ LAA,,,,,200,-1,8.5,-106,4.31,0.06,1,0.343,0.426,0.157,12.15,8,0.312,0.409,0.182,10.60,27,0.00,0.00,0.00,0.315,10.77,0.00,0.00,17.19,2.35
Dillon Peters,$5.0K,L,MIA,SP,@ MIL,,,,,-600, ,8.5,166,3.57,0.09,2,0.384,0.432,0.068,7.00,7,0.384,0.491,0.208,7.92,9,0.00,0.00,0.00,0.384,7.72,0.00,0.00,11.49,2.3
Luke Weaver,$8.5K,R,STL,SP,@ CHC,,,,,-300,2,7.0,110,3.36,3.36,4,0.261,0.333,0.135,9.69,5,0.318,0.407,0.142,11.77,16,0.00,0.00,0.00,0.293,10.85,0.00,0.00,18.35,2.16
Alex Cobb,$6.6K,R,BAL,SP,@ DET,,,,,1100,-7,9.0,-120,4.65,0.04,3,0.306,0.367,0.132,7.29,6,0.331,0.446,0.166,6.09,31,0.00,0.00,0.00,0.323,6.49,0.00,0.00,14.26,2.16
Jake Arrieta,$7.6K,R,PHI,SP,PIT,,,,,-700,2,7.5,108,3.62,-0.13,5,0.349,0.470,0.215,9.96,4,0.262,0.321,0.131,8.51,34,0.00,0.00,0.00,0.310,9.32,0.00,0.00,16.1,2.12
CC Sabathia,$7.2K,L,NYY,SP,TOR,,,,,700,-3,9.0,-161,5.02,0.09,0,0.321,0.357,0.105,8.79,9,0.312,0.407,0.171,7.34,33,0.00,0.00,0.00,0.312,7.34,0.00,0.00,14.54,2.02
Matt Harvey,$6.3K,R,NYM,SP,@ ATL,,,,,-1200,4,9.0,-107,4.57,4.57,6,0.396,0.547,0.254,6.94,3,0.327,0.409,0.152,6.91,21,0.00,0.00,0.00,0.373,6.93,0.00,0.00,12.22,1.94
Zack Greinke,$10.6K,R,ARI,SP,SFG,,,,,1700, ,8.5,-174,4.84,-0.22,5,0.289,0.368,0.138,10.38,4,0.296,0.412,0.184,9.83,37,0.00,0.00,0.00,0.292,10.14,0.00,0.00,20.2,1.91
Chase Anderson,$9.5K,R,MIL,SP,MIA,,,,,1600,-3,8.5,-187,4.93,-0.09,3,0.229,0.236,0.067,10.00,6,0.309,0.402,0.170,7.91,28,0.00,0.00,0.00,0.282,8.61,0.00,0.00,17.93,1.89
Aaron Sanchez,$6.6K,R,TOR,SP,@ NYY,,,,,-200, ,9.0,144,3.98,-0.09,5,0.336,0.373,0.149,10.06,4,0.355,0.457,0.186,4.45,11,0.00,0.00,0.00,0.344,7.57,0.00,0.00,12.44,1.88
Ty Blach,$5.7K,L,SFG,SP,@ ARI,,,,,-300, ,8.5,156,3.66,-0.28,1,0.270,0.307,0.059,3.44,8,0.360,0.485,0.186,4.78,36,0.00,0.00,0.00,0.350,4.63,0.00,0.00,10.25,1.8
Charlie Morton,$11.6K,R,HOU,SP,@ SEA,,,,,1800, ,8.5,-188,4.94,0.05,5,0.239,0.277,0.108,12.87,4,0.346,0.454,0.188,8.64,30,0.00,0.00,0.00,0.287,10.99,0.00,0.00,20.9,1.8
Marco Gonzales,$5.0K,L,SEA,SP,HOU,,,,,-700,1,8.5,168,3.56,-0.05,1,0.408,0.537,0.185,8.74,8,0.417,0.570,0.216,8.47,14,0.00,0.00,0.00,0.416,8.50,0.00,0.00,8.95,1.79
Jameson Taillon,$11.1K,R,PIT,SP,@ PHI,,,,,1800, ,7.5,-121,3.88,0.13,5,0.321,0.377,0.092,6.25,4,0.315,0.407,0.149,10.25,29,0.00,0.00,0.00,0.318,8.03,0.00,0.00,19.39,1.75
Jon Lester,$9.2K,L,CHC,SP,STL,,,,,900, ,7.0,-123,3.64,3.64,1,0.250,0.326,0.117,11.78,8,0.344,0.450,0.188,8.27,38,0.00,0.00,0.00,0.334,8.66,0.00,0.00,14.98,1.63
Jordan Zimmermann,$6.2K,R,DET,SP,BAL,,,,,-400,2,9.0,107,4.35,-0.04,5,0.371,0.519,0.202,7.31,4,0.376,0.513,0.207,5.83,31,0.00,0.00,0.00,0.373,6.65,0.00,0.00,9.9,1.6
