Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Yonny Chirinos,$5.1K,R,TBR,SP,@ BAL,,,,,-800,-3,8.5,-114,4.32,-0.06,2,0.310,0.382,0.132,4.00,7,0.300,0.333,0.074,4.00,7,3.78,4.53,0.09,0.302,4.00,0.00,0.00,11.18,2.19
Lance McCullers,$10.2K,R,HOU,SP,TEX,,,,,100, ,8.5,-204,5.04,-0.41,6,0.263,0.293,0.096,5.30,3,0.331,0.415,0.157,5.10,41,3.82,3.40,0.21,0.286,5.20,0.00,0.00,22.24,2.18
Corey Kluber,$12.0K,R,CLE,SP,@ DET,,,,,1400,-1,8.5,-237,5.24,0.18,4,0.268,0.358,0.152,5.00,5,0.253,0.351,0.143,5.90,49,2.35,2.71,0.24,0.260,5.50,0.00,0.00,25.73,2.14
J.A. Happ,$9.2K,L,NYY,SP,KCR,,,,,900,-3,9.0,-320,5.95,-0.18,2,0.237,0.306,0.112,1.70,7,0.319,0.412,0.158,7.70,45,3.35,3.80,0.20,0.301,6.40,0.00,0.00,19.19,2.09
Clay Buchholz,$7.1K,R,ARI,SP,@ SDP,,,,,-600,4,8.0,-125,4.17,0.1,5,0.306,0.373,0.112,3.20,4,0.337,0.519,0.245,4.30,10,3.94,4.50,0.18,0.320,3.70,0.00,0.00,14.73,2.07
Joe Musgrove,$7.3K,R,PIT,SP,NYM,,,,,100,-4,7.5,-135,3.99,-0.55,3,0.338,0.457,0.181,4.20,6,0.333,0.443,0.174,3.90,47,3.78,4.12,0.21,0.335,4.00,0.00,0.00,14.95,2.05
Kyle Hendricks,$7.2K,R,CHC,SP,@ STL,,,,,-200,1,8.5,-121,4.4,0.07,2,0.318,0.417,0.180,4.30,7,0.301,0.391,0.132,4.10,44,3.95,3.80,0.25,0.305,4.10,0.00,0.00,14.64,2.03
Jose Urena,$4.9K,R,MIA,SP,WAS,,,,,-1700,2,8.5,128,3.9,0.04,5,0.329,0.430,0.179,2.60,4,0.314,0.395,0.153,4.20,52,4.40,4.93,0.19,0.322,3.30,0.00,0.00,9.85,2.01
Zack Wheeler,$8.0K,R,NYM,SP,@ PIT,,,,,-1000,4,7.5,119,3.51,-0.45,4,0.352,0.442,0.171,4.20,5,0.311,0.372,0.113,4.30,36,3.96,4.29,0.21,0.329,4.20,0.00,0.00,15.95,1.99
Andrew Suarez,$6.3K,L,SFG,SP,MIL,,,,,-1000,6,7.5,-109,3.81,-0.52,2,0.211,0.273,0.080,2.00,7,0.347,0.457,0.163,5.80,17,3.85,3.37,0.18,0.317,5.00,0.00,0.00,12.39,1.97
Joey Lucchesi,$7.0K,L,SDP,SP,ARI,,,,,-400,3,8.0,110,3.83,-0.1,1,0.315,0.316,0.035,2.10,8,0.298,0.400,0.181,7.20,15,3.52,3.70,0.23,0.300,6.60,0.00,0.00,13.36,1.91
Sean Newcomb,$7.5K,L,ATL,SP,LAD,,,,,300,-5,8.5,132,3.86,-0.38,1,0.333,0.429,0.193,2.30,8,0.315,0.368,0.131,6.80,38,4.16,4.57,0.16,0.317,6.30,0.00,0.00,14.05,1.87
Nathan Eovaldi,$8.3K,R,BOS,SP,MIN,,,,,800,-5,9.0,-154,4.97,0.13,6,0.322,0.443,0.196,3.80,3,0.265,0.414,0.207,4.60,10,3.10,3.10,0.32,0.303,4.10,0.00,0.00,15.42,1.86
Carlos Rodon,$9.6K,L,CHW,SP,TOR,,,,,1500,-5,9.0,-118,4.63,-0.21,1,0.320,0.406,0.149,2.00,8,0.314,0.395,0.180,6.90,20,3.77,4.54,0.22,0.315,6.40,0.00,0.00,17.44,1.82
Junior Guerra,$7.6K,R,MIL,SP,@ SFG,,,,,-800,3,7.5,-104,3.69,-0.48,5,0.339,0.433,0.200,4.40,4,0.324,0.410,0.181,4.50,38,4.01,4.89,0.26,0.332,4.40,0.00,0.00,13.58,1.79
Zach Eflin,$7.8K,R,PHI,SP,@ CIN,,,,,-1200,5,9.0,104,4.38,-0.14,3,0.367,0.539,0.254,3.30,6,0.310,0.415,0.153,3.50,24,3.94,4.53,0.20,0.329,3.40,0.00,0.00,13.69,1.76
Frankie Montas,$5.4K,R,OAK,SP,@ COL,,,,,-1300,1,11.5,105,5.59,-0.1,4,0.428,0.608,0.292,2.60,5,0.308,0.360,0.097,4.60,32,4.41,4.75,0.21,0.361,3.80,0.00,0.00,8.44,1.56
Jordan Zimmermann,$7.0K,R,DET,SP,CLE,,,,,-900,6,8.5,206,3.26,0.32,6,0.359,0.503,0.206,3.70,3,0.356,0.499,0.204,3.10,41,4.15,4.82,0.19,0.358,3.50,0.00,0.00,9.62,1.37
Marco Gonzales,$9.9K,L,SEA,SP,@ LAA,,,,,1000,-3,9.0,-101,4.43,0.31,1,0.315,0.405,0.126,1.40,8,0.323,0.428,0.151,6.50,30,3.70,3.51,0.19,0.322,5.90,0.00,0.00,13.17,1.33
Jose Berrios,$10.8K,R,MIN,SP,@ BOS,,,,,100,1,9.0,139,4.03,-0.13,5,0.310,0.394,0.164,4.20,4,0.281,0.362,0.136,4.80,46,3.32,3.98,0.18,0.297,4.50,0.00,0.00,14.2,1.31
