Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
PJ Conlon,$4.0K,L,NYM,SP,@ CIN,,,,,0,0,9.5,-109,4.83,0.02,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12.63,3.16
John Gant,$4.2K,R,STL,SP,MIN,,,,,-1300,1,8.5,-127,4.46,-0.11,6,0.548,0.842,0.474,7.36,3,0.293,0.386,0.159,4.91,8,0.00,0.00,0.00,0.463,6.54,0.00,0.00,12.6,3
Homer Bailey,$4.6K,R,CIN,SP,NYM,,,,,-1000,1,9.5,-104,4.67,-0.02,6,0.372,0.472,0.182,4.97,3,0.374,0.498,0.195,7.29,25,0.00,0.00,0.00,0.373,5.74,0.00,0.00,9.84,2.14
Michael Fulmer,$8.0K,R,DET,SP,@ TEX,,,,,-300,3,9.5,-101,4.82,-0.02,5,0.300,0.366,0.110,6.75,4,0.274,0.325,0.095,6.39,31,0.00,0.00,0.00,0.288,6.59,0.00,0.00,16.91,2.11
Matt Moore,$4.8K,L,TEX,SP,DET,,,,,-700,-1,9.5,-111,4.68,0.02,1,0.438,0.598,0.242,8.06,8,0.338,0.450,0.187,7.85,39,0.00,0.00,0.00,0.349,7.87,0.00,0.00,9.92,2.07
Jarlin Garcia,$5.9K,L,MIA,SP,@ CHC,,,,,-1200,4,7.5,186,3.01,3.01,0,0.255,0.305,0.119,8.07,9,0.283,0.356,0.149,6.81,50,0.00,0.00,0.00,0.283,6.81,0.00,0.00,12.06,2.04
Tyson Ross,$8.7K,R,SDP,SP,WAS,,,,,1000,-1,7.0,152,3.04,-0.04,4,0.317,0.350,0.108,9.00,5,0.334,0.390,0.146,9.15,18,0.00,0.00,0.00,0.326,9.08,0.00,0.00,17.29,1.99
Kyle Hendricks,$9.6K,R,CHC,SP,MIA,,,,,1700,-2,7.5,-212,4.49,4.49,3,0.324,0.436,0.216,9.00,6,0.283,0.369,0.131,7.24,33,0.00,0.00,0.00,0.297,7.83,0.00,0.00,18.87,1.97
Dallas Keuchel,$9.4K,L,HOU,SP,@ OAK,,,,,600,1,8.5,-135,4.53,-0.01,1,0.223,0.274,0.089,10.37,8,0.310,0.399,0.160,7.79,34,0.00,0.00,0.00,0.300,8.08,0.00,0.00,18.4,1.96
Jeff Samardzija,$8.4K,R,SFG,SP,@ PHI,,,,,1500,-2,9.0,-121,4.66,0.47,4,0.357,0.507,0.234,10.25,5,0.293,0.394,0.142,8.62,35,0.00,0.00,0.00,0.321,9.34,0.00,0.00,16.45,1.96
Stephen Strasburg,$13.6K,R,WAS,SP,@ SDP,,,,,3600, ,7.0,-170,3.96,0.04,6,0.267,0.341,0.137,10.78,3,0.264,0.335,0.120,11.65,37,0.00,0.00,0.00,0.266,11.07,0.00,0.00,25.71,1.89
Zach Eflin,$7.3K,R,PHI,SP,SFG,,,,,700, ,9.0,108,4.34,0.03,4,0.437,0.661,0.330,5.72,5,0.331,0.457,0.178,5.01,12,0.00,0.00,0.00,0.378,5.33,0.00,0.00,12.86,1.76
Fernando Romero,$7.7K,R,MIN,SP,@ STL,,,,,1300,-2,8.5,114,4.04,0.11,3,0.241,0.000,0.000,27.00,6,0.426,0.444,0.111,4.50,1,0.00,0.00,0.00,0.364,12.00,0.00,0.00,12.23,1.59
Brett Anderson,$6.3K,L,OAK,SP,HOU,,,,,400,-1,8.5,121,3.97,0.01,1,0.435,0.545,0.163,4.76,8,0.360,0.500,0.206,6.12,15,0.00,0.00,0.00,0.368,5.97,0.00,0.00,9.53,1.51
