Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Corey Oswalt,$5.5K,R,NYM,SP,SDP,,,,,-500, ,8.0,-108,4.08, ,5,0.262,0.375,0.219,2.10,4,0.281,0.360,0.140,4.20,5,4.33,3.21,0.31,0.270,3.00,0.00,0.00,14.99,2.73
Luis Cessa,$6.3K,R,NYY,SP,@ TBR,,,,, ,-3,8.0,-146,4.36,0.03,3,0.253,0.256,0.089,3.10,6,0.402,0.544,0.246,4.80,16,4.48,4.92,0.23,0.352,4.20,0.00,0.00,17.01,2.7
Clayton Richard,$6.2K,L,SDP,SP,@ NYM,,,,,-900,5,8.0,-108,3.92, ,2,0.292,0.335,0.074,2.50,7,0.369,0.490,0.195,4.50,52,4.79,4.08,0.25,0.352,4.00,0.00,0.00,15.42,2.49
Dylan Bundy,$6.3K,R,BAL,SP,BOS,,,,,-700,2,9.0,182,3.63,-0.22,5,0.352,0.477,0.199,3.50,4,0.298,0.418,0.204,5.40,47,3.51,4.49,0.22,0.328,4.30,0.00,0.00,14.94,2.37
Robbie Ray,$7.3K,L,ARI,SP,@ CHC,,,,,100,-2,8.5,-106,4.18,4.18,4,0.263,0.331,0.137,3.20,5,0.323,0.403,0.182,10.10,37,2.78,3.62,0.27,0.296,7.10,0.00,0.00,16.57,2.27
Martin Perez,$4.4K,L,TEX,SP,OAK,,,,,-1100,1,11.5,119,5.4,-0.5,1,0.307,0.373,0.107,1.70,8,0.386,0.508,0.183,4.20,38,4.91,4.88,0.22,0.377,3.90,0.00,0.00,10,2.27
Jon Lester,$7.2K,L,CHC,SP,ARI,,,,,-900,6,8.5,-107,4.32,4.32,2,0.286,0.381,0.161,2.60,7,0.329,0.415,0.163,6.10,51,3.95,4.27,0.20,0.319,5.30,0.00,0.00,16.33,2.27
Mike Leake,$7.0K,R,SEA,SP,SFG,,,,,-1500,11,8.5,-138,4.56,0.04,5,0.330,0.428,0.147,2.30,4,0.323,0.440,0.167,3.70,51,4.47,4.16,0.20,0.327,3.00,0.00,0.00,15.27,2.18
Tanner Roark,$6.6K,R,WAS,SP,@ MIL,,,,,-200,-1,9.5,115,4.5,0.18,4,0.355,0.459,0.182,4.10,5,0.297,0.375,0.134,4.20,50,4.02,4.39,0.19,0.323,4.10,0.00,0.00,13.71,2.08
Danny Duffy,$7.7K,L,KCR,SP,DET,,,,,-1100,4,9.0,-118,4.62,0.29,0,0.236,0.287,0.074,1.60,9,0.337,0.434,0.169,6.70,44,3.92,4.56,0.15,0.337,6.70,0.00,0.00,15.69,2.04
David Price,$9.5K,L,BOS,SP,@ BAL,,,,,500,-1,9.0,-209,5.37,0.22,1,0.276,0.319,0.104,1.50,8,0.310,0.414,0.173,8.20,33,3.38,3.98,0.18,0.306,7.40,0.00,0.00,18.99,2
