Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jordan Lyles,$4.0K,R,SDP,SP,@ PIT,,,,,-2200,7,8.0,128,3.68,-0.13,5,0.373,0.517,0.213,3.40,4,0.332,0.465,0.200,5.20,51,3.93,0.00,0.28,0.355,4.20,0.00,0.00,13.62,3.41
Clay Buchholz,$4.2K,R,ARI,SP,@ NYM,,,,,-1300,1,7.5,156,3.23,0.29,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.51,2.74
David Hess,$4.0K,R,BAL,SP,@ BOS,,,,,-1500,2,10.5,203,4.05,-0.03,5,0.319,0.364,0.000,3.00,4,0.220,0.385,0.231,1.50,1,4.14,0.00,0.14,0.275,2.30,0.00,0.00,10.85,2.71
Joseph Biagini,$4.0K,R,TOR,SP,OAK,,,,,-1500,2,9.5,-105,4.67,-0.01,3,0.345,0.465,0.181,4.40,6,0.314,0.398,0.143,4.20,44,4.45,0.00,0.23,0.324,4.20,0.00,0.00,10.58,2.65
Sonny Gray,$6.7K,R,NYY,SP,@ KCR,,,,,300,-1,9.0,-168,5.08,-0.37,3,0.293,0.357,0.132,4.40,6,0.307,0.400,0.165,4.70,33,4.01,0.00,0.21,0.302,4.60,0.00,0.00,16.41,2.45
Mike Minor,$6.0K,L,TEX,SP,@ CHW,,,,,-300,3,8.5,-103,4.18,-0.48,0,0.196,0.223,0.058,3.70,9,0.331,0.468,0.214,6.70,69,3.04,0.00,0.14,0.331,6.70,0.00,0.00,14.48,2.41
Wei-Yin Chen,$4.3K,L,MIA,SP,@ ATL,,,,,-1200, ,9.0,163,3.81,0.06,3,0.253,0.380,0.180,1.80,6,0.350,0.489,0.244,4.40,13,4.53,0.00,0.19,0.318,3.50,0.00,0.00,10.14,2.36
Tyler Mahle,$6.6K,R,CIN,SP,CHC,,,,,-800,7,9.0,124,4.18,0.11,5,0.399,0.545,0.266,3.80,4,0.270,0.333,0.093,4.30,13,4.01,0.00,0.20,0.342,4.00,0.00,0.00,15.5,2.35
Yu Darvish,$8.6K,R,CHC,SP,@ CIN,,,,,1200,-1,9.0,-138,4.82,-0.11,5,0.334,0.457,0.197,5.40,4,0.264,0.343,0.148,5.70,38,2.89,0.00,0.23,0.303,5.50,0.00,0.00,20.07,2.33
Noah Syndergaard,$10.8K,R,NYM,SP,ARI,,,,,800,4,7.5,-174,4.27,0.21,4,0.267,0.331,0.094,6.60,5,0.283,0.360,0.104,5.00,14,2.81,0.00,0.09,0.276,5.70,0.00,0.00,24.71,2.29
Jake Odorizzi,$6.8K,R,MIN,SP,MIL,,,,,-100,2,9.0,-126,4.71,0.12,4,0.307,0.439,0.227,3.60,5,0.319,0.441,0.215,5.50,34,3.99,0.00,0.23,0.314,4.60,0.00,0.00,15.18,2.23
Junior Guerra,$6.3K,R,MIL,SP,@ MIN,,,,,-1700,12,9.0,113,4.29,-0.12,5,0.322,0.407,0.189,4.40,4,0.324,0.418,0.198,4.80,26,4.08,0.00,0.28,0.323,4.60,0.00,0.00,13.98,2.22
Francisco Liriano,$6.3K,L,DET,SP,@ SEA,,,,,-600,6,8.5,147,3.73,0.35,2,0.259,0.317,0.116,2.50,7,0.363,0.463,0.186,6.10,43,4.54,0.00,0.17,0.340,5.30,0.00,0.00,13.46,2.14
Julio Teheran,$9.0K,R,ATL,SP,MIA,,,,,1200, ,9.0,-182,5.19,-0.06,3,0.328,0.426,0.195,4.00,6,0.313,0.433,0.174,4.00,38,4.12,0.00,0.21,0.318,4.00,0.00,0.00,19.25,2.14
Aaron Nola,$10.1K,R,PHI,SP,@ STL,,,,,700,2,8.0,-121,4.14,0.31,4,0.301,0.375,0.124,3.90,5,0.260,0.342,0.122,5.80,35,3.31,0.00,0.17,0.278,4.90,0.00,0.00,21.37,2.12
Wade LeBlanc,$7.1K,L,SEA,SP,DET,,,,,1000,-6,8.5,-164,4.77,0.15,1,0.338,0.473,0.187,1.90,8,0.275,0.376,0.152,6.30,56,3.78,0.00,0.17,0.282,5.80,0.00,0.00,14.97,2.11
Tyler Anderson,$7.5K,L,COL,SP,@ SFG,,,,,700,-5,8.0,-114,3.93,-0.02,3,0.341,0.508,0.266,2.60,6,0.338,0.473,0.207,7.30,24,3.58,0.00,0.27,0.339,5.70,0.00,0.00,15.65,2.09
Trevor Williams,$7.8K,R,PIT,SP,SDP,,,,,400, ,8.0,-142,4.32,0.13,3,0.309,0.379,0.107,2.80,6,0.290,0.373,0.160,4.00,40,4.34,0.00,0.16,0.296,3.60,0.00,0.00,15.64,2.01
Ty Blach,$5.5K,L,SFG,SP,COL,,,,,-400,1,8.0,101,4.07,0.02,3,0.265,0.303,0.051,1.00,6,0.344,0.470,0.178,3.20,43,5.18,0.00,0.16,0.318,2.50,0.00,0.00,10.93,1.99
Jack Flaherty,$7.3K,R,STL,SP,PHI,,,,,1500,-9,8.0,108,3.86,0.19,3,0.361,0.480,0.187,3.70,6,0.290,0.338,0.092,5.80,8,4.01,0.00,0.19,0.314,5.10,0.00,0.00,14.02,1.92
Lance McCullers,$11.3K,R,HOU,SP,CLE,,,,,2100,-1,7.5,-148,4.1,0.04,7,0.262,0.296,0.087,5.40,2,0.315,0.391,0.134,5.80,30,3.74,0.00,0.18,0.274,5.50,0.00,0.00,21.17,1.87
Carlos Carrasco,$11.5K,R,CLE,SP,@ HOU,,,,,2000, ,7.5,134,3.4,-0.04,4,0.298,0.403,0.161,4.80,5,0.267,0.351,0.130,6.10,39,2.79,0.00,0.19,0.281,5.50,0.00,0.00,21.1,1.83
Shohei Ohtani,$11.8K,R,LAA,SP,TBR,,,,,2700,-4,7.5,-199,4.43,-0.34,4,0.257,0.275,0.059,4.20,5,0.271,0.338,0.153,7.80,6,2.59,0.00,0.25,0.265,6.20,0.00,0.00,20.5,1.74
Daniel Mengden,$6.5K,R,OAK,SP,@ TOR,,,,,-400,5,9.5,-108,4.83,0.01,5,0.268,0.399,0.162,3.50,4,0.310,0.432,0.174,4.00,14,3.84,0.00,0.17,0.287,3.70,0.00,0.00,11.28,1.74
Alex Wood,$10.0K,L,LAD,SP,@ WAS,,,,,1400, ,7.5,122,3.49,0.1,2,0.265,0.333,0.092,2.40,7,0.265,0.359,0.146,7.00,35,3.33,0.00,0.19,0.265,6.00,0.00,0.00,17.43,1.74
Stephen Strasburg,$13.9K,R,WAS,SP,LAD,,,,,3900, ,7.5,-137,4.01,-0.1,4,0.253,0.318,0.121,5.70,5,0.250,0.325,0.116,6.40,35,2.62,0.00,0.15,0.251,6.10,0.00,0.00,24.07,1.73
Reynaldo Lopez,$7.5K,R,CHW,SP,TEX,,,,,2000,-13,8.5,-110,4.32,-0.02,5,0.360,0.518,0.247,2.30,4,0.271,0.342,0.128,4.00,15,4.82,0.00,0.18,0.320,3.10,0.00,0.00,12.74,1.7
Eduardo Rodriguez,$9.4K,L,BOS,SP,BAL,,,,,1700,-2,10.5,-233,6.45,0.53,0,0.329,0.423,0.177,2.40,9,0.306,0.411,0.178,8.00,32,3.11,0.00,0.17,0.306,8.00,0.00,0.00,15,1.6
Eric Skoglund,$5.3K,L,KCR,SP,NYY,,,,,-400, ,9.0,150,3.92,-0.13,1,0.363,0.414,0.138,1.10,8,0.358,0.481,0.183,7.10,12,4.29,0.00,0.16,0.359,6.40,0.00,0.00,8.44,1.59
Sergio Romo,$4.0K,R,TBR,SP,@ LAA,,,,,-1500,2,7.5,177,3.07,-0.16,0,0.352,0.443,0.168,3.30,9,0.279,0.397,0.197,9.20,70,3.11,0.00,0.24,0.279,9.20,0.00,0.00,5.01,1.25
