Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Eric Lauer,$4.5K,L,SDP,SP,OAK,,,,,-1100,2,8.5,-107,4.32,0.27,1,0.399,0.500,0.158,0.90,8,0.400,0.535,0.197,7.80,9,4.44,0.00,0.19,0.400,7.00,0.00,0.00,12.47,2.77
Sal Romano,$4.8K,R,CIN,SP,DET,,,,,-900, ,9.0,-125,4.69,-0.03,5,0.353,0.465,0.184,3.70,4,0.334,0.458,0.208,4.00,28,4.46,0.00,0.21,0.345,3.80,0.00,0.00,12.99,2.71
Felix Pena,$4.4K,R,LAA,SP,ARI,,,,,-1100,2,9.0,-144,4.88,-0.07,6,0.366,0.464,0.218,5.40,3,0.392,0.600,0.312,6.30,24,3.80,0.00,0.29,0.375,5.70,0.00,0.00,11.18,2.54
Rich Hill,$6.6K,L,LAD,SP,@ CHC,,,,,-300,4,8.0,115,3.79,3.79,3,0.346,0.382,0.143,2.20,6,0.285,0.387,0.178,9.80,30,2.86,0.00,0.21,0.305,7.30,0.00,0.00,16.07,2.43
Domingo German,$7.3K,R,NYY,SP,SEA,,,,,-300,3,9.5,-162,5.32,0.28,3,0.275,0.360,0.183,5.00,6,0.338,0.417,0.158,7.30,17,2.90,0.00,0.27,0.317,6.50,0.00,0.00,16.69,2.29
Dan Straily,$6.4K,R,MIA,SP,@ SFG,,,,,200,-2,8.0,138,3.59,0.31,4,0.333,0.444,0.193,4.50,5,0.334,0.479,0.228,4.20,40,3.73,0.00,0.23,0.334,4.30,0.00,0.00,13.84,2.16
David Hess,$4.7K,R,BAL,SP,@ WAS,,,,,-1200,3,9.0,156,3.88,0.11,5,0.401,0.590,0.295,3.40,4,0.297,0.400,0.185,1.70,6,5.07,0.00,0.23,0.355,2.70,0.00,0.00,10.03,2.13
Jaime Garcia,$5.4K,L,TOR,SP,ATL,,,,,-700,1,9.0,-108,4.58,0.15,3,0.307,0.429,0.182,2.40,6,0.343,0.448,0.186,5.80,38,4.20,0.00,0.21,0.331,4.60,0.00,0.00,11.11,2.06
Matt Boyd,$7.6K,L,DET,SP,@ CIN,,,,,600,-1,9.0,111,4.31,0.03,3,0.295,0.363,0.110,1.50,6,0.330,0.430,0.170,6.50,37,4.18,0.00,0.15,0.318,4.80,0.00,0.00,15.39,2.03
Jason Hammel,$5.0K,R,KCR,SP,TEX,,,,,-2400,14,9.0,122,4.2,-0.03,4,0.323,0.435,0.169,3.90,5,0.338,0.447,0.148,3.60,43,4.08,0.00,0.14,0.331,3.70,0.00,0.00,9.96,1.99
Jefry Rodriguez,$5.9K,R,WAS,SP,BAL,,,,,400,-8,9.0,-172,5.12,-0.11,1,0.380,0.500,0.167,0.00,8,0.000,0.000,0.000,6.40,1,4.67,0.00,0.00,0.042,5.70,0.00,0.00,11.7,1.98
Chris Sale,$12.7K,L,BOS,SP,@ MIN,,,,,1300, ,7.0,-175,4.01,-0.2,2,0.243,0.280,0.070,1.90,7,0.270,0.366,0.160,12.00,45,1.78,0.00,0.20,0.264,9.70,0.00,0.00,25.18,1.98
Luke Weaver,$8.0K,R,STL,SP,@ PHI,,,,,1500,-8,8.5,101,4.17,0.09,4,0.308,0.376,0.110,4.10,5,0.309,0.400,0.146,5.90,25,3.53,0.00,0.19,0.309,5.10,0.00,0.00,15.84,1.98
Matt Koch,$5.6K,R,ARI,SP,@ LAA,,,,,-400,-1,9.0,129,4.12,0.07,1,0.281,0.390,0.200,3.60,8,0.407,0.600,0.280,2.40,12,4.45,0.00,0.25,0.393,2.50,0.00,0.00,11.04,1.97
Justin Verlander,$13.3K,R,HOU,SP,TBR,,,,,1800, ,7.0,-218,4.25,-0.18,4,0.286,0.370,0.169,6.00,5,0.248,0.317,0.115,5.60,45,2.82,0.00,0.15,0.265,5.80,0.00,0.00,25.89,1.95
Dereck Rodriguez,$6.7K,R,SFG,SP,MIA,,,,,400,-3,8.0,-153,4.41,0.19,3,0.352,0.475,0.207,3.60,6,0.346,0.436,0.128,4.10,4,4.10,0.00,0.17,0.348,3.90,0.00,0.00,12.91,1.93
