Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Garrett Richards,$7.7K,R,LAA,SP,SFG,,,,,-700,5,9.5,-209,5.67,0.61,4,0.262,0.319,0.131,10.61,5,0.239,0.235,0.059,9.00,10,0.00,0.00,0.00,0.249,9.72,0.00,0.00,18.38,2.39
Zack Godley,$8.8K,R,ARI,SP,SDP,,,,,-500,4,8.0,-168,4.51,-0.24,5,0.274,0.308,0.097,9.88,4,0.289,0.370,0.148,9.85,30,0.00,0.00,0.00,0.281,9.87,0.00,0.00,20.35,2.31
Julio Teheran,$6.3K,R,ATL,SP,NYM,,,,,300,-5,9.0,148,3.94,0.22,6,0.369,0.484,0.240,7.17,3,0.338,0.456,0.178,8.53,34,0.00,0.00,0.00,0.359,7.62,0.00,0.00,14.45,2.29
Stephen Strasburg,$10.5K,R,WAS,SP,@ LAD,,,,,700,2,7.0,-118,3.6,0.01,6,0.269,0.340,0.133,10.80,3,0.251,0.309,0.103,11.32,34,0.00,0.00,0.00,0.263,10.97,0.00,0.00,23.63,2.25
Chris Sale,$12.0K,L,BOS,SP,@ OAK,,,,,500, ,7.5,-167,4.22,0.29,1,0.248,0.290,0.076,11.41,8,0.264,0.356,0.165,13.74,38,0.00,0.00,0.00,0.262,13.48,0.00,0.00,26.88,2.24
Steven Brault,$5.2K,L,PIT,SP,@ PHI,,,,,-1200,4,8.0,158,3.42,-0.04,1,0.269,0.273,0.055,6.28,8,0.357,0.474,0.185,5.46,15,0.00,0.00,0.00,0.347,5.55,0.00,0.00,11.66,2.24
Hyun-Jin Ryu,$8.5K,L,LAD,SP,WAS,,,,,1000,-6,7.0,105,3.4,-0.01,1,0.375,0.510,0.219,7.82,8,0.325,0.433,0.192,9.55,28,0.00,0.00,0.00,0.331,9.36,0.00,0.00,18.85,2.22
Chris Tillman,$5.0K,R,BAL,SP,CLE,,,,,-500,-1,9.0,178,3.67,-0.15,7,0.471,0.620,0.279,6.35,2,0.411,0.594,0.271,6.44,27,0.00,0.00,0.00,0.458,6.37,0.00,0.00,11.04,2.21
Clayton Richard,$4.8K,L,SDP,SP,@ ARI,,,,,-1100,2,8.0,150,3.49,0.24,1,0.309,0.367,0.073,11.33,8,0.404,0.551,0.225,6.03,36,0.00,0.00,0.00,0.393,6.62,0.00,0.00,10.48,2.18
Jordan Montgomery,$7.6K,L,NYY,SP,TOR,,,,,300,-1,8.5,-158,4.72,-0.19,0,0.271,0.358,0.179,5.96,9,0.307,0.384,0.136,8.74,31,0.00,0.00,0.00,0.307,8.74,0.00,0.00,15.86,2.09
Derek Holland,$4.9K,L,SFG,SP,@ LAA,,,,,-1600,9,9.5,183,3.83,0.39,0,0.323,0.397,0.151,5.97,9,0.407,0.569,0.273,8.76,31,0.00,0.00,0.00,0.407,8.76,0.00,0.00,10.05,2.05
Sean Manaea,$7.5K,L,OAK,SP,BOS,,,,,-700,5,7.5,149,3.28,0.21,4,0.265,0.311,0.092,6.98,5,0.338,0.434,0.169,8.28,32,0.00,0.00,0.00,0.306,7.70,0.00,0.00,15.39,2.05
