Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jordan Lyles,$4.0K,R,SDP,SP,COL,,,,,-1700,3,7.5,-106,3.69,-0.19,4,0.411,0.577,0.249,7.92,5,0.368,0.507,0.216,8.15,52,0.00,0.00,0.00,0.387,8.05,0.00,0.00,11.27,2.82
Mike Leake,$5.8K,R,SEA,SP,TEX,,,,,-600, ,8.5,-131,4.49,-0.09,6,0.336,0.444,0.160,5.47,3,0.323,0.437,0.164,7.95,39,0.00,0.00,0.00,0.332,6.30,0.00,0.00,14.78,2.55
Wei-Yin Chen,$4.3K,L,MIA,SP,LAD,,,,,-1200, ,8.0,162,3.39,-0.02,2,0.301,0.442,0.209,5.40,7,0.402,0.598,0.333,6.75,12,0.00,0.00,0.00,0.380,6.45,0.00,0.00,10.54,2.45
Jaime Garcia,$5.5K,L,TOR,SP,@ NYM,,,,,-400,-4,7.5,133,3.4,0.22,2,0.323,0.444,0.188,9.67,7,0.345,0.456,0.195,8.30,35,0.00,0.00,0.00,0.340,8.60,0.00,0.00,13.43,2.44
Ty Blach,$5.3K,L,SFG,SP,CIN,,,,,-700, ,8.0,-146,4.35,0.22,3,0.273,0.319,0.066,3.70,6,0.352,0.468,0.176,4.83,41,0.00,0.00,0.00,0.326,4.45,0.00,0.00,12.85,2.42
German Marquez,$6.2K,R,COL,SP,@ SDP,,,,,-700,1,7.5,-107,3.81,-0.31,5,0.314,0.368,0.104,7.87,4,0.373,0.530,0.251,9.68,37,0.00,0.00,0.00,0.340,8.67,0.00,0.00,15.03,2.42
Yu Darvish,$7.8K,R,CHC,SP,@ ATL,,,,,100,1,9.0,-120,4.65,0.2,5,0.349,0.480,0.220,10.94,4,0.279,0.356,0.152,10.41,40,0.00,0.00,0.00,0.318,10.70,0.00,0.00,18.71,2.4
Josh Tomlin,$4.4K,R,CLE,SP,@ DET,,,,,-1200, ,9.0,-153,4.96,-0.04,2,0.369,0.537,0.239,6.31,7,0.359,0.519,0.235,7.48,34,0.00,0.00,0.00,0.361,7.22,0.00,0.00,10.07,2.29
Noah Syndergaard,$10.8K,R,NYM,SP,TOR,,,,,800,1,7.5,-149,4.1,-0.22,5,0.269,0.330,0.089,10.41,4,0.297,0.376,0.108,10.00,15,0.00,0.00,0.00,0.281,10.23,0.00,0.00,24.62,2.28
Jaime Barria,$5.4K,R,LAA,SP,HOU,,,,,-800,1,8.0,148,3.5,0.32,4,0.259,0.281,0.062,6.75,5,0.338,0.355,0.097,8.22,4,0.00,0.00,0.00,0.303,7.57,0.00,0.00,12.24,2.27
Daniel Mengden,$4.7K,R,OAK,SP,@ BOS,,,,,-2100,10,10.0,165,4.21,0.22,3,0.240,0.336,0.118,5.23,6,0.333,0.459,0.191,7.04,14,0.00,0.00,0.00,0.302,6.44,0.00,0.00,10.41,2.21
Trevor Williams,$7.2K,R,PIT,SP,CHW,,,,,600,-4,9.0,-142,4.86,0.47,5,0.332,0.418,0.131,6.17,4,0.298,0.375,0.161,7.97,39,0.00,0.00,0.00,0.317,6.97,0.00,0.00,15.76,2.19
Ian Kennedy,$6.1K,R,KCR,SP,TBR,,,,,-1200,5,8.5,-102,4.31,-0.19,4,0.357,0.500,0.252,8.20,5,0.347,0.479,0.218,8.51,38,0.00,0.00,0.00,0.351,8.37,0.00,0.00,13.33,2.19
Jhoulys Chacin,$5.2K,R,MIL,SP,@ ARI,,,,,-900,2,8.0,142,3.56,0.03,3,0.336,0.410,0.167,6.17,6,0.282,0.343,0.118,8.84,41,0.00,0.00,0.00,0.300,7.95,0.00,0.00,11.3,2.17
Mike Minor,$6.0K,L,TEX,SP,@ SEA,,,,,-500, ,8.5,117,4.01,0.09,2,0.204,0.223,0.053,12.20,7,0.328,0.452,0.211,8.06,65,0.00,0.00,0.00,0.300,8.98,0.00,0.00,12.61,2.1
Jose Berrios,$7.6K,R,MIN,SP,STL,,,,,100, ,9.0,-121,4.66, ,2,0.382,0.498,0.195,7.33,7,0.290,0.379,0.148,9.12,34,0.00,0.00,0.00,0.310,8.72,0.00,0.00,15.57,2.05
Anthony Banda,$5.5K,L,TBR,SP,@ KCR,,,,, ,-8,8.5,-110,4.19,-0.31,4,0.230,0.275,0.125,6.35,5,0.414,0.544,0.211,12.34,8,0.00,0.00,0.00,0.332,9.68,0.00,0.00,11.05,2.01
Francisco Liriano,$6.3K,L,DET,SP,CLE,,,,,-900,2,9.0,137,4.04,-0.46,2,0.259,0.318,0.121,9.35,7,0.368,0.456,0.186,7.79,40,0.00,0.00,0.00,0.344,8.14,0.00,0.00,12.22,1.94
Zack Greinke,$11.8K,R,ARI,SP,MIL,,,,,2300,-1,8.0,-157,4.44,-0.03,3,0.279,0.356,0.136,10.08,6,0.290,0.404,0.181,9.91,42,0.00,0.00,0.00,0.286,9.97,0.00,0.00,22.76,1.93
Alex Wood,$10.0K,L,LAD,SP,@ MIA,,,,,1400,-1,8.0,-182,4.61,0.02,2,0.270,0.333,0.096,9.24,7,0.280,0.373,0.155,9.05,36,0.00,0.00,0.00,0.278,9.09,0.00,0.00,18.74,1.87
Eduardo Rodriguez,$9.2K,L,BOS,SP,OAK,,,,,1400,-3,10.0,-185,5.79,0.28,1,0.343,0.437,0.183,12.51,8,0.308,0.396,0.174,10.56,32,0.00,0.00,0.00,0.312,10.78,0.00,0.00,16.74,1.82
Gerrit Cole,$13.9K,R,HOU,SP,@ LAA,,,,,2100, ,8.0,-165,4.5,0.18,3,0.337,0.461,0.204,11.27,6,0.287,0.366,0.142,9.53,41,0.00,0.00,0.00,0.304,10.11,0.00,0.00,25.21,1.81
Reynaldo Lopez,$7.5K,R,CHW,SP,@ PIT,,,,,-100,2,9.0,128,4.14,0.53,5,0.406,0.617,0.312,4.75,4,0.282,0.351,0.129,6.93,16,0.00,0.00,0.00,0.351,5.72,0.00,0.00,13.29,1.77
Tyler Mahle,$9.0K,R,CIN,SP,@ SFG,,,,,1600,-6,8.0,131,3.65,-0.22,4,0.418,0.556,0.278,9.87,5,0.280,0.341,0.102,7.71,12,0.00,0.00,0.00,0.341,8.67,0.00,0.00,15.14,1.68
Michael Foltynewicz,$8.5K,R,ATL,SP,CHC,,,,,500,1,9.0,107,4.35,0.3,3,0.397,0.515,0.199,8.52,6,0.313,0.391,0.145,9.00,37,0.00,0.00,0.00,0.341,8.84,0.00,0.00,13.37,1.57
Jack Flaherty,$7.3K,R,STL,SP,@ MIN,,,,,1500,-13,9.0,108,4.34, ,6,0.434,0.578,0.245,8.38,3,0.302,0.356,0.102,11.74,8,0.00,0.00,0.00,0.390,9.50,0.00,0.00,11.4,1.56
