Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Tyler Mahle,$5.9K,R,CIN,SP,PIT,,,,,-1100,4,8.5,104,4.35,-0.09,4,0.401,0.545,0.271,4.30,5,0.269,0.325,0.080,4.30,23,3.99,4.45,0.20,0.328,4.30,0.00,0.00,15.68,2.66
Wade LeBlanc,$6.2K,L,SEA,SP,CHW,,,,, ,-4,8.5,-186,4.94,-0.12,3,0.361,0.511,0.216,1.80,6,0.285,0.391,0.165,5.50,68,3.84,4.13,0.19,0.310,4.30,0.00,0.00,15.44,2.49
Jake Arrieta,$8.5K,R,PHI,SP,SDP,,,,,500,-2,8.0,-161,4.47,0.03,5,0.345,0.456,0.194,4.10,4,0.271,0.343,0.130,4.70,47,3.85,3.96,0.20,0.312,4.30,0.00,0.00,20.37,2.4
Robbie Ray,$8.8K,L,ARI,SP,COL,,,,,1200,-7,7.5,-139,4.03,-0.58,3,0.258,0.335,0.146,3.30,6,0.310,0.391,0.178,10.30,36,2.54,3.41,0.26,0.293,8.00,0.00,0.00,20.81,2.36
Dan Straily,$5.8K,R,MIA,SP,@ TBR,,,,,-600,1,7.5,145,3.31,0.02,5,0.331,0.439,0.191,4.40,4,0.327,0.465,0.219,4.00,46,3.75,4.67,0.23,0.329,4.20,0.00,0.00,13.53,2.33
David Price,$8.0K,L,BOS,SP,@ DET,,,,,-400,7,9.0,-199,5.31,0.03,1,0.277,0.323,0.105,1.50,8,0.312,0.420,0.179,8.30,32,3.35,4.00,0.18,0.308,7.50,0.00,0.00,18.42,2.3
Danny Duffy,$6.1K,L,KCR,SP,MIN,,,,,-1400,9,8.5,120,3.97,-0.31,3,0.233,0.287,0.080,1.60,6,0.337,0.438,0.172,6.80,43,3.84,4.54,0.16,0.302,5.10,0.00,0.00,13.63,2.23
Domingo German,$8.1K,R,NYY,SP,NYM,,,,,1100,-9,9.0,-163,5.05,0.44,4,0.335,0.463,0.235,4.40,5,0.308,0.398,0.167,6.80,24,3.04,3.57,0.22,0.320,5.70,0.00,0.00,17.94,2.21
Dallas Keuchel,$8.3K,L,HOU,SP,@ LAA,,,,,-700,6,8.5,-112,4.32,0.13,1,0.255,0.325,0.103,2.30,8,0.296,0.373,0.133,6.00,43,4.37,3.29,0.25,0.291,5.60,0.00,0.00,17.98,2.17
Noah Syndergaard,$9.3K,R,NYM,SP,@ NYY,,,,,-500,1,9.0,149,3.95,0.06,5,0.282,0.348,0.095,5.90,4,0.283,0.356,0.103,4.50,18,2.85,2.80,0.09,0.282,5.30,0.00,0.00,20.03,2.15
Stephen Strasburg,$10.3K,R,WAS,SP,ATL,,,,,300, ,8.5,-169,4.81,0.23,5,0.256,0.319,0.120,5.60,4,0.266,0.347,0.131,6.20,40,2.61,3.10,0.17,0.260,5.80,0.00,0.00,22.19,2.15
Jameson Taillon,$7.5K,R,PIT,SP,@ CIN,,,,,-100,3,8.5,-116,4.15,-0.41,4,0.338,0.430,0.152,3.30,5,0.306,0.406,0.153,5.70,43,3.64,3.73,0.17,0.320,4.60,0.00,0.00,16.06,2.14
Dereck Rodriguez,$6.6K,R,SFG,SP,@ OAK,,,,,-1400,10,9.0,115,4.27,-0.04,3,0.328,0.439,0.186,3.00,6,0.287,0.364,0.126,4.20,9,3.99,4.07,0.13,0.301,3.80,0.00,0.00,13.92,2.11
Jon Lester,$9.1K,L,CHC,SP,STL,,,,,1000,-5,10.5,-130,5.54,5.54,2,0.259,0.339,0.135,2.60,7,0.321,0.412,0.163,6.20,50,3.76,4.08,0.20,0.307,5.40,0.00,0.00,18.74,2.06
Rich Hill,$8.6K,L,LAD,SP,@ MIL,,,,,200, ,9.0,-130,4.74,-0.16,3,0.328,0.344,0.120,2.20,6,0.290,0.397,0.182,9.60,36,2.82,3.77,0.21,0.303,7.10,0.00,0.00,17.47,2.03
James Shields,$6.5K,R,CHW,SP,@ SEA,,,,,-100,-3,8.5,169,3.56,0.12,4,0.333,0.440,0.210,3.50,5,0.321,0.433,0.184,4.00,42,4.26,5.05,0.19,0.326,3.70,0.00,0.00,12.28,1.89
Nathan Eovaldi,$8.2K,R,TBR,SP,MIA,,,,,1000,-7,7.5,-161,4.19,-0.02,3,0.315,0.427,0.183,3.40,6,0.267,0.440,0.242,4.70,9,3.21,3.28,0.33,0.283,4.20,0.00,0.00,15.35,1.87
Dylan Bundy,$8.4K,R,BAL,SP,@ TOR,,,,,200,1,9.0,130,4.12,-0.02,4,0.351,0.478,0.200,3.50,5,0.291,0.403,0.191,5.40,46,3.44,4.45,0.21,0.318,4.60,0.00,0.00,15.69,1.87
Matt Boyd,$6.0K,L,DET,SP,BOS,,,,,-700,1,9.0,176,3.69,-0.03,3,0.309,0.402,0.143,1.60,6,0.335,0.437,0.174,6.40,43,4.06,4.85,0.17,0.326,4.80,0.00,0.00,11.17,1.86
Jack Flaherty,$7.3K,R,STL,SP,@ CHC,,,,,100,-1,10.5,116,4.96,4.96,4,0.306,0.390,0.162,4.00,5,0.289,0.365,0.147,6.60,19,3.15,3.62,0.22,0.297,5.50,0.00,0.00,13.36,1.83
Wade Miley,$5.4K,L,MIL,SP,LAD,,,,,-600, ,9.0,116,4.26,0.16,3,0.295,0.287,0.083,1.40,6,0.372,0.478,0.189,7.10,34,4.54,4.65,0.26,0.346,5.20,0.00,0.00,9.8,1.81
Clayton Richard,$5.2K,L,SDP,SP,@ PHI,,,,,-2100,12,8.0,145,3.53,-0.03,1,0.288,0.333,0.075,2.50,8,0.362,0.488,0.198,4.40,51,4.66,3.89,0.24,0.354,4.20,0.00,0.00,9.28,1.78
German Marquez,$7.4K,R,COL,SP,@ ARI,,,,,300,-4,7.5,126,3.47,-0.42,5,0.335,0.436,0.159,3.80,4,0.342,0.489,0.236,5.10,47,3.63,4.03,0.24,0.338,4.40,0.00,0.00,12.86,1.74
Kyle Gibson,$8.6K,R,MIN,SP,@ KCR,,,,, ,1,8.5,-136,4.53,-0.19,4,0.332,0.415,0.137,3.50,5,0.328,0.431,0.179,4.50,47,4.22,4.04,0.23,0.330,4.10,0.00,0.00,14.8,1.72
Trevor Bauer,$13.6K,R,CLE,SP,@ TEX,,,,,1500, ,10.0,-198,5.89,0.35,5,0.311,0.399,0.162,5.20,4,0.290,0.366,0.126,6.40,51,2.92,3.25,0.18,0.302,5.70,0.00,0.00,22.79,1.68
Sam Gaviglio,$6.9K,R,TOR,SP,BAL,,,,,1400,-10,9.0,-143,4.88,0.02,1,0.334,0.459,0.201,2.60,8,0.351,0.489,0.222,4.50,28,4.28,4.41,0.31,0.349,4.30,0.00,0.00,11.42,1.66
Anibal Sanchez,$7.7K,R,ATL,SP,@ WAS,,,,,400,-2,8.5,152,3.69,0.27,6,0.327,0.448,0.194,4.90,3,0.361,0.510,0.219,4.90,38,3.38,4.08,0.24,0.338,4.90,0.00,0.00,12.3,1.6
Edwin Jackson,$6.7K,R,OAK,SP,SFG,,,,,-800,5,9.0,-129,4.73,0.04,5,0.321,0.433,0.184,4.60,4,0.376,0.563,0.295,3.00,19,4.16,5.05,0.25,0.345,3.90,0.00,0.00,10.71,1.6
Tyler Skaggs,$9.4K,L,LAA,SP,HOU,,,,, ,-1,8.5,-102,4.18,0.37,2,0.265,0.349,0.124,2.20,7,0.330,0.419,0.156,6.70,32,3.41,3.95,0.20,0.316,5.70,0.00,0.00,14.82,1.58
Martin Perez,$4.5K,L,TEX,SP,CLE,,,,,-1000,1,10.0,176,4.11,0.15,2,0.297,0.357,0.097,1.70,7,0.378,0.500,0.181,4.10,37,4.82,4.78,0.21,0.360,3.60,0.00,0.00,5.23,1.16
