Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
A.J. Cole,$5.3K,R,WAS,SP,ATL,,,,,-300, ,9.0,-116,4.61,-0.08,5,0.443,0.633,0.322,8.10,5,0.297,0.337,0.113,8.00,12,0.00,0.00,0.00,0.411,8.94,0.00,0.00,15.65,2.95
Jarlin Garcia,$4.6K,L,MIA,SP,NYM,,,,,-1200,5,8.5,123,3.95,-0.01,2,0.254,0.324,0.130,7.98,8,0.318,0.405,0.167,7.17,46,0.00,0.00,0.00,0.339,8.15,0.00,0.00,13.38,2.91
Kevin Gausman,$6.0K,R,BAL,SP,TOR,,,,,-1000,7,8.5,-137,4.54,0.21,3,0.348,0.425,0.146,9.00,8,0.352,0.471,0.183,9.22,36,0.00,0.00,0.00,0.429,11.20,0.00,0.00,15.95,2.66
Yonny Chirinos,$4.5K,R,TBR,SP,@ CHW,,,,,-1400,8,8.5,-116,4.35,0.17,5,0.206,0.182,0.000,0.00,6,0.219,0.250,0.125,11.57,2,0.00,0.00,0.00,0.260,7.71,0.00,0.00,11.93,2.65
Junior Guerra,$5.5K,R,MIL,SP,@ STL,,,,,-400,3,9.0,132,4.09,0.37,3,0.359,0.447,0.212,6.86,7,0.359,0.479,0.253,9.57,20,0.00,0.00,0.00,0.399,9.73,0.00,0.00,14.16,2.57
Adam Wainwright,$6.3K,R,STL,SP,MIL,,,,,300,-1,9.0,-148,4.91,0.13,3,0.344,0.445,0.178,7.38,8,0.331,0.421,0.143,7.48,26,0.00,0.00,0.00,0.409,9.11,0.00,0.00,15.91,2.53
Luis Castillo,$7.7K,R,CIN,SP,@ PHI,,,,,800,-3,7.5,101,3.68,-0.23,5,0.307,0.432,0.220,8.50,7,0.288,0.352,0.140,10.59,17,0.00,0.00,0.00,0.395,12.96,0.00,0.00,18.76,2.44
Danny Duffy,$6.9K,L,KCR,SP,SEA,,,,,-700,4,9.0,128,4.14,0.37,4,0.203,0.234,0.072,8.01,7,0.346,0.459,0.183,8.65,26,0.00,0.00,0.00,0.359,10.29,0.00,0.00,16.62,2.41
Zack Wheeler,$7.5K,R,NYM,SP,@ MIA,,,,,1500,-7,8.5,-137,4.55,0.01,3,0.395,0.540,0.266,10.67,8,0.353,0.442,0.153,7.46,17,0.00,0.00,0.00,0.445,10.19,0.00,0.00,17.12,2.28
Nicholas Pivetta,$8.2K,R,PHI,SP,CIN,,,,,700,-1,7.5,-114,3.82,-0.27,4,0.311,0.354,0.097,10.94,5,0.398,0.566,0.274,10.13,27,0.00,0.00,0.00,0.359,10.49,0.00,0.00,17.91,2.18
