Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Tommy Milone,$4.0K,L,WAS,SP,NYM,,,,,-3000,9,9.0,-113,4.57,0.22,2,0.276,0.423,0.211,2.50,7,0.449,0.656,0.294,4.90,18,3.84,4.63,0.23,0.411,4.40,0.00,0.00,12.89,3.22
Luke Weaver,$7.0K,R,STL,SP,COL,,,,, ,3,8.0,-138,4.29,0.11,5,0.334,0.422,0.153,4.30,4,0.305,0.397,0.143,5.00,33,3.57,3.97,0.13,0.321,4.60,0.00,0.00,16.98,2.43
Sal Romano,$5.2K,R,CIN,SP,@ DET,,,,,-800,1,9.0,-112,4.58,0.16,5,0.365,0.482,0.199,3.30,4,0.325,0.436,0.184,3.80,37,4.53,4.79,0.15,0.347,3.50,0.00,0.00,12.6,2.42
Rich Hill,$9.6K,L,LAD,SP,MIL,,,,,-400,2,8.0,-163,4.48,0.05,2,0.334,0.350,0.118,2.20,7,0.286,0.383,0.171,9.50,38,2.88,3.89,0.15,0.297,7.90,0.00,0.00,22.28,2.32
Alex Cobb,$4.5K,R,BAL,SP,@ NYY,,,,,-2000,4,9.0,225,3.34,0.08,4,0.336,0.440,0.178,3.30,5,0.336,0.463,0.178,3.00,48,4.40,4.53,0.14,0.336,3.10,0.00,0.00,10.36,2.3
Nick Tropeano,$7.1K,R,LAA,SP,@ TBR,,,,,-400,5,8.0,114,3.8,-0.52,6,0.379,0.521,0.232,3.60,3,0.320,0.463,0.256,4.10,12,4.06,4.99,0.18,0.359,3.80,0.00,0.00,16.06,2.26
Dallas Keuchel,$8.3K,L,HOU,SP,@ SEA,,,,,-1200,3,8.0,-120,4.13,-0.09,1,0.247,0.312,0.099,2.40,8,0.297,0.372,0.131,5.80,45,4.41,3.45,0.17,0.291,5.50,0.00,0.00,18.35,2.21
Pablo Lopez,$5.7K,R,MIA,SP,@ ATL,,,,,200,-2,8.5,162,3.62,-0.26,5,0.350,0.491,0.200,4.10,4,0.349,0.472,0.227,3.10,5,4.27,4.34,0.22,0.350,3.70,0.00,0.00,11.99,2.1
Sean Manaea,$8.0K,L,OAK,SP,TOR,,,,,500,-5,8.0,-125,4.18,-0.36,0,0.271,0.321,0.097,1.40,9,0.320,0.428,0.176,5.90,50,3.99,4.45,0.12,0.320,5.90,0.00,0.00,16.78,2.1
Sonny Gray,$8.5K,R,NYY,SP,BAL,,,,, , ,9.0,-252,5.66,-0.08,3,0.313,0.377,0.141,4.10,6,0.319,0.401,0.161,4.80,46,4.07,4.23,0.15,0.317,4.60,0.00,0.00,17.57,2.07
Dylan Covey,$5.9K,R,CHW,SP,KCR,,,,,-300,-1,9.0,-124,4.69,-0.16,6,0.363,0.478,0.203,3.70,3,0.386,0.517,0.214,2.40,30,5.07,5.14,0.22,0.371,3.30,0.00,0.00,12.13,2.06
Cole Hamels,$7.9K,L,CHC,SP,@ PIT,,,,,200,-2,8.0,-133,4.24,0.14,1,0.276,0.311,0.105,1.10,8,0.339,0.450,0.200,6.50,43,4.14,4.64,0.16,0.332,5.90,0.00,0.00,15.81,2
Jakob Junis,$7.5K,R,KCR,SP,@ CHW,,,,,900,-6,9.0,112,4.31,-0.34,5,0.349,0.466,0.187,3.50,4,0.332,0.466,0.214,4.50,38,3.78,4.68,0.16,0.341,4.00,0.00,0.00,14.55,1.94
Marcus Stroman,$7.2K,R,TOR,SP,@ OAK,,,,,-1300,11,8.0,112,3.82,-0.14,2,0.308,0.356,0.094,3.20,7,0.332,0.432,0.160,4.10,46,4.70,3.77,0.18,0.327,3.90,0.00,0.00,14,1.94
Carlos Carrasco,$11.4K,R,CLE,SP,@ MIN,,,,,1400, ,9.0,-181,5.17,0.01,7,0.320,0.429,0.178,4.80,2,0.278,0.361,0.131,5.80,51,2.81,3.38,0.13,0.311,5.00,0.00,0.00,21.71,1.9
