Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Caleb Smith,$5.1K,L,MIA,SP,NYM,,,,,-600,4,8.0,171,3.32,0.16,1,0.374,0.433,0.100,10.29,8,0.322,0.411,0.197,11.30,10,0.00,0.00,0.00,0.328,11.19,0.00,0.00,15.75,3.09
Tyler Beede,$5.0K,R,SFG,SP,ARI,,,,,-500,3,7.5,-100,3.69,-0.12,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.27,3.05
Eric Skoglund,$5.2K,L,KCR,SP,SEA,,,,,-300,1,8.5,-102,4.18,0.16,4,0.386,0.444,0.000,9.00,5,0.425,0.528,0.170,7.94,7,0.00,0.00,0.00,0.408,8.41,0.00,0.00,15.73,3.03
Hyun-Jin Ryu,$6.8K,L,LAD,SP,OAK,,,,,300,1,8.5,-123,4.42,0.41,2,0.399,0.546,0.234,7.52,7,0.331,0.442,0.194,9.15,26,0.00,0.00,0.00,0.346,8.79,0.00,0.00,20.18,2.97
Michael Foltynewicz,$6.6K,R,ATL,SP,@ WAS,,,,,-400,5,7.0,203,2.71,-0.21,3,0.405,0.528,0.205,8.32,6,0.317,0.401,0.155,9.14,31,0.00,0.00,0.00,0.346,8.87,0.00,0.00,17.58,2.66
Andrew Cashner,$6.1K,R,BAL,SP,TOR,,,,,-200,2,8.5,115,4.03,-0.06,3,0.329,0.396,0.157,6.39,6,0.303,0.373,0.122,4.85,30,0.00,0.00,0.00,0.312,5.36,0.00,0.00,15.71,2.58
Homer Bailey,$5.4K,R,CIN,SP,@ PHI,,,,,-100,-1,7.5,178,3.06,-0.34,5,0.387,0.482,0.180,6.12,4,0.381,0.493,0.177,7.48,20,0.00,0.00,0.00,0.384,6.72,0.00,0.00,13.79,2.55
Matt Boyd,$5.6K,L,DET,SP,@ CLE,,,,,-300,1,8.5,182,3.43,-0.06,3,0.322,0.371,0.082,7.33,6,0.378,0.516,0.208,8.31,28,0.00,0.00,0.00,0.359,7.98,0.00,0.00,14.17,2.53
Stephen Strasburg,$10.8K,R,WAS,SP,ATL,,,,,1000, ,7.0,-232,4.29,-0.29,6,0.270,0.341,0.132,11.28,3,0.260,0.322,0.108,11.34,32,0.00,0.00,0.00,0.267,11.30,0.00,0.00,26.7,2.47
Carson Fulmer,$6.9K,R,CHW,SP,TBR,,,,, ,2,8.0,-107,3.94,-0.06,3,0.347,0.421,0.184,10.61,6,0.223,0.214,0.053,6.75,9,0.00,0.00,0.00,0.264,8.04,0.00,0.00,16.87,2.44
