Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Marco Estrada,$5.3K,R,TOR,SP,@ OAK,,,,,-2300,6,8.5,116,4.02,0.23,3,0.305,0.428,0.203,3.60,6,0.370,0.509,0.223,4.50,49,3.97,5.31,0.18,0.348,4.20,0.00,0.00,13.89,2.62
Carlos Martinez,$7.9K,R,STL,SP,COL,,,,,200,1,7.5,-127,3.93,-0.59,5,0.333,0.404,0.151,4.10,4,0.278,0.342,0.128,5.20,48,3.81,4.11,0.21,0.309,4.60,0.00,0.00,19.22,2.43
Robbie Ray,$8.0K,L,ARI,SP,TEX,,,,,-300,1,8.5,-191,4.96,-0.14,4,0.255,0.317,0.131,3.20,5,0.322,0.404,0.181,9.70,38,2.76,3.77,0.26,0.292,6.80,0.00,0.00,19.23,2.4
David Price,$8.6K,L,BOS,SP,PHI,,,,,-700,2,9.0,-146,4.89,-0.01,1,0.276,0.319,0.104,1.50,8,0.310,0.414,0.173,8.00,33,3.38,4.14,0.18,0.306,7.30,0.00,0.00,20.06,2.33
Eric Lauer,$4.2K,L,SDP,SP,SFG,,,,,-2700,3,8.0,-106,3.94,-0.01,3,0.404,0.533,0.200,1.10,6,0.366,0.475,0.170,6.80,17,4.23,4.89,0.18,0.379,4.90,0.00,0.00,9.68,2.3
Julio Teheran,$7.3K,R,ATL,SP,MIA,,,,,-300,3,9.0,-164,5.05,0.27,4,0.345,0.438,0.201,3.60,5,0.315,0.435,0.191,4.10,51,4.20,4.95,0.22,0.328,3.90,0.00,0.00,16.56,2.27
Wei-Yin Chen,$4.8K,L,MIA,SP,@ ATL,,,,,-1400,-1,9.0,148,3.95,0.23,3,0.261,0.333,0.111,2.00,6,0.349,0.466,0.198,5.00,25,4.28,5.28,0.18,0.320,4.00,0.00,0.00,10.47,2.18
Martin Perez,$4.0K,L,TEX,SP,@ ARI,,,,,-1600, ,8.5,170,3.54,0.14,2,0.308,0.378,0.111,1.60,7,0.385,0.503,0.178,4.10,39,4.92,4.96,0.22,0.368,3.60,0.00,0.00,8.62,2.16
Edwin Jackson,$6.3K,R,OAK,SP,TOR,,,,,-100,-2,8.5,-129,4.48,-0.23,3,0.329,0.438,0.188,4.50,6,0.385,0.572,0.293,2.90,21,4.25,5.30,0.26,0.366,3.50,0.00,0.00,12.99,2.06
James Paxton,$9.6K,L,SEA,SP,HOU,,,,,700,-2,7.0,-100,3.43,-0.02,1,0.290,0.350,0.096,2.10,8,0.273,0.348,0.135,9.40,42,2.58,3.22,0.16,0.275,8.60,0.00,0.00,19.3,2.01
Kenta Maeda,$10.1K,R,LAD,SP,MIL,,,,,1000,-2,7.5,-147,4.08,-0.13,4,0.328,0.432,0.175,3.90,5,0.268,0.359,0.156,6.60,47,2.94,3.70,0.21,0.295,5.40,0.00,0.00,20.1,1.99
Aaron Nola,$9.0K,R,PHI,SP,@ BOS,,,,,-900,2,9.0,129,4.11,0.01,5,0.294,0.358,0.123,4.20,4,0.256,0.326,0.112,5.40,48,3.26,3.43,0.15,0.277,4.70,0.00,0.00,17.87,1.99
Shane Bieber,$7.7K,R,CLE,SP,@ MIN,,,,,400,-2,10.0,-143,5.41,0.41,6,0.444,0.648,0.285,4.60,3,0.277,0.355,0.097,4.20,8,3.24,3.79,0.14,0.388,4.50,0.00,0.00,14.01,1.82
Gerrit Cole,$12.8K,R,HOU,SP,@ SEA,,,,,1700, ,7.0,-116,3.57,0.02,4,0.309,0.414,0.182,5.40,5,0.285,0.366,0.144,5.00,53,2.93,3.58,0.21,0.296,5.20,0.00,0.00,22.94,1.79
Freddy Peralta,$8.5K,R,MIL,SP,@ LAD,,,,,1100,-5,7.5,131,3.42,0.13,5,0.345,0.429,0.208,5.80,4,0.151,0.129,0.058,6.00,8,2.80,3.89,0.13,0.259,5.90,0.00,0.00,15.11,1.78
Tyler Anderson,$8.2K,L,COL,SP,@ STL,,,,,-400,1,7.5,113,3.57,-0.41,1,0.341,0.484,0.234,2.20,8,0.322,0.430,0.185,6.50,37,3.63,4.24,0.24,0.324,6.00,0.00,0.00,14.21,1.73
Ervin Santana,$6.5K,R,MIN,SP,CLE,,,,,-700, ,10.0,128,4.59,0.09,7,0.293,0.405,0.183,2.70,2,0.311,0.399,0.163,4.60,33,3.98,4.80,0.20,0.297,3.10,0.00,0.00,10.97,1.69
Derek Holland,$7.6K,L,SFG,SP,@ SDP,,,,,800,-4,8.0,-107,4.06,0.01,2,0.276,0.324,0.108,1.10,7,0.385,0.533,0.247,6.80,52,4.29,5.16,0.23,0.361,5.50,0.00,0.00,12.36,1.63
