Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Chris Stratton,$4.7K,R,SFG,SP,@ CHC,,,,,-1500,6,9.5,210,3.62,3.62,6,0.354,0.450,0.168,3.50,3,0.299,0.379,0.135,4.50,21,4.47,0.00,0.15,0.336,3.80,0.00,0.00,13.08,2.78
Chase Anderson,$5.7K,R,MIL,SP,NYM,,,,,-800,3,9.0,-146,4.9,-0.06,7,0.273,0.339,0.130,4.00,2,0.302,0.410,0.186,4.20,33,3.70,0.00,0.18,0.279,4.00,0.00,0.00,15.49,2.72
Jason Vargas,$4.2K,L,NYM,SP,@ MIL,,,,,-1700,4,9.0,132,4.1,0.06,2,0.370,0.507,0.198,1.20,7,0.328,0.446,0.183,6.20,34,4.16,0.00,0.22,0.337,5.10,0.00,0.00,11.37,2.71
Jose Quintana,$8.1K,L,CHC,SP,SFG,,,,,-200,-1,9.5,-240,5.88,5.88,2,0.237,0.298,0.096,2.50,7,0.322,0.426,0.180,8.20,39,3.39,0.00,0.21,0.303,6.90,0.00,0.00,21.07,2.6
Jack Flaherty,$6.3K,R,STL,SP,@ PIT,,,,,-1200,9,8.5,-106,4.31,-0.02,4,0.330,0.429,0.167,4.20,5,0.267,0.329,0.109,6.50,9,3.30,0.00,0.19,0.295,5.50,0.00,0.00,15.5,2.46
Alex Wood,$8.4K,L,LAD,SP,SDP,,,,,-300,-1,7.0,-223,4.25,0.14,2,0.259,0.325,0.089,2.50,7,0.265,0.359,0.147,6.80,36,3.32,0.00,0.19,0.264,5.90,0.00,0.00,20.6,2.45
Tanner Roark,$7.8K,R,WAS,SP,@ MIA,,,,,-700,2,8.0,-151,4.39,-0.32,4,0.344,0.466,0.196,4.20,5,0.254,0.314,0.106,4.50,38,3.78,0.00,0.20,0.294,4.40,0.00,0.00,18.58,2.38
Wei-Yin Chen,$4.6K,L,MIA,SP,WAS,,,,,-1100,1,8.0,136,3.61,-0.18,2,0.263,0.379,0.155,2.00,7,0.336,0.461,0.224,4.50,14,4.40,0.00,0.17,0.320,3.90,0.00,0.00,10.95,2.38
Clay Buchholz,$4.9K,R,ARI,SP,@ OAK,,,,,-700,-2,8.5,144,3.76,0.18,5,0.320,0.395,0.069,3.00,4,0.490,0.839,0.452,4.50,3,5.14,0.00,0.17,0.396,3.60,0.00,0.00,11.18,2.28
Andrew Cashner,$5.1K,R,BAL,SP,@ TBR,,,,,-1300,5,8.5,128,3.91,-0.01,3,0.328,0.412,0.163,3.20,6,0.308,0.387,0.129,2.80,36,4.88,0.00,0.17,0.315,2.90,0.00,0.00,11.32,2.22
Jaime Garcia,$5.5K,L,TOR,SP,@ PHI,,,,,-100,-6,8.5,165,3.58,-0.01,1,0.314,0.449,0.192,2.40,8,0.337,0.441,0.181,5.80,34,4.21,0.00,0.21,0.334,5.40,0.00,0.00,12.08,2.2
Sonny Gray,$7.2K,R,NYY,SP,LAA,,,,,200,-2,10.0,-156,5.54,0.15,2,0.290,0.353,0.128,4.30,7,0.302,0.389,0.158,4.70,34,4.01,0.00,0.20,0.299,4.60,0.00,0.00,15.44,2.14
Wade LeBlanc,$7.1K,L,SEA,SP,MIN,,,,,900,-8,8.5,-130,4.48,0.41,3,0.335,0.465,0.184,1.80,6,0.281,0.387,0.155,6.40,57,3.76,0.00,0.18,0.299,4.90,0.00,0.00,14.99,2.11
Daniel Mengden,$6.5K,R,OAK,SP,ARI,,,,,-1200,9,8.5,-160,4.74,0.32,7,0.261,0.384,0.152,3.40,2,0.299,0.412,0.166,3.70,15,3.92,0.00,0.15,0.269,3.50,0.00,0.00,13.57,2.09
Trevor Williams,$7.8K,R,PIT,SP,STL,,,,,1100,-8,8.5,-106,4.19,0.02,2,0.308,0.376,0.105,2.80,7,0.288,0.375,0.164,4.00,41,4.31,0.00,0.16,0.292,3.70,0.00,0.00,16.2,2.08
Hector Santiago,$5.1K,L,CHW,SP,@ DET,,,,,-700,-2,9.5,103,4.64,0.44,0,0.510,0.702,0.304,1.40,9,0.295,0.391,0.170,6.30,26,4.71,0.00,0.23,0.295,6.30,0.00,0.00,10.5,2.06
Aaron Nola,$10.8K,R,PHI,SP,TOR,,,,,1500, ,8.5,-185,4.92,0.01,5,0.304,0.379,0.124,3.70,4,0.260,0.344,0.124,5.90,36,3.30,0.00,0.17,0.284,4.70,0.00,0.00,22.04,2.04
Drew Pomeranz,$7.0K,L,BOS,SP,ATL,,,,,200,-1,10.5,-127,5.5,0.32,3,0.324,0.384,0.103,2.40,6,0.325,0.425,0.168,7.10,37,3.75,0.00,0.20,0.325,5.50,0.00,0.00,13.59,1.94
Ian Kennedy,$6.1K,R,KCR,SP,@ TEX,,,,,-1000,7,10.5,124,4.87,0.28,6,0.338,0.481,0.234,3.80,3,0.341,0.485,0.220,4.60,39,3.94,0.00,0.22,0.339,4.00,0.00,0.00,11.76,1.93
