Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Ross Stripling,$4.0K,R,LAD,SP,@ SDP,,,,,-1500,2,9.0,-143,4.87,0.03,5,0.224,0.274,0.077,8.29,4,0.351,0.493,0.207,10.04,61,0.00,0.00,0.00,0.280,9.07,0.00,0.00,13.52,3.38
Chase Anderson,$5.9K,R,MIL,SP,PIT,,,,,-1700,8,9.0,-123,4.68,-0.17,5,0.235,0.248,0.074,9.15,4,0.315,0.413,0.181,7.81,31,0.00,0.00,0.00,0.271,8.55,0.00,0.00,15.89,2.69
Doug Fister,$4.2K,R,TEX,SP,BOS,,,,,-2300,8,8.5,212,3.23,-0.01,5,0.325,0.370,0.116,8.74,4,0.326,0.409,0.131,8.90,25,0.00,0.00,0.00,0.325,8.81,0.00,0.00,10.31,2.45
James Shields,$4.0K,R,CHW,SP,MIN,,,,,-1600,4,9.0,138,4.04,-0.31,7,0.362,0.480,0.233,7.53,2,0.319,0.429,0.191,7.80,28,0.00,0.00,0.00,0.352,7.59,0.00,0.00,9.76,2.44
Chris Archer,$8.4K,R,TBR,SP,TOR,,,,,-300,2,8.0,-134,4.25,-0.03,3,0.338,0.434,0.175,11.95,6,0.296,0.389,0.155,11.23,41,0.00,0.00,0.00,0.310,11.47,0.00,0.00,19.77,2.35
Domingo German,$5.7K,R,NYY,SP,CLE,,,,,-100,-3,9.0,-130,4.74,-0.37,7,0.235,0.226,0.032,8.31,2,0.323,0.344,0.098,13.50,11,0.00,0.00,0.00,0.255,9.46,0.00,0.00,13.18,2.31
Eric Lauer,$5.3K,L,SDP,SP,LAD,,,,,-300, ,9.0,128,4.13,0.47,2,0.222,0.250,0.000,9.00,7,0.480,0.615,0.230,13.50,2,0.00,0.00,0.00,0.423,12.50,0.00,0.00,12.15,2.29
Matt Koch,$4.6K,R,ARI,SP,HOU,,,,,-1300,3,8.0,173,3.31,0.23,4,0.336,0.500,0.308,4.26,5,0.311,0.345,0.069,6.75,5,0.00,0.00,0.00,0.322,5.64,0.00,0.00,10.24,2.23
Jakob Junis,$7.3K,R,KCR,SP,DET,,,,,-1200,6,9.0,-151,4.94,0.32,4,0.327,0.438,0.173,7.32,5,0.332,0.461,0.217,8.17,25,0.00,0.00,0.00,0.330,7.79,0.00,0.00,16.1,2.21
Marco Estrada,$5.6K,R,TOR,SP,@ TBR,,,,,-1600,7,8.0,120,3.75,0.03,4,0.304,0.424,0.206,8.68,5,0.382,0.524,0.230,9.05,40,0.00,0.00,0.00,0.347,8.89,0.00,0.00,12.25,2.19
Jon Lester,$8.0K,L,CHC,SP,@ STL,,,,,-200,-1,8.0,-107,3.94,-0.16,1,0.235,0.301,0.107,11.32,8,0.342,0.446,0.188,8.19,41,0.00,0.00,0.00,0.330,8.54,0.00,0.00,17.42,2.18
Andrew Suarez,$5.5K,L,SFG,SP,@ ATL,,,,,-800,3,9.0,132,4.1,-0.06,3,0.167,0.267,0.134,8.31,6,0.313,0.565,0.391,11.37,2,0.00,0.00,0.00,0.264,10.35,0.00,0.00,11.96,2.17
Max Scherzer,$13.4K,R,WAS,SP,PHI,,,,,1800, ,7.0,-212,4.19,0.14,4,0.298,0.384,0.184,10.89,5,0.194,0.239,0.100,14.69,40,0.00,0.00,0.00,0.240,13.00,0.00,0.00,28.83,2.15
Felix Hernandez,$6.9K,R,SEA,SP,LAA,,,,,800,-7,8.5,111,4.07,0.04,1,0.340,0.442,0.181,7.53,8,0.317,0.411,0.186,8.82,23,0.00,0.00,0.00,0.320,8.68,0.00,0.00,14.8,2.14
Dan Straily,$5.6K,R,MIA,SP,@ CIN,,,,,100,-5,9.5,117,4.49,0.06,7,0.318,0.446,0.217,8.14,2,0.360,0.512,0.245,8.76,34,0.00,0.00,0.00,0.327,8.28,0.00,0.00,11.83,2.11
Kyle Gibson,$7.0K,R,MIN,SP,@ CHW,,,,,-800,3,9.0,-154,4.96,-0.19,4,0.380,0.486,0.169,6.32,5,0.345,0.437,0.171,8.58,35,0.00,0.00,0.00,0.361,7.58,0.00,0.00,14.53,2.08
Jake Arrieta,$8.6K,R,PHI,SP,@ WAS,,,,,300,-3,7.0,186,2.81,-0.14,5,0.332,0.446,0.203,9.91,4,0.268,0.326,0.129,8.41,37,0.00,0.00,0.00,0.304,9.24,0.00,0.00,17.66,2.05
Brandon Finnegan,$6.2K,L,CIN,SP,MIA,,,,,700,-9,9.5,-130,5.01,0.44,1,0.430,0.583,0.250,8.44,8,0.357,0.420,0.173,7.84,8,0.00,0.00,0.00,0.365,7.91,0.00,0.00,12.6,2.03
Noah Syndergaard,$11.6K,R,NYM,SP,COL,,,,,1500, ,6.5,-198,3.83,-0.22,5,0.246,0.310,0.080,10.44,4,0.286,0.359,0.091,9.96,14,0.00,0.00,0.00,0.264,10.23,0.00,0.00,23.26,2.01
Alex Cobb,$4.4K,R,BAL,SP,@ OAK,,,,,-1100, ,9.0,148,3.94,0.17,2,0.325,0.404,0.146,7.02,7,0.333,0.448,0.168,5.96,34,0.00,0.00,0.00,0.331,6.20,0.00,0.00,8.8,2
Chris Sale,$12.6K,L,BOS,SP,@ TEX,,,,,1400,1,8.5,-241,5.27,0.01,3,0.256,0.295,0.071,11.42,5,0.264,0.359,0.171,13.38,41,0.00,0.00,0.00,0.232,11.24,0.00,0.00,25.14,2
