Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Hector Velazquez,$6.4K,R,BOS,SP,@ TBR,,,,,900,-5,8.5,-110,4.32,0.27,5,0.263,0.333,0.166,7.20,4,0.260,0.362,0.155,6.46,8,0.00,0.00,0.00,0.262,6.87,0.00,0.00,17,2.66
Rich Hill,$9.0K,L,LAD,SP,SFG,,,,,400,4,7.5,-182,4.32,-0.02,3,0.364,0.412,0.151,10.68,6,0.285,0.378,0.176,12.57,28,0.00,0.00,0.00,0.311,11.94,0.00,0.00,23.29,2.59
Kevin Gausman,$6.9K,R,BAL,SP,MIN,,,,,-400,3,8.5,-115,4.34,-0.23,5,0.350,0.429,0.146,9.29,4,0.351,0.466,0.178,9.12,34,0.00,0.00,0.00,0.350,9.21,0.00,0.00,17.55,2.54
Trevor Williams,$5.2K,R,PIT,SP,@ DET,,,,,-600,3,8.5,102,4.17,-0.08,3,0.333,0.421,0.127,7.04,6,0.303,0.376,0.152,7.70,31,0.00,0.00,0.00,0.313,7.48,0.00,0.00,12.76,2.45
Christopher Stratton,$5.6K,R,SFG,SP,@ LAD,,,,,100,-3,7.5,162,3.18,0.02,5,0.314,0.345,0.092,6.55,4,0.297,0.368,0.129,9.10,12,0.00,0.00,0.00,0.306,7.68,0.00,0.00,13.22,2.36
Shohei Ohtani,$6.5K,R,LAA,SP,@ OAK,,,,,-200,2,9.0,-127,4.71,-0.04,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,15.26,2.35
Steven Matz,$8.2K,L,NYM,SP,STL,,,,,1400,-3,7.5,134,3.4,-0.23,1,0.348,0.397,0.095,8.16,8,0.399,0.583,0.267,8.72,13,0.00,0.00,0.00,0.393,8.66,0.00,0.00,19.24,2.35
Daniel Gossett,$5.8K,R,OAK,SP,LAA,,,,,100,-3,9.0,113,4.29,-0.46,2,0.396,0.520,0.213,5.97,7,0.390,0.577,0.281,8.40,18,0.00,0.00,0.00,0.391,7.86,0.00,0.00,13.5,2.33
Luke Weaver,$8.0K,R,STL,SP,@ NYM,,,,,200,2,7.5,-149,4.1,0.23,3,0.276,0.359,0.154,10.45,6,0.338,0.442,0.155,12.00,13,0.00,0.00,0.00,0.317,11.48,0.00,0.00,18.57,2.32
Mike Leake,$7.8K,R,SEA,SP,CLE,,,,,1700,-5,7.5,117,3.54,-0.31,7,0.337,0.449,0.161,5.54,2,0.303,0.402,0.137,7.84,31,0.00,0.00,0.00,0.329,6.05,0.00,0.00,17.79,2.28
Dillon Peters,$4.9K,L,MIA,SP,CHC,,,,,-1800,9,8.0,186,3.2,-0.05,4,0.429,0.481,0.074,5.40,5,0.338,0.405,0.162,9.00,6,0.00,0.00,0.00,0.378,7.40,0.00,0.00,11.08,2.26
Salvatore Romano,$5.3K,R,CIN,SP,WAS,,,,,-700,3,8.5,118,4,-0.09,5,0.296,0.379,0.163,8.80,4,0.352,0.460,0.182,7.15,16,0.00,0.00,0.00,0.321,8.07,0.00,0.00,11.4,2.15
Michael Fulmer,$7.8K,R,DET,SP,PIT,,,,,-600,7,8.5,-113,4.33,0.08,5,0.290,0.348,0.095,6.75,4,0.273,0.333,0.109,6.06,25,0.00,0.00,0.00,0.282,6.44,0.00,0.00,16.42,2.11
Gerrit Cole,$10.8K,R,HOU,SP,@ TEX,,,,,3100,-6,9.5,-161,5.3,0.09,5,0.366,0.512,0.231,9.49,4,0.307,0.397,0.154,8.80,33,0.00,0.00,0.00,0.340,9.18,0.00,0.00,22.34,2.07
Trevor Bauer,$10.2K,R,CLE,SP,@ SEA,,,,,1600,2,7.5,-131,3.96,-0.19,5,0.365,0.498,0.216,9.47,4,0.313,0.402,0.147,11.50,33,0.00,0.00,0.00,0.342,10.37,0.00,0.00,20.82,2.04
Marcus Stroman,$8.6K,R,TOR,SP,NYY,,,,,700,1,8.5,-110,4.18, ,4,0.296,0.337,0.083,8.09,5,0.337,0.446,0.171,8.43,33,0.00,0.00,0.00,0.319,8.28,0.00,0.00,15.67,1.82
Jose Quintana,$11.7K,L,CHC,SP,@ MIA,,,,,2900, ,8.0,-215,4.8,0.05,2,0.251,0.321,0.101,10.10,7,0.313,0.398,0.163,10.40,36,0.00,0.00,0.00,0.299,10.33,0.00,0.00,20.23,1.73
Gio Gonzalez,$11.1K,L,WAS,SP,@ CIN,,,,,2800,-3,8.5,-133,4.5,-0.41,3,0.239,0.276,0.092,8.75,6,0.297,0.364,0.149,9.49,34,0.00,0.00,0.00,0.278,9.24,0.00,0.00,19.04,1.72
Jacob Faria,$7.5K,R,TBR,SP,BOS,,,,,1100,-2,8.5,-103,4.18,0.23,5,0.299,0.303,0.091,9.50,4,0.318,0.436,0.188,9.82,16,0.00,0.00,0.00,0.307,9.64,0.00,0.00,12.43,1.66
Mike Minor,$5.6K,L,TEX,SP,HOU,,,,,-200, ,9.5,144,4.2,-0.09,1,0.198,0.196,0.033,12.27,8,0.288,0.384,0.167,9.52,58,0.00,0.00,0.00,0.278,9.83,0.00,0.00,9.23,1.65
Sonny Gray,$9.7K,R,NYY,SP,@ TOR,,,,,1500,-1,8.5,-103,4.32, ,3,0.294,0.383,0.172,9.11,6,0.303,0.386,0.163,8.74,30,0.00,0.00,0.00,0.300,8.86,0.00,0.00,16.04,1.65
Jose Berrios,$9.0K,R,MIN,SP,@ BAL,,,,,1300,-3,8.5,102,4.16,-0.27,4,0.410,0.538,0.213,7.51,5,0.288,0.368,0.135,9.24,26,0.00,0.00,0.00,0.342,8.47,0.00,0.00,14.5,1.61
