Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Carson Fulmer,$4.4K,R,CHW,SP,TEX,,,,,-1400, ,9.5,102,4.65,4.65,6,0.344,0.443,0.217,6.40,3,0.360,0.481,0.221,5.90,11,4.81,0.00,0.21,0.349,6.20,0.00,0.00,12.64,2.87
Brett Anderson,$4.0K,L,OAK,SP,@ TOR,,,,,-1700,1,9.5,109,4.57,-0.16,2,0.404,0.483,0.104,0.90,7,0.369,0.515,0.200,5.80,15,4.92,0.00,0.22,0.377,4.70,0.00,0.00,10.7,2.68
Felix Hernandez,$7.1K,R,SEA,SP,DET,,,,,700,-6,7.5,-175,4.28,-0.11,3,0.350,0.487,0.215,3.80,6,0.332,0.450,0.207,5.20,23,3.88,0.00,0.28,0.338,4.80,0.00,0.00,18.79,2.65
Matt Moore,$4.0K,L,TEX,SP,@ CHW,,,,,-1500,-1,9.5,-115,4.85,4.85,2,0.447,0.633,0.262,1.60,7,0.340,0.459,0.187,5.90,40,4.33,0.00,0.18,0.364,4.90,0.00,0.00,10.51,2.63
Jacob deGrom,$9.8K,R,NYM,SP,ARI,,,,,-200,1,7.0,-145,3.8,-0.08,6,0.290,0.370,0.135,4.80,3,0.272,0.360,0.136,6.40,38,2.73,0.00,0.23,0.284,5.40,0.00,0.00,24.29,2.48
Michael Fulmer,$6.1K,R,DET,SP,@ SEA,,,,,-1600,5,7.5,156,3.22,-0.39,3,0.306,0.400,0.140,3.50,6,0.272,0.332,0.100,3.50,31,4.24,0.00,0.16,0.283,3.50,0.00,0.00,14.84,2.43
Homer Bailey,$4.0K,R,CIN,SP,CHC,,,,,-1500,-1,9.5,156,4.09,0.07,5,0.362,0.495,0.218,3.10,4,0.368,0.505,0.196,3.80,25,4.59,0.00,0.23,0.365,3.40,0.00,0.00,9.48,2.37
Marco Estrada,$5.7K,R,TOR,SP,OAK,,,,,-1600,3,9.5,-122,4.93,-0.34,4,0.295,0.419,0.201,3.80,5,0.366,0.513,0.222,4.60,40,3.88,0.00,0.19,0.334,4.30,0.00,0.00,13.34,2.34
Jake Arrieta,$8.1K,R,PHI,SP,@ STL,,,,,-100,-1,8.0,114,3.8,0.15,3,0.339,0.466,0.208,4.80,6,0.257,0.317,0.120,5.00,35,3.67,0.00,0.19,0.284,4.90,0.00,0.00,18.83,2.32
Matt Wisler,$5.2K,R,ATL,SP,MIA,,,,,-1000,1,9.0,-172,5.11,-0.32,2,0.428,0.618,0.281,2.90,7,0.323,0.467,0.200,3.80,20,4.77,0.00,0.16,0.346,3.60,0.00,0.00,12.06,2.32
Nick Tropeano,$6.8K,R,LAA,SP,TBR,,,,,-300,-2,8.0,-145,4.35,-0.18,4,0.306,0.370,0.097,2.80,5,0.281,0.380,0.220,4.10,5,4.20,0.00,0.14,0.292,3.50,0.00,0.00,15.69,2.31
Zack Godley,$8.1K,R,ARI,SP,@ NYM,,,,,-400,3,7.0,131,3.2,0.08,5,0.283,0.341,0.120,4.80,4,0.292,0.386,0.153,5.40,32,3.55,0.00,0.23,0.287,5.10,0.00,0.00,18.66,2.3
Michael Wacha,$8.0K,R,STL,SP,PHI,,,,,-400,4,8.0,-127,4.2,0.35,5,0.298,0.358,0.115,3.70,4,0.317,0.416,0.142,5.00,37,3.82,0.00,0.17,0.306,4.30,0.00,0.00,17.69,2.21
Drew Pomeranz,$7.0K,L,BOS,SP,BAL,,,,, ,-4,9.5,-161,5.3,-0.46,1,0.321,0.376,0.098,2.40,8,0.323,0.424,0.169,7.20,36,3.71,0.00,0.21,0.323,6.70,0.00,0.00,15.35,2.19
Jon Lester,$8.8K,L,CHC,SP,@ CIN,,,,,400, ,9.5,-173,5.41,-0.07,3,0.233,0.305,0.103,2.90,6,0.330,0.434,0.177,6.50,39,3.72,0.00,0.20,0.298,5.20,0.00,0.00,18.43,2.09
