Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Masahiro Tanaka,$8.9K,R,NYY,SP,@ LAA,,,,,-200,4,7.5,-110,3.81,-0.37,2,0.329,0.466,0.220,10.62,7,0.343,0.480,0.220,9.77,39,0.00,0.00,0.00,0.340,9.96,0.00,0.00,17.95,2.02
Michael Foltynewicz,$7.9K,R,ATL,SP,@ PHI,,,,,300,-3,8.5,109,4.09,0.11,5,0.403,0.522,0.202,8.63,4,0.313,0.396,0.152,9.03,34,0.00,0.00,0.00,0.363,8.81,0.00,0.00,15.66,1.98
Jack Flaherty,$7.2K,R,STL,SP,@ PIT,,,,,1000,-9,8.0,-135,4.26,0.12,5,0.445,0.632,0.290,9.00,4,0.292,0.314,0.059,12.83,7,0.00,0.00,0.00,0.377,10.70,0.00,0.00,13.91,1.93
Dylan Covey,$4.8K,R,CHW,SP,@ KCR,,,,,-700, ,10.5,123,4.88,0.04,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.14,1.9
David Price,$11.1K,L,BOS,SP,TBR,,,,,3100,-4,9.0,-203,5.33,0.29,1,0.214,0.213,0.011,5.71,8,0.325,0.407,0.156,9.62,23,0.00,0.00,0.00,0.313,9.19,0.00,0.00,21,1.89
Jake Odorizzi,$7.0K,R,MIN,SP,CIN,,,,,-200,-1,10.0,-147,5.45,0.3,5,0.317,0.423,0.212,8.12,4,0.334,0.452,0.223,8.74,34,0.00,0.00,0.00,0.325,8.40,0.00,0.00,12.99,1.86
Andrew Cashner,$6.8K,R,BAL,SP,DET,,,,,-500,2,9.0,-142,4.86,0.2,3,0.325,0.390,0.149,6.68,6,0.301,0.364,0.117,5.05,33,0.00,0.00,0.00,0.309,5.59,0.00,0.00,12.52,1.84
Carlos Carrasco,$12.4K,R,CLE,SP,SEA,,,,,2800,-1,7.5,-232,4.6,-0.33,4,0.362,0.507,0.228,11.29,5,0.262,0.332,0.120,10.48,37,0.00,0.00,0.00,0.306,10.84,0.00,0.00,22.68,1.83
Wei-Yin Chen,$5.6K,L,MIA,SP,COL,,,,,100,-3,8.0,-101,3.94,0.01,2,0.246,0.290,0.064,4.32,7,0.314,0.426,0.220,8.00,9,0.00,0.00,0.00,0.299,7.18,0.00,0.00,10.18,1.82
Lance McCullers,$11.2K,R,HOU,SP,OAK,,,,,2400,-1,9.0,-226,5.48,0.42,4,0.277,0.322,0.096,10.65,5,0.341,0.429,0.161,10.78,31,0.00,0.00,0.00,0.313,10.72,0.00,0.00,20.42,1.82
Joey Lucchesi,$7.8K,L,SDP,SP,NYM,,,,,-600,3,7.5,-140,4.04,-0.16,2,0.152,0.150,0.000,15.00,7,0.296,0.358,0.150,11.20,4,0.00,0.00,0.00,0.264,12.04,0.00,0.00,14.09,1.81
Daniel Mengden,$5.9K,R,OAK,SP,@ HOU,,,,,-600,3,9.0,198,3.52,0.08,4,0.249,0.337,0.106,5.06,5,0.303,0.400,0.158,7.20,11,0.00,0.00,0.00,0.279,6.25,0.00,0.00,10.58,1.79
Patrick Corbin,$11.5K,L,ARI,SP,@ WAS,,,,,1500,2,8.0,-132,4.24,0.04,1,0.266,0.344,0.141,11.42,8,0.338,0.451,0.178,8.89,38,0.00,0.00,0.00,0.330,9.17,0.00,0.00,19.07,1.66
Johnny Cueto,$11.8K,R,SFG,SP,LAD,,,,,3500,-5,7.0,113,3.33,-0.02,12,0.343,0.464,0.196,8.48,6,0.331,0.411,0.159,9.00,29,0.00,0.00,0.00,0.678,17.31,0.00,0.00,19.41,1.64
Bartolo Colon,$5.8K,R,TEX,SP,@ TOR,,,,,-800,5,9.0,155,3.88,-0.17,4,0.395,0.561,0.243,5.44,5,0.365,0.516,0.212,6.60,34,0.00,0.00,0.00,0.378,6.08,0.00,0.00,8.51,1.47
