Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Danny Duffy,$4.8K,L,KCR,SP,MIN,,,,,-1600,3,9.0,113,4.29,0.05,2,0.218,0.268,0.087,1.80,7,0.349,0.472,0.189,6.80,33,3.84,0.00,0.16,0.320,5.70,0.00,0.00,13.5,2.81
Austin Bibens-Dirkx,$4.0K,R,TEX,SP,@ SEA,,,,,-2200,4,8.5,144,3.76,0.04,3,0.345,0.466,0.191,1.60,6,0.332,0.467,0.195,4.00,24,4.71,0.00,0.22,0.336,3.20,0.00,0.00,11.1,2.78
Tyson Ross,$8.2K,R,SDP,SP,MIA,,,,,-200, ,7.0,-164,3.93,0.07,4,0.336,0.398,0.142,3.80,5,0.302,0.358,0.139,4.70,22,4.31,0.00,0.16,0.317,4.30,0.00,0.00,21.39,2.61
Jake Arrieta,$6.9K,R,PHI,SP,@ LAD,,,,,-1200,7,7.0,166,2.94,-0.42,2,0.339,0.462,0.200,4.80,7,0.259,0.320,0.120,4.90,37,3.70,0.00,0.19,0.277,4.80,0.00,0.00,17.38,2.52
Dylan Bundy,$6.9K,R,BAL,SP,WAS,,,,,-2100,14,9.0,-112,4.57,0.16,4,0.339,0.466,0.197,3.50,5,0.293,0.419,0.206,5.80,38,3.38,0.00,0.21,0.313,4.80,0.00,0.00,17.13,2.48
Zach Davies,$5.5K,R,MIL,SP,STL,,,,,-1600,6,8.5,-116,4.35,-0.07,2,0.333,0.444,0.182,3.20,7,0.312,0.413,0.136,2.70,40,4.60,0.00,0.19,0.317,2.80,0.00,0.00,13.65,2.48
Daniel Gossett,$4.3K,R,OAK,SP,TBR,,,,,-1700,1,7.5,-104,3.69,-0.25,3,0.383,0.516,0.197,2.30,6,0.354,0.525,0.242,4.80,20,4.29,0.00,0.27,0.364,4.00,0.00,0.00,10.17,2.37
Dan Straily,$6.3K,R,MIA,SP,@ SDP,,,,,-700,1,7.0,147,3.07,-0.07,5,0.328,0.443,0.196,4.50,4,0.323,0.468,0.221,4.10,36,3.75,0.00,0.23,0.326,4.30,0.00,0.00,14.4,2.29
Michael Fulmer,$6.1K,R,DET,SP,LAA,,,,,-1500,8,9.0,127,4.15,0.15,2,0.301,0.388,0.132,3.60,7,0.270,0.328,0.100,3.60,33,4.19,0.00,0.15,0.277,3.60,0.00,0.00,13.41,2.2
Steven Matz,$6.2K,L,NYM,SP,@ ATL,,,,,-500, ,9.0,123,4.18,-0.02,3,0.338,0.369,0.095,1.20,6,0.353,0.506,0.228,6.30,21,4.27,0.00,0.25,0.348,4.60,0.00,0.00,13.5,2.18
Nick Tropeano,$6.8K,R,LAA,SP,@ DET,,,,,-700,4,9.0,-141,4.85,0.35,3,0.314,0.408,0.130,3.30,6,0.309,0.423,0.240,4.30,7,4.05,0.00,0.19,0.311,4.00,0.00,0.00,14.52,2.14
Zack Godley,$8.0K,R,ARI,SP,CIN,,,,,100,-3,8.0,-112,4.06,-0.04,5,0.289,0.347,0.123,4.90,4,0.295,0.385,0.151,5.20,34,3.64,0.00,0.22,0.292,5.00,0.00,0.00,17.02,2.13
Anibal Sanchez,$5.2K,R,ATL,SP,NYM,,,,,-600,-3,9.0,-138,4.82,0.02,6,0.339,0.470,0.193,5.30,3,0.388,0.555,0.234,5.20,29,3.41,0.00,0.29,0.355,5.30,0.00,0.00,11.09,2.13
Kenta Maeda,$9.8K,R,LAD,SP,PHI,,,,,500,2,7.0,-186,4.06,-0.08,5,0.330,0.453,0.188,4.10,4,0.258,0.351,0.150,6.70,37,2.90,0.00,0.22,0.298,5.20,0.00,0.00,20.65,2.11
Luis Castillo,$7.0K,R,CIN,SP,@ ARI,,,,,-800,3,8.0,-101,3.94,0.04,6,0.309,0.440,0.219,4.10,3,0.296,0.377,0.141,5.70,25,3.62,0.00,0.28,0.305,4.70,0.00,0.00,14.67,2.1
Blake Snell,$7.9K,L,TBR,SP,@ OAK,,,,,-800,6,7.5,-108,3.81,-0.25,2,0.195,0.208,0.061,2.00,7,0.315,0.413,0.176,7.80,33,3.70,0.00,0.17,0.288,6.50,0.00,0.00,16.5,2.09
Jon Lester,$8.5K,L,CHC,SP,@ PIT,,,,,500,-4,8.5,-128,4.46,0.37,1,0.234,0.302,0.097,2.80,8,0.325,0.427,0.174,6.50,41,3.68,0.00,0.20,0.315,6.10,0.00,0.00,17.64,2.08
Mike Clevinger,$9.2K,R,CLE,SP,CHW,,,,,500,1,9.5,-275,6.08,0.12,6,0.325,0.420,0.174,3.70,3,0.275,0.323,0.117,6.10,35,3.64,0.00,0.17,0.308,4.50,0.00,0.00,18.51,2.01
Marco Estrada,$5.7K,R,TOR,SP,@ BOS,,,,,-1100,3,9.5,173,3.93,-0.05,6,0.303,0.435,0.211,3.80,3,0.364,0.512,0.223,4.50,42,3.91,0.00,0.19,0.323,4.10,0.00,0.00,11.38,2
Felix Hernandez,$7.1K,R,SEA,SP,TEX,,,,,800,-10,8.5,-160,4.74,-0.04,6,0.344,0.476,0.206,3.50,3,0.328,0.438,0.196,5.10,25,3.98,0.00,0.27,0.339,4.10,0.00,0.00,14.16,1.99
Kyle Gibson,$7.7K,R,MIN,SP,@ KCR,,,,,400,-4,9.0,-126,4.71,-0.05,3,0.343,0.446,0.158,3.40,6,0.333,0.431,0.169,4.40,38,4.35,0.00,0.23,0.336,4.10,0.00,0.00,14.12,1.83
Lucas Giolito,$4.1K,R,CHW,SP,@ CLE,,,,,-1500, ,9.5,235,3.42,-0.12,7,0.333,0.421,0.197,2.70,2,0.311,0.388,0.175,3.40,17,4.96,0.00,0.20,0.328,2.80,0.00,0.00,7.34,1.79
Nick Kingham,$7.6K,R,PIT,SP,CHC,,,,,-700,5,8.5,114,4.04,0.13,6,0.182,0.250,0.107,3.00,3,0.266,0.410,0.205,7.50,3,2.19,0.00,0.20,0.210,4.50,0.00,0.00,12.84,1.69
Rick Porcello,$10.1K,R,BOS,SP,TOR,,,,,1200,-2,9.5,-195,5.57,0.05,4,0.347,0.504,0.229,4.30,5,0.318,0.431,0.153,4.40,43,3.52,0.00,0.20,0.331,4.30,0.00,0.00,17.08,1.69
Jeff Samardzija,$5.0K,R,SFG,SP,@ COL,,,,,-500,-4,11.5,132,5.24,-0.02,5,0.327,0.476,0.225,5.00,4,0.297,0.403,0.147,3.90,38,3.31,0.00,0.20,0.314,4.50,0.00,0.00,8.42,1.68
Michael Wacha,$9.3K,R,STL,SP,@ MIL,,,,,800,-2,8.5,103,4.15,-0.43,2,0.288,0.344,0.107,3.90,7,0.318,0.419,0.145,4.90,39,3.76,0.00,0.17,0.311,4.70,0.00,0.00,15.29,1.64
CC Sabathia,$7.9K,L,NYY,SP,HOU,,,,,1300,-11,9.0,115,4.27,-0.05,1,0.306,0.366,0.124,1.90,8,0.298,0.392,0.155,6.50,35,4.18,0.00,0.27,0.299,6.00,0.00,0.00,12.52,1.58
Jeremy Hellickson,$8.0K,R,WAS,SP,@ BAL,,,,,1500,-14,9.0,-101,4.43,-0.16,4,0.325,0.478,0.235,2.80,5,0.315,0.453,0.207,3.00,37,4.36,0.00,0.24,0.319,2.90,0.00,0.00,11.75,1.47
Charlie Morton,$12.8K,R,HOU,SP,@ NYY,,,,,2900, ,9.0,-129,4.73,0.05,4,0.241,0.273,0.103,6.60,5,0.330,0.442,0.186,4.30,34,3.32,0.00,0.22,0.290,5.30,0.00,0.00,18.46,1.44
Kyle Freeland,$10.1K,L,COL,SP,SFG,,,,,2700,-14,11.5,-146,6.26,0.02,2,0.298,0.398,0.145,2.70,7,0.330,0.418,0.149,4.10,41,4.62,0.00,0.19,0.323,3.80,0.00,0.00,8.81,0.87
