Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Luis Perdomo,$5.3K,R,SDP,SP,@ HOU,,,,,-500,2,8.5,249,2.97,-0.15,4,0.364,0.434,0.119,5.91,5,0.337,0.419,0.152,8.74,30,0.00,0.00,0.00,0.349,7.48,0.00,0.00,12.58,2.37
Parker Bridwell,$5.8K,R,LAA,SP,OAK,,,,,100,-1,9.0,-137,4.81,-0.04,4,0.355,0.500,0.228,5.95,5,0.300,0.388,0.136,5.97,21,0.00,0.00,0.00,0.324,5.96,0.00,0.00,13.75,2.37
Danny Duffy,$6.6K,L,KCR,SP,@ CLE,,,,,-800,5,7.5,199,2.92,-0.07,3,0.206,0.243,0.078,8.26,6,0.349,0.465,0.186,8.80,25,0.00,0.00,0.00,0.301,8.62,0.00,0.00,15.11,2.29
Daniel Gossett,$5.0K,R,OAK,SP,@ LAA,,,,,-500, ,9.0,122,4.19,0.04,3,0.394,0.519,0.214,5.76,6,0.394,0.578,0.276,8.03,19,0.00,0.00,0.00,0.394,7.27,0.00,0.00,10.83,2.17
CC Sabathia,$7.9K,L,NYY,SP,BAL,,,,,1100,-3,9.0,-176,5.14,-0.23,1,0.304,0.325,0.079,8.79,8,0.312,0.401,0.163,7.41,32,0.00,0.00,0.00,0.311,7.56,0.00,0.00,16.72,2.12
Trevor Williams,$7.1K,R,PIT,SP,CIN,,,,,700,-2,7.5,108,3.62,-0.44,4,0.329,0.416,0.126,6.92,5,0.301,0.366,0.148,7.55,32,0.00,0.00,0.00,0.313,7.27,0.00,0.00,14.75,2.08
Kyle Hendricks,$9.4K,R,CHC,SP,@ MIL,,,,,1200, ,8.5,-139,4.56,-0.24,3,0.313,0.394,0.171,8.88,6,0.287,0.367,0.125,7.47,28,0.00,0.00,0.00,0.296,7.94,0.00,0.00,18.84,2
Lance McCullers,$12.3K,R,HOU,SP,SDP,,,,,3700, ,8.5,-295,5.53,0.15,4,0.262,0.296,0.070,10.73,5,0.341,0.431,0.170,10.55,27,0.00,0.00,0.00,0.306,10.63,0.00,0.00,23.54,1.91
Matt Moore,$6.3K,L,TEX,SP,TOR,,,,,100, ,10.0,108,4.83,-0.09,0,0.439,0.599,0.243,8.36,9,0.329,0.445,0.192,8.30,33,0.00,0.00,0.00,0.329,8.30,0.00,0.00,11.75,1.87
German Marquez,$6.8K,R,COL,SP,ATL,,,,,800,-3,9.5,-151,5.21,-0.53,6,0.325,0.391,0.124,8.35,3,0.362,0.518,0.253,9.40,30,0.00,0.00,0.00,0.337,8.70,0.00,0.00,12.61,1.85
Carlos Carrasco,$12.8K,R,CLE,SP,KCR,,,,,3400, ,7.5,-228,4.58,0.07,4,0.374,0.528,0.246,11.34,5,0.275,0.350,0.130,11.03,33,0.00,0.00,0.00,0.319,11.17,0.00,0.00,23.03,1.8
Marco Estrada,$7.5K,R,TOR,SP,@ TEX,,,,,-100,2,10.0,-121,5.17,0.09,5,0.289,0.396,0.189,8.51,4,0.376,0.508,0.222,9.06,35,0.00,0.00,0.00,0.328,8.75,0.00,0.00,13.25,1.77
Kevin Gausman,$5.6K,R,BAL,SP,@ NYY,,,,,-1600,8,9.0,157,3.86,-0.27,4,0.350,0.427,0.145,9.28,5,0.354,0.476,0.188,9.20,35,0.00,0.00,0.00,0.352,9.24,0.00,0.00,9.77,1.74
Luis Castillo,$8.7K,R,CIN,SP,@ PIT,,,,,1600,-3,7.5,-121,3.88,-0.06,4,0.294,0.411,0.217,8.83,5,0.293,0.359,0.144,10.95,16,0.00,0.00,0.00,0.293,10.01,0.00,0.00,13.35,1.53
Brandon Woodruff,$6.9K,R,MIL,SP,CHC,,,,,1300,-7,8.5,124,3.94,-0.26,4,0.379,0.446,0.095,6.75,5,0.268,0.337,0.152,7.56,10,0.00,0.00,0.00,0.317,7.20,0.00,0.00,10.33,1.5
Brandon McCarthy,$6.0K,R,ATL,SP,@ COL,,,,,-400,3,9.5,135,4.29,-0.47,3,0.284,0.342,0.090,8.38,6,0.328,0.404,0.131,7.63,21,0.00,0.00,0.00,0.313,7.88,0.00,0.00,7.64,1.27
