Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jaime Barria,$4.0K,R,LAA,SP,BAL,,,,,-1900,5,9.0,-180,5.17,0.24,5,0.224,0.214,0.000,2.46,4,0.513,0.667,0.334,13.50,2,0.00,0.00,0.00,0.352,7.37,0.00,0.00,12.42,3.11
Jeremy Hellickson,$4.4K,R,WAS,SP,PIT,,,,,-1200, ,9.5,-133,5.04,0.35,4,0.340,0.486,0.245,5.66,5,0.341,0.479,0.223,5.48,33,0.00,0.00,0.00,0.341,5.56,0.00,0.00,12.56,2.85
Jason Vargas,$5.0K,L,NYM,SP,ATL,,,,,-500,-5,9.0,-114,4.58,0.01,3,0.364,0.489,0.184,5.88,6,0.334,0.438,0.184,8.38,33,0.00,0.00,0.00,0.344,7.55,0.00,0.00,12.71,2.54
Eric Skoglund,$4.8K,L,KCR,SP,DET,,,,,-1000,-1,9.5,-133,5.04,0.21,1,0.356,0.333,0.047,6.75,8,0.385,0.495,0.181,7.50,11,0.00,0.00,0.00,0.382,7.42,0.00,0.00,12.15,2.53
Wade LeBlanc,$4.5K,L,SEA,SP,OAK,,,,,-1400,2,8.0,101,3.93,0.11,1,0.359,0.500,0.206,6.38,8,0.334,0.460,0.190,8.86,52,0.00,0.00,0.00,0.337,8.58,0.00,0.00,10.88,2.42
Mike Minor,$5.3K,L,TEX,SP,BOS,,,,,-1000, ,9.0,139,4.03,-0.34,2,0.207,0.226,0.056,12.27,7,0.320,0.440,0.208,8.26,63,0.00,0.00,0.00,0.295,9.15,0.00,0.00,12.67,2.39
Julio Teheran,$6.9K,R,ATL,SP,@ NYM,,,,,500,-3,9.0,101,4.42,-0.01,6,0.365,0.481,0.241,6.97,3,0.329,0.443,0.172,8.65,36,0.00,0.00,0.00,0.353,7.53,0.00,0.00,16.09,2.33
Trevor Williams,$6.1K,R,PIT,SP,@ WAS,,,,,-1000,1,9.5,119,4.46,0.15,4,0.330,0.411,0.124,6.25,5,0.291,0.355,0.142,7.98,37,0.00,0.00,0.00,0.308,7.21,0.00,0.00,14.1,2.31
Alex Wood,$8.2K,L,LAD,SP,@ ARI,,,,, , ,7.0,129,3.21,-0.41,1,0.269,0.333,0.099,8.94,8,0.281,0.378,0.158,8.95,34,0.00,0.00,0.00,0.280,8.95,0.00,0.00,18.8,2.29
Michael Fiers,$5.3K,R,DET,SP,@ KCR,,,,,-2000,5,9.5,119,4.46,-0.21,4,0.372,0.500,0.231,7.71,5,0.361,0.480,0.205,9.18,33,0.00,0.00,0.00,0.366,8.53,0.00,0.00,12,2.26
Masahiro Tanaka,$7.9K,R,NYY,SP,@ HOU,,,,,-1000,2,8.0,103,3.91,-0.1,3,0.325,0.460,0.218,10.80,6,0.340,0.475,0.219,9.84,40,0.00,0.00,0.00,0.335,10.16,0.00,0.00,17.01,2.15
Jaime Garcia,$5.7K,L,TOR,SP,@ CLE,,,,,-500,-2,10.0,142,4.46,4.46,7,0.329,0.462,0.202,10.07,11,0.342,0.456,0.197,8.30,33,0.00,0.00,0.00,0.674,17.98,0.00,0.00,12.12,2.13
Chris Tillman,$4.1K,R,BAL,SP,@ LAA,,,,,-1500,1,9.0,161,3.83,0.26,3,0.459,0.604,0.271,6.19,6,0.395,0.571,0.266,6.65,29,0.00,0.00,0.00,0.416,6.50,0.00,0.00,8.69,2.12
Jake Odorizzi,$6.8K,R,MIN,SP,@ CHW,,,,,100,-1,9.0,-122,4.67,0.24,4,0.313,0.422,0.213,8.00,5,0.335,0.453,0.222,8.63,35,0.00,0.00,0.00,0.325,8.35,0.00,0.00,14.32,2.11
Lance McCullers,$9.1K,R,HOU,SP,NYY,,,,,100,2,8.0,-116,4.09,-0.4,3,0.270,0.312,0.093,10.53,6,0.334,0.418,0.154,10.63,32,0.00,0.00,0.00,0.313,10.60,0.00,0.00,19.05,2.09
David Price,$9.7K,L,BOS,SP,@ TEX,,,,,1600,-3,9.0,-155,4.97,-0.16,3,0.236,0.253,0.044,5.63,6,0.333,0.422,0.165,9.62,24,0.00,0.00,0.00,0.301,8.29,0.00,0.00,19.03,1.96
Sean Manaea,$11.2K,L,OAK,SP,@ SEA,,,,,2200, ,8.0,-113,4.07,-0.11,3,0.248,0.286,0.084,7.77,6,0.323,0.411,0.158,8.29,34,0.00,0.00,0.00,0.298,8.12,0.00,0.00,20.14,1.8
Carlos Carrasco,$12.1K,R,CLE,SP,TOR,,,,,2900, ,10.0,-155,5.54,5.54,6,0.359,0.502,0.224,11.16,12,0.271,0.348,0.131,10.59,38,0.00,0.00,0.00,0.601,21.56,0.00,0.00,21.36,1.77
Reynaldo Lopez,$7.6K,R,CHW,SP,MIN,,,,,300, ,9.0,109,4.33,-0.24,7,0.422,0.631,0.311,6.08,2,0.290,0.354,0.125,6.75,14,0.00,0.00,0.00,0.393,6.23,0.00,0.00,12.16,1.6
Patrick Corbin,$12.5K,L,ARI,SP,LAD,,,,,2500, ,7.0,-143,3.79,-0.09,3,0.266,0.344,0.139,11.45,6,0.341,0.457,0.185,8.94,39,0.00,0.00,0.00,0.316,9.78,0.00,0.00,18.94,1.52
