Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Dylan Covey,$4.7K,R,CHW,SP,@ CLE,,,,,-1700,4,10.0,166,4.2,0.47,7,0.352,0.497,0.231,3.10,2,0.391,0.553,0.251,3.10,19,4.87,0.00,0.31,0.361,3.10,0.00,0.00,8.29,1.76
Gio Gonzalez,$9.8K,L,WAS,SP,@ BAL,,,,,600, ,9.0,-131,4.75,-0.32,0,0.223,0.264,0.083,2.30,9,0.300,0.373,0.146,7.00,40,3.72,0.00,0.17,0.300,7.00,0.00,0.00,17.1,1.74
Chad Kuhl,$7.2K,R,PIT,SP,CHC,,,,, ,-4,9.0,-108,4.57,0.14,5,0.372,0.517,0.239,4.50,4,0.299,0.369,0.120,4.10,39,3.93,0.00,0.19,0.340,4.30,0.00,0.00,12.46,1.73
Tyler Skaggs,$9.6K,L,LAA,SP,@ DET,,,,,800, ,9.5,-172,5.39,0.4,1,0.269,0.360,0.139,2.40,8,0.336,0.437,0.165,7.50,23,3.48,0.00,0.23,0.329,7.00,0.00,0.00,16.52,1.72
Jakob Junis,$7.4K,R,KCR,SP,MIN,,,,,-1100,3,9.0,110,4.32,-0.51,5,0.326,0.443,0.174,3.70,4,0.303,0.423,0.190,4.90,28,3.65,0.00,0.19,0.316,4.20,0.00,0.00,12.39,1.67
Homer Bailey,$4.5K,R,CIN,SP,@ ARI,,,,,-1100,-3,9.0,105,4.37,0.56,4,0.360,0.483,0.207,3.10,5,0.382,0.522,0.194,3.70,27,4.66,0.00,0.23,0.372,3.40,0.00,0.00,7.38,1.64
Chad Bettis,$6.3K,R,COL,SP,SFG,,,,,200,-7,11.0,-111,5.59,-0.41,3,0.300,0.429,0.198,3.60,6,0.333,0.436,0.161,3.10,17,4.57,0.00,0.20,0.322,3.30,0.00,0.00,10.27,1.63
Andrew Suarez,$5.0K,L,SFG,SP,@ COL,,,,,-1000,-2,11.0,-102,5.41,-0.09,3,0.228,0.314,0.114,3.00,6,0.417,0.614,0.269,7.00,5,3.36,0.00,0.25,0.354,5.60,0.00,0.00,8.03,1.61
Aaron Sanchez,$5.8K,R,TOR,SP,@ BOS,,,,,-700, ,9.0,162,3.82,0.04,5,0.354,0.401,0.138,3.80,4,0.329,0.417,0.165,4.00,16,5.09,0.00,0.21,0.343,3.90,0.00,0.00,8.97,1.55
Matt Boyd,$8.3K,L,DET,SP,LAA,,,,,1300,-8,9.5,153,4.11,0.1,0,0.283,0.331,0.085,1.40,9,0.332,0.443,0.171,6.70,33,4.13,0.00,0.15,0.332,6.70,0.00,0.00,10.72,1.29
