Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Yonny Chirinos,$4.0K,R,TBR,SP,@ BOS,,,,,-1500,3,8.5,221,3.16,-0.02,3,0.263,0.200,0.000,0.00,6,0.206,0.000,0.000,10.80,1,0.00,0.00,0.00,0.225,7.20,0.00,0.00,10.23,2.56
Masahiro Tanaka,$9.4K,R,NYY,SP,BAL,,,,,100,3,8.5,-255,5.34,-0.26,4,0.342,0.494,0.245,11.42,5,0.332,0.465,0.212,9.60,35,0.00,0.00,0.00,0.336,10.41,0.00,0.00,23.69,2.52
Steven Brault,$5.4K,L,PIT,SP,CIN,,,,,-100, ,8.0,-149,4.38,-0.09,3,0.310,0.324,0.081,6.75,6,0.342,0.446,0.159,6.08,12,0.00,0.00,0.00,0.331,6.30,0.00,0.00,13.15,2.44
Jordan Zimmermann,$6.9K,R,DET,SP,@ CHW,,,,,100,5,9.0,113,4.29,-0.21,4,0.370,0.517,0.200,7.39,5,0.373,0.509,0.208,5.88,30,0.00,0.00,0.00,0.372,6.55,0.00,0.00,16.65,2.41
Daniel Mengden,$6.6K,R,OAK,SP,TEX,,,,,700,1,9.0,-153,4.96,-0.09,6,0.278,0.397,0.156,7.20,3,0.287,0.370,0.148,5.23,7,0.00,0.00,0.00,0.281,6.54,0.00,0.00,15.23,2.31
Joey Lucchesi,$5.2K,L,SDP,SP,COL,,,,,-300,2,7.5,-102,3.69,-0.49,0,0.000,0.000,0.000,0.00,0,0.000,0.000,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,12,2.31
Stephen Strasburg,$11.5K,R,WAS,SP,NYM,,,,,1400,3,7.0,-156,3.88,0.04,5,0.264,0.326,0.121,11.35,4,0.256,0.316,0.103,11.23,31,0.00,0.00,0.00,0.260,11.30,0.00,0.00,26.33,2.29
Nicholas Pivetta,$7.3K,R,PHI,SP,MIA,,,,,1000, ,8.5,-154,4.69, ,3,0.313,0.357,0.101,10.94,6,0.410,0.585,0.285,9.77,26,0.00,0.00,0.00,0.378,10.16,0.00,0.00,16.28,2.23
James Paxton,$9.6K,L,SEA,SP,@ MIN,,,,,1300,-1,8.0,-114,4.08,0.02,2,0.261,0.293,0.065,8.87,7,0.295,0.373,0.139,10.86,25,0.00,0.00,0.00,0.287,10.42,0.00,0.00,21.09,2.2
Caleb Smith,$7.6K,L,MIA,SP,@ PHI,,,,,1800,-6,8.5,138,3.81, ,2,0.361,0.429,0.108,10.80,7,0.339,0.458,0.229,10.22,9,0.00,0.00,0.00,0.344,10.35,0.00,0.00,16.3,2.14
Adam Wainwright,$7.0K,R,STL,SP,ARI,,,,,1000, ,7.5,-120,3.88,-0.25,6,0.340,0.443,0.178,7.25,3,0.331,0.419,0.142,7.49,25,0.00,0.00,0.00,0.337,7.33,0.00,0.00,14.52,2.07
Brent Suter,$6.3K,L,MIL,SP,CHC,,,,,-200,7,9.0,-103,4.42,0.18,2,0.265,0.317,0.097,6.53,7,0.331,0.432,0.155,8.01,22,0.00,0.00,0.00,0.316,7.68,0.00,0.00,12.9,2.05
David Price,$12.1K,L,BOS,SP,TBR,,,,,3100,-4,8.5,-254,5.34,0.02,2,0.229,0.227,0.014,6.41,7,0.311,0.392,0.148,9.77,19,0.00,0.00,0.00,0.293,9.02,0.00,0.00,24.41,2.02
Martin Perez,$5.7K,L,TEX,SP,@ OAK,,,,,200,-1,9.0,137,4.04,-0.41,1,0.299,0.355,0.092,9.25,8,0.376,0.489,0.173,5.04,33,0.00,0.00,0.00,0.367,5.51,0.00,0.00,11.45,2.01
Jon Lester,$10.6K,L,CHC,SP,@ MIL,,,,,1700,-1,9.0,-111,4.58,-0.18,2,0.248,0.328,0.122,11.81,7,0.344,0.450,0.187,8.27,36,0.00,0.00,0.00,0.323,9.06,0.00,0.00,21.11,1.99
Homer Bailey,$6.7K,R,CIN,SP,@ PIT,,,,,1000,-3,8.0,134,3.62,-0.41,4,0.383,0.455,0.152,6.53,5,0.379,0.493,0.178,7.42,19,0.00,0.00,0.00,0.381,7.02,0.00,0.00,12.8,1.91
Tyler Anderson,$7.9K,L,COL,SP,@ SDP,,,,,1900,-3,7.5,-112,3.81,-0.51,3,0.338,0.500,0.272,9.99,6,0.398,0.559,0.257,8.72,19,0.00,0.00,0.00,0.378,9.14,0.00,0.00,14.81,1.87
Robbie Ray,$11.7K,L,ARI,SP,@ STL,,,,,2100, ,7.5,108,3.62,-0.25,1,0.288,0.388,0.172,15.06,8,0.299,0.364,0.165,12.54,31,0.00,0.00,0.00,0.298,12.82,0.00,0.00,21.09,1.8
Jacob deGrom,$11.8K,R,NYM,SP,@ WAS,,,,,2100, ,7.0,140,3.13,-0.03,3,0.305,0.388,0.140,10.00,6,0.292,0.390,0.158,12.00,32,0.00,0.00,0.00,0.296,11.33,0.00,0.00,20.97,1.78
James Shields,$5.4K,R,CHW,SP,DET,,,,,-300,2,9.0,-126,4.71,-0.29,3,0.375,0.531,0.278,7.03,6,0.310,0.415,0.193,8.48,22,0.00,0.00,0.00,0.332,8.00,0.00,0.00,9.5,1.76
Andrew Cashner,$5.9K,R,BAL,SP,@ NYY,,,,, ,3,8.5,222,3.16,-0.24,4,0.328,0.396,0.156,6.05,5,0.307,0.375,0.119,4.85,29,0.00,0.00,0.00,0.316,5.38,0.00,0.00,9.75,1.65
