Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Tyler Beede,$4.8K,R,SFG,SP,@ SDP,,,,,-1200,4,8.0,114,3.8,-0.06,6,0.329,0.167,0.000,10.80,3,0.446,0.500,0.167,6.75,1,0.00,0.00,0.00,0.368,9.45,0.00,0.00,12.49,2.6
Joey Lucchesi,$5.9K,L,SDP,SP,SFG,,,,,-2200,4,8.0,-128,4.2,0.06,2,0.206,0.182,0.000,21.00,7,0.238,0.320,0.200,10.29,2,0.00,0.00,0.00,0.231,12.67,0.00,0.00,14.85,2.52
Tyler Anderson,$6.2K,L,COL,SP,@ WAS,,,,,-400,-1,7.0,178,2.86,-0.22,1,0.332,0.471,0.240,9.22,8,0.384,0.540,0.248,9.15,21,0.00,0.00,0.00,0.378,9.16,0.00,0.00,14.84,2.39
Sean Manaea,$7.0K,L,OAK,SP,@ SEA,,,,,-1400,1,8.5,-111,4.31,0.06,3,0.270,0.322,0.098,6.94,6,0.343,0.439,0.167,8.47,31,0.00,0.00,0.00,0.319,7.96,0.00,0.00,16.36,2.34
Dylan Bundy,$7.4K,R,BAL,SP,@ BOS,,,,,-1700,3,6.5,188,2.59,2.59,6,0.341,0.458,0.191,7.17,3,0.291,0.387,0.173,9.98,32,0.00,0.00,0.00,0.324,8.11,0.00,0.00,17,2.3
Noah Syndergaard,$10.5K,R,NYM,SP,MIL,,,,,-200,1,7.0,-198,4.12,-0.31,3,0.204,0.262,0.082,10.80,6,0.303,0.385,0.104,10.08,10,0.00,0.00,0.00,0.270,10.32,0.00,0.00,23.92,2.28
Ryan Yarbrough,$5.2K,L,TBR,SP,PHI,,,,,-300, ,8.0,-136,4.27,-0.05,1,0.212,0.000,0.000,12.00,8,0.377,0.429,0.096,2.08,3,0.00,0.00,0.00,0.359,3.18,0.00,0.00,11.59,2.23
Jhoulys Chacin,$5.7K,R,MIL,SP,@ NYM,,,,,200,-2,7.0,175,2.88,-0.19,3,0.333,0.406,0.171,6.59,6,0.291,0.353,0.118,8.78,35,0.00,0.00,0.00,0.305,8.05,0.00,0.00,12.66,2.22
Ben Lively,$6.0K,R,PHI,SP,@ TBR,,,,,-800,1,8.0,122,3.73,0.05,4,0.365,0.481,0.195,5.06,5,0.308,0.418,0.178,7.48,18,0.00,0.00,0.00,0.333,6.40,0.00,0.00,13.17,2.2
Clayton Kershaw,$12.9K,L,LAD,SP,ARI,,,,,1900,-1,6.5,-214,3.91,-0.24,2,0.314,0.449,0.206,8.69,7,0.272,0.362,0.147,10.67,35,0.00,0.00,0.00,0.281,10.23,0.00,0.00,28.16,2.18
Chris Sale,$12.4K,L,BOS,SP,BAL,,,,,1200,1,6.5,-216,3.91,3.91,1,0.251,0.294,0.077,11.13,8,0.264,0.359,0.167,13.82,37,0.00,0.00,0.00,0.263,13.52,0.00,0.00,26,2.1
Bartolo Colon,$4.7K,R,TEX,SP,@ HOU,,,,,-800,2,8.0,272,2.68,-0.13,4,0.404,0.582,0.262,5.40,5,0.378,0.534,0.217,6.64,32,0.00,0.00,0.00,0.390,6.09,0.00,0.00,9.61,2.04
Stephen Strasburg,$11.3K,R,WAS,SP,COL,,,,,1100,-1,7.0,-201,4.14,-0.28,5,0.263,0.328,0.126,11.11,4,0.256,0.317,0.106,11.30,33,0.00,0.00,0.00,0.260,11.19,0.00,0.00,22.79,2.02
Carlos Martinez,$9.9K,R,STL,SP,@ CIN,,,,,1200,-2,9.0,-169,5.09,0.11,4,0.358,0.445,0.176,8.57,5,0.268,0.335,0.133,10.69,35,0.00,0.00,0.00,0.308,9.75,0.00,0.00,19.83,2
Zack Godley,$8.9K,R,ARI,SP,@ LAD,,,,,-100, ,6.5,188,2.59,-0.26,4,0.270,0.308,0.100,10.00,5,0.284,0.363,0.144,9.80,29,0.00,0.00,0.00,0.278,9.89,0.00,0.00,17.66,1.98
Justin Verlander,$11.7K,R,HOU,SP,TEX,,,,,900, ,8.0,-324,5.32,-0.37,5,0.261,0.333,0.145,11.28,4,0.267,0.331,0.113,8.65,42,0.00,0.00,0.00,0.264,10.11,0.00,0.00,22.97,1.96
Homer Bailey,$5.4K,R,CIN,SP,STL,,,,,-600,2,9.0,152,3.91,-0.11,4,0.378,0.473,0.178,5.77,5,0.372,0.477,0.171,7.84,21,0.00,0.00,0.00,0.375,6.92,0.00,0.00,10.41,1.93
Felix Hernandez,$6.8K,R,SEA,SP,OAK,,,,,300,-3,8.5,-101,4.19,-0.06,4,0.353,0.474,0.200,7.16,5,0.332,0.453,0.222,8.78,19,0.00,0.00,0.00,0.341,8.06,0.00,0.00,12.22,1.8
Ivan Nova,$8.8K,R,PIT,SP,@ MIA,,,,,900,-3,8.5,-150,4.66,0.09,2,0.339,0.462,0.186,5.29,7,0.329,0.450,0.189,8.23,34,0.00,0.00,0.00,0.331,7.58,0.00,0.00,14.94,1.7
Jose Urena,$5.8K,R,MIA,SP,PIT,,,,,-100,-2,8.5,135,3.84,-0.09,4,0.335,0.416,0.176,5.28,5,0.313,0.402,0.170,7.54,35,0.00,0.00,0.00,0.323,6.54,0.00,0.00,8.96,1.54
