Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,LSLG,LISO,LK/9,xR,RwOBA,RSLG,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Kenta Maeda,$11.4K,R,LAD,SP,@ SDP,,,,,2800,-4,9.0,-222,5.46,0.4,6,0.334,0.462,0.205,9.79,3,0.285,0.386,0.171,11.95,40,0.00,0.00,0.00,0.318,10.51,0.00,0.00,22.58,1.98
Trevor Cahill,$8.0K,R,OAK,SP,BAL,,,,,900,-7,8.5,-145,4.61,-0.08,5,0.297,0.317,0.095,8.63,4,0.390,0.534,0.238,9.93,24,0.00,0.00,0.00,0.338,9.21,0.00,0.00,15.7,1.96
Ty Blach,$4.9K,L,SFG,SP,@ ATL,,,,,-1000,2,9.0,131,4.11,-0.14,3,0.270,0.310,0.060,3.56,6,0.360,0.482,0.185,4.94,39,0.00,0.00,0.00,0.330,4.48,0.00,0.00,9.62,1.96
Tyler Mahle,$8.5K,R,CIN,SP,MIA,,,,,1500,-10,8.5,-125,4.44,-0.18,3,0.419,0.561,0.298,9.22,6,0.300,0.360,0.097,9.21,10,0.00,0.00,0.00,0.340,9.21,0.00,0.00,16.42,1.93
Kevin Gausman,$7.0K,R,BAL,SP,@ OAK,,,,,-900,7,8.5,130,3.89,0.08,4,0.335,0.413,0.147,9.20,5,0.348,0.468,0.185,9.10,40,0.00,0.00,0.00,0.342,9.14,0.00,0.00,13.24,1.89
Eduardo Rodriguez,$8.8K,L,BOS,SP,@ TEX,,,,,1500,-10,9.0,-150,4.93,-0.31,3,0.348,0.420,0.152,12.04,6,0.310,0.402,0.176,10.32,30,0.00,0.00,0.00,0.323,10.89,0.00,0.00,16.56,1.88
Aaron Sanchez,$6.5K,R,TOR,SP,@ TBR,,,,, ,1,8.0,-109,3.94,0.01,4,0.313,0.340,0.138,8.39,5,0.347,0.437,0.171,5.54,14,0.00,0.00,0.00,0.332,6.81,0.00,0.00,12.14,1.87
Chad Bettis,$7.7K,R,COL,SP,@ NYM,,,,,1300,-11,8.0,113,3.81,-0.03,5,0.329,0.477,0.243,8.79,4,0.351,0.464,0.178,4.43,15,0.00,0.00,0.00,0.339,6.85,0.00,0.00,13.39,1.74
Tyler Chatwood,$8.8K,R,CHC,SP,@ STL,,,,,800,-3,8.5,112,4.06, ,3,0.375,0.471,0.196,9.00,6,0.321,0.405,0.181,7.49,36,0.00,0.00,0.00,0.339,7.99,0.00,0.00,15.25,1.73
Trevor Bauer,$10.7K,R,CLE,SP,@ NYY,,,,,1200,1,9.0,-104,4.43,-0.08,3,0.342,0.455,0.194,9.96,6,0.310,0.393,0.146,11.08,39,0.00,0.00,0.00,0.321,10.71,0.00,0.00,16.03,1.5
