Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Chris Sale,$13.5K,L,BOS,SP,MIN, , ,25.00%,1.138,700,1,9.0,-356,6.15,0.45,4,0.000,,0.000,0.00,5,0.136,,0.050,13.50,1,0.57,0.66,0.00,0.000,0.00,0.00,0.00,28.44,2.11,4,0.000,,0.000,0.00,5,0.136,,0.050,13.50,1,0.57,0.66,0.00,0.000,0.00,0.00,0.00,4,0.046,,0.000,3.10,5,0.218,,0.069,12.10,4,0.59,0.62,0.00,0.142,8.10,0.00,0.00,4,0.128,,0.035,2.60,5,0.247,,0.113,11.50,14,1.40,1.90,0.14,0.194,7.60,0.00,0.00,4,0.220,,0.061,2.00,5,0.266,,0.152,11.30,53,1.65,2.50,0.18,0.246,7.20,0.00,0.00
Lance Lynn,$4.5K,R,MIN,SP,@ BOS, , ,1.00%,9.460,-2000,5,9.0,305,2.85,0.05,4,0.313,,0.000,3.60,5,0.342,,0.300,7.20,1,5.24,4.96,0.50,0.329,5.60,0.00,0.00,9.46,2.1,4,0.313,,0.000,3.60,5,0.342,,0.300,7.20,1,5.24,4.96,0.50,0.329,5.60,0.00,0.00,4,0.461,,0.260,1.60,5,0.321,,0.156,6.80,4,5.19,4.21,0.50,0.383,4.50,0.00,0.00,4,0.352,,0.131,2.40,5,0.309,,0.113,6.40,14,4.35,4.12,0.16,0.328,4.60,0.00,0.00,4,0.366,,0.203,2.70,5,0.289,,0.129,5.40,51,4.35,4.74,0.21,0.323,4.20,0.00,0.00
Reynaldo Lopez,$5.6K,R,CHW,SP,TOR, , ,2.00%,5.770,-500,-2,9.0,112,4.3,0.14,4,0.370,,0.400,0.00,5,0.404,,0.230,1.80,1,8.26,5.16,0.13,0.389,1.00,0.00,0.00,11.54,2.06,4,0.164,,0.133,3.00,5,0.472,,0.324,3.00,2,4.96,2.84,0.21,0.335,3.00,0.00,0.00,4,0.263,,0.060,3.10,5,0.418,,0.217,3.10,4,5.04,3.59,0.16,0.349,3.10,0.00,0.00,4,0.302,,0.138,3.10,5,0.375,,0.206,3.40,14,4.66,5.18,0.15,0.343,3.30,0.00,0.00,4,0.322,,0.178,2.80,5,0.320,,0.152,3.60,27,4.73,5.52,0.15,0.321,3.20,0.00,0.00
Dallas Keuchel,$9.1K,L,HOU,SP,TEX, , ,10.00%,1.873,-400,3,8.5,-249,5.33,-0.35,3,0.000,,0.000,3.80,6,0.102,,0.000,2.50,1,3.75,2.25,0.00,0.068,2.90,0.00,0.00,18.73,2.06,3,0.000,,0.000,2.00,6,0.175,,0.000,4.10,2,3.92,2.30,0.00,0.117,3.40,0.00,0.00,3,0.231,,0.067,1.60,6,0.208,,0.024,4.30,4,4.53,2.62,0.00,0.216,3.40,0.00,0.00,3,0.327,,0.130,1.90,6,0.273,,0.080,4.90,14,4.46,3.40,0.09,0.291,3.90,0.00,0.00,3,0.253,,0.102,2.30,6,0.294,,0.127,5.90,44,4.40,3.34,0.24,0.280,4.70,0.00,0.00
Max Scherzer,$13.9K,R,WAS,SP,@ MIA, , ,12.50%,2.282,2400,-1,7.5,-208,4.51,-0.15,4,0.353,,0.091,3.00,5,0.349,,0.000,7.50,1,2.32,1.82,0.00,0.351,5.50,0.00,0.00,28.53,2.05,4,0.353,,0.091,3.00,5,0.349,,0.000,7.50,1,2.32,1.82,0.00,0.351,5.50,0.00,0.00,4,0.270,,0.082,5.20,5,0.419,,0.347,3.10,4,3.58,2.81,0.28,0.353,4.00,0.00,0.00,4,0.300,,0.177,5.10,5,0.255,,0.156,6.60,14,2.09,2.86,0.24,0.275,5.90,0.00,0.00,4,0.293,,0.172,5.30,5,0.214,,0.118,7.00,51,2.04,3.21,0.17,0.249,6.20,0.00,0.00
Marcus Stroman,$7.3K,R,TOR,SP,@ CHW, , ,10.00%,1.475,-700,1,9.0,-125,4.7,-0.14,5,0.239,,0.000,1.30,4,0.273,,0.046,7.70,1,3.95,2.87,0.00,0.254,4.10,0.00,0.00,14.75,2.02,5,0.452,,0.200,1.50,4,0.252,,0.118,6.80,2,3.62,2.59,0.13,0.363,3.80,0.00,0.00,5,0.332,,0.113,2.40,4,0.285,,0.119,4.20,5,4.71,3.00,0.20,0.311,3.20,0.00,0.00,5,0.329,,0.100,2.20,4,0.312,,0.117,4.20,7,4.82,3.00,0.17,0.321,3.10,0.00,0.00,5,0.310,,0.093,3.30,4,0.331,,0.162,4.20,45,4.68,3.65,0.25,0.319,3.70,0.00,0.00
Andrew Heaney,$8.9K,L,LAA,SP,SEA, , ,7.50%,2.300,300,1,8.5,-132,4.5,-0.05,3,0.000,,0.000,0.00,6,0.256,,0.100,6.00,1,4.52,2.83,0.00,0.171,4.00,0.00,0.00,17.25,1.94,3,0.194,,0.091,3.00,6,0.293,,0.139,4.50,2,3.84,2.53,0.08,0.260,4.00,0.00,0.00,3,0.238,,0.069,2.80,6,0.242,,0.127,7.60,4,2.92,1.97,0.10,0.241,6.00,0.00,0.00,3,0.202,,0.039,2.10,6,0.306,,0.183,6.40,14,3.59,3.71,0.17,0.271,4.90,0.00,0.00,3,0.243,,0.056,1.80,6,0.343,,0.250,7.50,23,3.37,3.74,0.27,0.310,5.60,0.00,0.00
Nick Pivetta,$8.2K,R,PHI,SP,@ CIN, , ,10.00%,1.581,100, ,9.0,-119,4.64,-0.02,5,0.501,,0.167,5.30,4,0.177,,0.083,10.60,1,0.78,-0.22,0.00,0.357,7.60,0.00,0.00,15.81,1.93,5,0.501,,0.167,5.30,4,0.177,,0.083,10.60,1,0.78,-0.22,0.00,0.357,7.60,0.00,0.00,5,0.443,,0.166,5.30,4,0.367,,0.293,5.80,5,3.52,1.99,0.40,0.409,5.50,0.00,0.00,5,0.385,,0.189,5.00,4,0.311,,0.182,6.60,15,2.88,3.05,0.27,0.352,5.70,0.00,0.00,5,0.332,,0.136,4.80,4,0.359,,0.234,5.50,46,3.38,3.81,0.27,0.344,5.10,0.00,0.00
Carlos Carrasco,$11.4K,R,CLE,SP,@ DET, , ,12.50%,1.752,1400,-1,8.5,-257,5.35,0.41,5,0.175,,0.000,8.70,4,0.451,,0.500,2.90,1,2.36,1.21,0.50,0.298,6.10,0.00,0.00,21.9,1.92,5,0.153,,0.000,8.80,4,0.410,,0.454,3.80,2,2.03,0.94,0.50,0.267,6.50,0.00,0.00,5,0.376,,0.257,6.50,4,0.251,,0.161,5.50,4,1.84,0.99,0.38,0.320,6.10,0.00,0.00,5,0.348,,0.220,5.50,4,0.283,,0.114,5.60,12,2.55,2.85,0.20,0.319,5.50,0.00,0.00,5,0.317,,0.175,4.80,4,0.279,,0.130,5.70,50,2.81,3.30,0.19,0.300,5.20,0.00,0.00
Clayton Kershaw,$12.8K,L,LAD,SP,@ ATL, , ,4.00%,6.018,2300,-1,8.0,-160,4.45,-0.03,3,0.975,,1.000,1.50,6,0.249,,0.147,6.00,1,3.54,1.58,0.33,0.491,4.50,0.00,0.00,24.07,1.88,3,0.516,,0.500,2.20,6,0.328,,0.192,7.40,2,3.66,2.27,0.29,0.391,5.70,0.00,0.00,3,0.201,,0.176,1.10,6,0.280,,0.138,6.30,4,3.83,2.27,0.15,0.254,4.60,0.00,0.00,3,0.299,,0.133,1.70,6,0.260,,0.111,6.80,7,3.39,2.37,0.10,0.273,5.10,0.00,0.00,3,0.307,,0.190,2.10,6,0.263,,0.145,9.00,40,2.75,2.82,0.28,0.278,6.70,0.00,0.00
Andrew Cashner,$5.0K,R,BAL,SP,TBR, , ,0.25%, ,-1300,2,8.0,143,3.54,-0.39,6,0.376,,0.084,3.50,3,0.237,,0.111,0.00,1,5.18,3.51,0.00,0.330,2.30,0.00,0.00,9.28,1.86,6,0.376,,0.084,3.50,3,0.237,,0.111,0.00,1,5.18,3.51,0.00,0.330,2.30,0.00,0.00,6,0.340,,0.220,3.40,3,0.232,,0.073,2.60,4,4.33,3.42,0.13,0.304,3.10,0.00,0.00,6,0.349,,0.226,3.70,3,0.369,,0.156,2.60,13,4.62,4.46,0.18,0.356,3.40,0.00,0.00,6,0.333,,0.171,3.10,3,0.324,,0.134,2.60,46,4.90,5.07,0.17,0.330,2.90,0.00,0.00
Pablo Lopez,$6.1K,R,MIA,SP,WAS, , ,7.50%,1.435,500,-9,7.5,194,2.99,0.15,6,0.205,,0.300,6.00,3,0.294,,0.100,3.00,1,2.81,2.16,0.33,0.235,5.00,0.00,0.00,10.76,1.76,6,0.205,,0.300,6.00,3,0.294,,0.100,3.00,1,2.81,2.16,0.33,0.235,5.00,0.00,0.00,6,0.292,,0.154,4.30,3,0.341,,0.239,3.50,4,4.03,3.11,0.33,0.308,4.00,0.00,0.00,6,0.292,,0.154,4.30,3,0.341,,0.239,3.50,4,4.03,3.11,0.33,0.308,4.00,0.00,0.00,6,0.292,,0.154,4.30,3,0.341,,0.239,3.50,4,4.03,3.11,0.33,0.308,4.00,0.00,0.00
Wade LeBlanc,$7.9K,L,SEA,SP,@ LAA, , ,1.00%,12.950,900,-5,8.5,119,4,0.05,2,0.237,,0.111,5.10,7,0.166,,0.063,7.60,1,1.18,0.84,0.00,0.182,7.00,0.00,0.00,12.95,1.64,2,0.482,,0.357,4.00,7,0.243,,0.107,6.40,2,2.70,2.19,0.20,0.296,5.90,0.00,0.00,2,0.421,,0.423,2.60,7,0.242,,0.158,4.80,4,3.37,2.25,0.28,0.282,4.30,0.00,0.00,2,0.362,,0.223,1.80,7,0.274,,0.159,5.10,14,3.69,3.81,0.19,0.294,4.40,0.00,0.00,2,0.356,,0.211,1.80,7,0.283,,0.159,5.30,69,3.78,4.04,0.19,0.299,4.50,0.00,0.00
Mike Fiers,$6.3K,R,DET,SP,CLE, , ,0.25%, ,-1300,4,8.5,223,3.15,-0.41,6,0.306,,0.000,4.40,3,0.256,,0.000,4.40,1,4.22,2.68,0.00,0.289,4.40,0.00,0.00,10.28,1.63,6,0.293,,0.040,3.70,3,0.349,,0.111,2.20,2,4.52,2.59,0.13,0.312,3.20,0.00,0.00,6,0.313,,0.149,3.50,3,0.228,,0.073,3.10,4,3.92,2.29,0.10,0.285,3.30,0.00,0.00,6,0.316,,0.177,3.60,3,0.315,,0.169,3.50,14,3.81,4.13,0.18,0.316,3.60,0.00,0.00,6,0.344,,0.208,3.70,3,0.344,,0.196,4.10,48,3.91,4.56,0.24,0.344,3.80,0.00,0.00
Mike Montgomery,$7.0K,L,CHC,SP,@ STL, , ,2.00%,5.490,500,-6,9.0,114,4.28,0.11,1,0.000,,0.000,1.50,8,0.275,,0.000,1.50,1,5.86,3.49,0.00,0.244,1.50,0.00,0.00,10.98,1.57,1,0.000,,0.000,1.50,8,0.275,,0.000,1.50,1,5.86,3.49,0.00,0.244,1.50,0.00,0.00,1,0.325,,0.160,1.30,8,0.360,,0.086,3.00,4,5.45,3.78,0.22,0.356,2.80,0.00,0.00,1,0.296,,0.110,2.20,8,0.274,,0.101,3.60,19,4.66,4.01,0.16,0.276,3.50,0.00,0.00,1,0.303,,0.103,2.10,8,0.307,,0.124,4.70,70,4.83,4.42,0.17,0.307,4.40,0.00,0.00
Mike Foltynewicz,$9.7K,R,ATL,SP,LAD, , ,2.00%,7.530,1400,-4,8.0,142,3.55,0.03,6,0.357,,0.001,5.20,3,0.422,,0.200,1.70,1,5.13,3.86,0.00,0.379,4.00,0.00,0.00,15.06,1.55,6,0.357,,0.001,5.20,3,0.422,,0.200,1.70,1,5.13,3.86,0.00,0.379,4.00,0.00,0.00,6,0.285,,0.081,3.50,3,0.348,,0.226,6.60,4,3.16,2.21,0.31,0.306,4.50,0.00,0.00,6,0.294,,0.146,4.30,3,0.252,,0.095,5.90,13,3.30,3.20,0.19,0.280,4.80,0.00,0.00,6,0.344,,0.171,4.30,3,0.296,,0.138,4.90,48,3.66,4.15,0.17,0.328,4.50,0.00,0.00
Kyle Freeland,$6.0K,L,COL,SP,OAK, , ,0.50%, ,-1500,5,11.0,-111,5.59,-0.28,2,0.000,,0.000,1.80,7,0.357,,0.001,3.60,1,5.57,4.96,0.00,0.278,3.20,0.00,0.00,8.25,1.38,2,0.000,,0.000,1.80,7,0.357,,0.001,3.60,1,5.57,4.96,0.00,0.278,3.20,0.00,0.00,2,0.240,,0.000,1.20,7,0.329,,0.162,4.50,4,4.88,3.93,0.11,0.309,3.80,0.00,0.00,2,0.281,,0.086,2.20,7,0.305,,0.138,4.60,14,4.31,4.17,0.15,0.300,4.10,0.00,0.00,2,0.301,,0.129,2.50,7,0.335,,0.154,4.10,51,4.63,4.58,0.18,0.327,3.70,0.00,0.00
Sean Manaea,$6.6K,L,OAK,SP,@ COL, , ,1.00%,8.820,-200,-3,11.0,-102,5.41,-0.22,3,0.000,,0.000,0.00,6,0.216,,0.056,7.30,1,2.96,1.66,0.00,0.144,4.80,0.00,0.00,8.82,1.34,3,0.152,,0.071,0.00,6,0.262,,0.129,4.40,2,4.30,2.45,0.10,0.225,3.00,0.00,0.00,3,0.195,,0.100,0.00,6,0.304,,0.149,4.30,4,4.73,2.86,0.14,0.268,2.80,0.00,0.00,3,0.286,,0.115,0.60,6,0.318,,0.201,4.60,14,4.55,4.22,0.19,0.307,3.30,0.00,0.00,3,0.262,,0.091,1.40,6,0.320,,0.175,5.90,49,4.00,4.33,0.17,0.301,4.40,0.00,0.00
