Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jimmy Nelson,$7.9K,R,MIL,SP,SFG,5,5.14,17.50%,1.102,-1000,1,9.0,-118,4.64,-0.13,5,0.325,,0.165,8.09,4,0.352,,0.144,8.13,44,4.14,5.28,0.17,0.337,8.11,0.42,0.24,19.28,2.44
Francisco Liriano,$7.6K,L,TOR,SP,@ OAK, , , , ,300,-8,9.0,-113,4.59,0.26,0,0.296,,0.131,10.29,9,0.364,,0.195,9.65,41,4.10,5.47,0.21,0.364,9.65,0.40,0.23,18.04,2.37
Luis Perdomo,$5.9K,R,SDP,SP,@ ARI, , ,4.00%,3.487,-900,1,8.5,190,3.42,-0.14,4,0.368,,0.183,6.42,5,0.351,,0.148,8.07,44,3.72,5.28,0.23,0.359,7.34,0.47,0.18,13.95,2.36
Stephen Strasburg,$11.4K,R,WAS,SP,@ LAD, , , , ,200,2,6.5,152,2.84,0.01,6,0.267,,0.138,11.65,3,0.293,,0.140,10.78,35,2.90,3.49,0.13,0.276,11.36,0.34,0.27,26.26,2.3
Jharel Cotton,$6.5K,R,OAK,SP,TOR, , , , ,-700,-1,9.0,103,4.41,0.24,4,0.304,,0.158,7.33,5,0.328,,0.187,7.90,14,4.18,5.03,0.19,0.317,7.65,0.28,0.25,14.81,2.28
Yovani Gallardo,$5.7K,R,SEA,SP,MIN, , ,1.00%,12.650,-800,1,9.5,-105,4.81,0.07,6,0.348,,0.148,7.64,3,0.374,,0.198,6.19,34,4.91,5.85,0.17,0.357,7.16,0.35,0.26,12.65,2.22
Michael Foltynewicz,$7.7K,R,ATL,SP,PHI,7,8.43,3.00%,5.690,0,-6,9.0,-125,4.71,-0.29,5,0.379,,0.229,8.44,4,0.325,,0.163,8.24,33,3.87,5.02,0.18,0.355,8.35,0.31,0.28,17.07,2.22
Yu Darvish,$10.5K,R,TEX,SP,NYM,4,4.71,10.00%,2.282,700,0,9.5,-140,5.13,0.22,6,0.270,,0.123,12.04,3,0.303,,0.181,10.65,30,3.18,4.47,0.18,0.281,11.58,0.31,0.31,22.82,2.17
Kyle Freeland,$5.3K,L,COL,SP,CLE, , , , ,-2400,13,11.0,102,5.41,-0.34,3,0.370,,0.182,10.13,6,0.327,,0.129,4.58,11,4.63,5.46,0.15,0.341,6.43,0.45,0.20,11.38,2.15
Chad Kuhl,$5.6K,R,PIT,SP,@ BAL, , ,5.00%,2.348,-600,0,9.0,139,4.05,-0.28,3,0.397,,0.230,6.52,6,0.297,,0.120,7.28,26,4.28,4.70,0.11,0.330,7.03,0.36,0.27,11.74,2.1
Mike Pelfrey,$5.5K,R,CHW,SP,@ TBR, , ,0.50%, ,-300,-2,8.5,167,3.6,-0.65,4,0.420,,0.198,5.79,5,0.350,,0.136,4.63,32,4.75,5.86,0.20,0.381,5.15,0.44,0.19,11.43,2.08
Zack Wheeler,$7.2K,R,NYM,SP,@ TEX,11,12.14,5.00%,2.976,-1100,3,9.5,130,4.37,0.28,5,0.327,,0.219,11.02,4,0.308,,0.101,6.75,10,3.87,4.67,0.16,0.319,9.12,0.39,0.23,14.88,2.07
Zack Greinke,$12.4K,R,ARI,SP,SDP,1,2.00,25.00%,1.017,1700,-1,8.5,-205,5.08,0.14,4,0.309,,0.188,9.06,5,0.308,,0.163,8.65,38,3.37,4.50,0.19,0.308,8.83,0.39,0.26,25.43,2.05
Dallas Keuchel,$12.5K,L,HOU,SP,@ KCR,2,2.43,35.00%,0.727,1600,-1,8.5,-160,4.76,0.29,2,0.230,,0.085,9.24,7,0.328,,0.175,8.36,37,3.30,4.33,0.18,0.306,8.56,0.49,0.20,25.46,2.04
Trevor Bauer,$6.6K,R,CLE,SP,@ COL, , , , ,-500,-3,11.0,-112,5.59,-0.16,3,0.332,,0.173,9.53,6,0.328,,0.152,8.75,49,3.69,4.76,0.18,0.329,9.01,0.39,0.24,13.07,1.98
CC Sabathia,$7.5K,L,NYY,SP,BOS, , ,3.00%,4.847,-600,-1,9.0,-112,4.58,-0.23,1,0.310,,0.119,9.63,8,0.316,,0.136,7.71,40,4.01,5.00,0.18,0.315,7.92,0.40,0.22,14.54,1.94
Bronson Arroyo,$4.5K,R,CIN,SP,STL, , ,0.50%, ,-1600,2,9.5,-104,4.69,0.17,1,0.359,,0.372,5.31,8,0.405,,0.286,5.40,11,5.06,7.78,0.23,0.400,5.39,0.26,0.41,8.08,1.8
Jacob Faria,$10.5K,R,TBR,SP,CHW, , , , ,0,0,8.5,-177,4.9,0.65,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,13.55,1.29
