Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jake Arrieta,$6.8K,R,CHC,SP,@ BAL,6,9.43,15.00%,1.444,-2500,11,10.0,-121,5.19,-0.19,2,0.291,,0.150,9.29,7,0.266,,0.121,9.04,52,3.48,4.40,0.17,0.272,9.10,0.42,0.23,21.66,3.19
J.C. Ramirez,$5.7K,R,LAA,SP,TBR,14,17.00,2.00%,8.985,-1600,4,9.0,-128,4.74,0.44,5,0.320,,0.201,7.76,4,0.308,,0.120,7.66,90,3.88,5.42,0.24,0.315,7.72,0.43,0.22,17.97,3.15
Joseph Musgrove,$6.2K,R,HOU,SP,MIN,10,15.43,20.00%,0.921,-600,-5,9.5,-168,5.4,0.12,7,0.373,,0.225,8.80,2,0.353,,0.214,7.34,25,3.89,5.41,0.18,0.369,8.48,0.34,0.31,18.43,2.97
Paul Blackburn,$5.0K,R,OAK,SP,CLE, , ,2.00%,7.150,-2000,6,8.0,199,3.16,-0.17,6,0.202,,0.000,1.69,3,0.323,,0.200,4.50,2,4.98,4.94,0.10,0.242,2.63,0.40,0.22,14.3,2.86
Patrick Corbin,$6.6K,L,ARI,SP,@ ATL, , ,3.00%,6.240,-800,-1,9.5,-113,4.66,0.03,3,0.311,,0.180,11.40,6,0.377,,0.199,7.03,52,3.95,5.34,0.21,0.355,8.49,0.40,0.23,18.72,2.84
Jameson Taillon,$8.3K,R,PIT,SP,STL,16,17.29,10.00%,2.124,-300,-1,8.0,-128,4.22,-0.23,2,0.318,,0.092,6.58,7,0.313,,0.176,9.44,29,3.42,4.31,0.17,0.314,8.80,0.44,0.21,21.24,2.56
Tyler Chatwood,$5.8K,R,COL,SP,@ NYM, , ,3.00%,4.867,-1500,3,9.0,-102,4.44,0.01,5,0.334,,0.152,8.47,4,0.328,,0.166,6.61,44,4.24,5.30,0.21,0.331,7.64,0.45,0.18,14.6,2.52
Corey Kluber,$12.2K,R,CLE,SP,@ OAK,1,1.43,25.00%,1.224,700,0,8.0,-215,4.84,0.17,4,0.296,,0.119,10.58,5,0.257,,0.136,11.27,50,2.88,3.60,0.14,0.274,10.96,0.38,0.25,30.6,2.51
Max Scherzer,$12.9K,R,WAS,SP,@ CIN,2,2.71,20.00%,1.560,800,1,8.5,-150,4.68,-0.44,5,0.328,,0.201,9.85,4,0.198,,0.121,13.48,54,2.54,3.74,0.18,0.270,11.46,0.30,0.30,31.2,2.42
Felix Hernandez,$8.3K,R,SEA,SP,@ CHW,16,17.29,4.00%,4.938,-100,-3,9.5,-141,5.14,0.01,1,0.291,,0.129,7.05,8,0.328,,0.181,8.39,33,4.07,5.37,0.19,0.324,8.24,0.42,0.25,19.75,2.38
Michael Foltynewicz,$6.9K,R,ATL,SP,ARI,8,15.00,5.00%,3.272,-900,-1,9.5,103,4.84,-0.03,4,0.391,,0.240,7.83,5,0.315,,0.158,8.35,39,3.96,5.11,0.17,0.349,8.12,0.30,0.29,16.36,2.37
Chris Sale,$13.0K,L,BOS,SP,NYY,13,16.71, , ,1400,-1,7.5,-164,4.23,-0.55,1,0.262,,0.148,10.87,8,0.273,,0.148,10.85,50,2.69,3.60,0.14,0.272,10.85,0.33,0.29,30.49,2.35
Lance Lynn,$6.5K,R,STL,SP,@ PIT,10,15.43,2.00%,7.645,-1000,2,8.0,118,3.78,-0.27,3,0.383,,0.239,7.20,6,0.261,,0.177,9.40,18,3.91,5.86,0.23,0.302,8.67,0.34,0.30,15.29,2.35
Jose Urena,$5.5K,R,MIA,SP,LAD, , ,0.50%, ,-1500,3,8.5,176,3.53,-0.21,5,0.348,,0.182,4.68,4,0.324,,0.180,8.16,45,4.58,5.56,0.15,0.337,6.23,0.36,0.27,12.83,2.33
Wade Miley,$5.4K,L,BAL,SP,CHC, , ,0.50%, ,-1200,-1,10.0,111,4.81,0.19,3,0.291,,0.120,7.77,6,0.364,,0.181,7.88,48,4.09,5.40,0.21,0.340,7.84,0.38,0.23,12.46,2.31
Madison Bumgarner,$10.5K,L,SFG,SP,@ SDP,4,7.14,22.50%,1.071,-500,1,7.5,-135,4.01,-0.09,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,24.09,2.29
Alex Cobb,$7.5K,R,TBR,SP,@ LAA, , ,3.00%,5.697,-400,-1,9.0,118,4.26,0.06,3,0.309,,0.107,6.42,6,0.327,,0.161,6.23,24,4.31,5.13,0.16,0.321,6.29,0.37,0.24,17.09,2.28
Seth Lugo,$6.0K,R,NYM,SP,COL, , ,2.00%,6.815,-1000,0,9.0,-108,4.56,-0.01,5,0.305,,0.117,5.50,4,0.304,,0.155,7.66,23,4.40,5.08,0.13,0.305,6.46,0.36,0.28,13.63,2.27
Cole Hamels,$9.0K,L,TEX,SP,@ KCR,18,17.43,4.00%,5.088,200,-1,9.0,110,4.34,-0.22,4,0.262,,0.088,7.50,5,0.328,,0.161,9.51,41,3.85,4.90,0.18,0.299,8.62,0.41,0.23,20.35,2.26
