Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Brad Keller,$4.9K,R,KCR,SP,LAA, , ,0.00%, ,-600,-1,9.0,155,3.89,0.66,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.64,1.97,2,0.369,,0.000,1.50,7,0.369,,0.000,0.00,1,6.82,0.00,0.00,0.369,0.30,0.00,0.00,2,0.262,,0.000,1.50,7,0.357,,0.039,4.00,4,5.38,0.00,0.00,0.336,3.40,0.00,0.00,2,0.258,,0.032,1.90,7,0.309,,0.079,4.30,21,5.20,0.00,0.06,0.298,3.80,0.00,0.00,2,0.253,,0.031,1.80,7,0.303,,0.077,4.50,22,5.15,0.00,0.06,0.292,3.90,0.00,0.00
Edwin Jackson,$5.0K,R,OAK,SP,@ DET, , ,0.00%, ,-500,-2,9.5,-116,4.85,0.19,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.79,1.96,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00
Andrew Cashner,$4.7K,R,BAL,SP,SEA, , ,1.00%,9.160,-1500,4,9.5,104,4.62,0.19,4,0.139,,0.111,2.20,5,0.426,,0.200,2.20,1,4.92,0.00,0.00,0.298,2.20,0.00,0.00,9.16,1.95,4,0.139,,0.111,2.20,5,0.426,,0.200,2.20,1,4.92,0.00,0.00,0.298,2.20,0.00,0.00,4,0.278,,0.125,2.80,5,0.478,,0.282,2.80,3,4.42,0.00,0.17,0.389,2.80,0.00,0.00,4,0.341,,0.207,5.10,5,0.402,,0.207,3.30,12,4.23,0.00,0.18,0.375,4.10,0.00,0.00,4,0.328,,0.163,3.20,5,0.332,,0.144,2.70,40,4.86,0.00,0.17,0.330,2.90,0.00,0.00
Dan Straily,$6.4K,R,MIA,SP,ARI, , ,4.00%,3.035,400,-5,8.0,112,3.81,-0.27,5,0.701,,0.333,0.00,4,0.802,,1.200,8.20,1,8.36,0.00,0.67,0.746,3.60,0.00,0.00,12.14,1.9,5,0.292,,0.100,4.40,4,0.621,,0.776,7.40,2,3.39,0.00,0.57,0.438,5.70,0.00,0.00,5,0.387,,0.171,4.30,4,0.436,,0.367,4.80,5,3.96,0.00,0.40,0.409,4.60,0.00,0.00,5,0.389,,0.212,4.80,4,0.330,,0.276,3.90,9,4.54,0.00,0.35,0.363,4.40,0.00,0.00,5,0.337,,0.195,4.50,4,0.341,,0.241,4.20,41,3.76,0.00,0.24,0.339,4.40,0.00,0.00
Gio Gonzalez,$9.2K,L,WAS,SP,@ TBR, , ,10.00%,1.695,700,1,7.0,-101,3.44,-0.23,2,0.000,,0.000,0.00,7,0.417,,0.273,15.80,1,4.81,0.00,0.33,0.324,12.20,0.00,0.00,16.95,1.84,2,0.000,,0.000,0.00,7,0.439,,0.322,9.00,2,4.85,0.00,0.29,0.341,7.00,0.00,0.00,2,0.264,,0.077,1.00,7,0.368,,0.222,7.20,5,4.46,0.00,0.27,0.345,5.90,0.00,0.00,2,0.194,,0.056,2.10,7,0.336,,0.170,6.30,13,4.13,0.00,0.17,0.304,5.30,0.00,0.00,2,0.231,,0.086,2.20,7,0.309,,0.155,6.90,45,3.78,0.00,0.18,0.292,5.80,0.00,0.00
Kenta Maeda,$9.4K,R,LAD,SP,CHC, , ,2.50%,6.824,1100,-1,8.5,-164,4.76,0.74,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,17.06,1.81,5,0.327,,0.099,0.00,4,0.332,,0.166,1.80,1,6.34,0.00,0.00,0.329,0.80,0.00,0.00,5,0.450,,0.314,0.00,4,0.325,,0.200,4.30,2,5.89,0.00,0.14,0.394,1.90,0.00,0.00,5,0.367,,0.227,4.90,4,0.264,,0.131,6.70,10,3.13,0.00,0.16,0.321,5.70,0.00,0.00,5,0.341,,0.198,4.00,4,0.262,,0.152,6.60,39,2.99,0.00,0.22,0.306,5.10,0.00,0.00
Blake Snell,$10.1K,L,TBR,SP,WAS, , ,17.50%,1.017,1000,1,7.0,-113,3.56,-0.27,3,0.000,,0.000,0.00,6,0.260,,0.007,7.70,1,5.35,0.00,0.00,0.173,5.10,0.00,0.00,17.79,1.76,3,0.000,,0.000,0.00,6,0.332,,0.185,10.50,2,4.13,0.00,0.20,0.221,7.00,0.00,0.00,3,0.167,,0.055,1.90,6,0.278,,0.129,8.60,5,3.28,0.00,0.14,0.241,6.40,0.00,0.00,3,0.187,,0.086,2.80,6,0.295,,0.179,8.50,14,3.04,0.00,0.19,0.259,6.60,0.00,0.00,3,0.194,,0.061,2.00,6,0.313,,0.172,7.90,38,3.65,0.00,0.16,0.273,5.90,0.00,0.00
Mike Foltynewicz,$11.8K,R,ATL,SP,CIN, , ,5.00%,3.750,3100,-5,9.0,-141,4.85,0.21,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,18.75,1.59,6,0.133,,0.000,7.20,3,0.146,,0.000,3.60,1,1.33,0.00,0.00,0.137,6.00,0.00,0.00,6,0.187,,0.056,7.10,3,0.152,,0.000,4.70,3,2.05,0.00,0.00,0.175,6.30,0.00,0.00,6,0.276,,0.122,6.20,3,0.238,,0.062,5.30,12,3.15,0.00,0.09,0.263,5.90,0.00,0.00,6,0.348,,0.175,4.50,3,0.291,,0.129,5.00,42,3.63,0.00,0.16,0.329,4.70,0.00,0.00
Jonathan Loaisiga,$8.3K,R,NYY,SP,@ PHI, , ,12.50%,1.034,1900,-6,8.5,-147,4.62,-0.21,4,0.548,,0.167,5.60,5,0.264,,0.000,5.60,1,4.46,0.00,0.00,0.390,5.60,0.00,0.00,12.93,1.56,4,0.338,,0.083,6.60,5,0.319,,0.000,4.40,2,4.44,0.00,0.00,0.327,5.40,0.00,0.00,4,0.338,,0.083,6.60,5,0.319,,0.000,4.40,2,4.44,0.00,0.00,0.327,5.40,0.00,0.00,4,0.338,,0.083,6.60,5,0.319,,0.000,4.40,2,4.44,0.00,0.00,0.327,5.40,0.00,0.00,4,0.338,,0.083,6.60,5,0.319,,0.000,4.40,2,4.44,0.00,0.00,0.327,5.40,0.00,0.00
Mike Clevinger,$10.8K,R,CLE,SP,@ STL, , ,12.50%,1.337,1000,1,8.0,-124,4.16,-0.27,4,0.292,,0.063,6.20,5,0.068,,0.000,6.20,1,2.24,0.00,0.00,0.168,6.20,0.00,0.00,16.71,1.55,4,0.263,,0.053,8.80,5,0.179,,0.097,17.50,1,2.05,0.00,0.17,0.216,13.60,0.00,0.00,4,0.288,,0.142,4.90,5,0.228,,0.103,7.70,4,3.16,0.00,0.13,0.255,6.50,0.00,0.00,4,0.282,,0.105,3.70,5,0.283,,0.133,5.50,14,3.67,0.00,0.11,0.283,4.70,0.00,0.00,4,0.321,,0.169,3.80,5,0.270,,0.115,6.30,39,3.57,0.00,0.17,0.293,5.20,0.00,0.00
Tyler Skaggs,$10.7K,L,LAA,SP,@ KCR, , ,0.00%, ,1400,1,9.0,-171,5.11,0.34,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,16.51,1.54,2,0.000,,0.000,1.30,7,0.331,,0.143,9.00,1,2.37,0.00,0.00,0.257,7.30,0.00,0.00,2,0.185,,0.087,3.20,7,0.321,,0.134,6.50,4,3.07,0.00,0.08,0.291,5.80,0.00,0.00,2,0.211,,0.123,3.70,7,0.346,,0.152,8.20,11,3.21,0.00,0.19,0.316,7.20,0.00,0.00,2,0.260,,0.132,2.60,7,0.340,,0.166,7.30,27,3.42,0.00,0.21,0.322,6.30,0.00,0.00
J.A. Happ,$10.1K,L,TOR,SP,@ HOU, , ,5.00%,3.036,1300,-1,7.0,199,2.76,-0.1,0,0.160,,0.000,3.30,9,0.311,,0.350,5.60,1,2.41,0.00,0.33,0.311,5.60,0.00,0.00,15.18,1.5,0,0.176,,0.000,2.10,9,0.237,,0.219,6.20,2,3.39,0.00,0.22,0.237,6.20,0.00,0.00,0,0.176,,0.000,1.10,9,0.242,,0.186,7.20,4,3.41,0.00,0.15,0.242,7.20,0.00,0.00,0,0.198,,0.075,2.60,9,0.287,,0.157,8.50,13,2.83,0.00,0.20,0.287,8.50,0.00,0.00,0,0.216,,0.102,1.80,9,0.310,,0.153,7.90,39,3.31,0.00,0.19,0.310,7.90,0.00,0.00
Cole Hamels,$9.7K,L,TEX,SP,SDP, , ,7.50%,1.905,800,2,9.5,-130,5,-0.32,1,0.522,,0.100,0.00,8,0.116,,0.000,9.00,1,3.22,0.00,0.00,0.161,8.00,0.00,0.00,14.29,1.47,1,0.576,,0.292,0.00,8,0.211,,0.106,9.00,2,3.49,0.00,0.17,0.252,8.00,0.00,0.00,1,0.360,,0.119,0.30,8,0.308,,0.226,8.30,4,3.29,0.00,0.28,0.314,7.40,0.00,0.00,1,0.367,,0.148,1.00,8,0.308,,0.204,8.60,13,3.54,0.00,0.27,0.315,7.80,0.00,0.00,1,0.263,,0.113,1.30,8,0.322,,0.190,6.50,37,4.07,0.00,0.22,0.315,6.00,0.00,0.00
Joey Lucchesi,$8.1K,L,SDP,SP,@ TEX, , ,2.50%,4.576,1100,-2,9.5,115,4.5,0.32,4,0.000,,0.000,0.00,5,0.672,,0.875,22.50,1,4.20,0.00,2.00,0.373,12.50,0.00,0.00,11.44,1.41,4,0.000,,0.000,0.00,5,0.672,,0.875,22.50,1,4.20,0.00,2.00,0.373,12.50,0.00,0.00,4,0.000,,0.000,0.00,5,0.672,,0.875,22.50,1,4.20,0.00,2.00,0.373,12.50,0.00,0.00,4,0.224,,0.000,2.90,5,0.354,,0.258,9.10,8,3.26,0.00,0.37,0.296,6.40,0.00,0.00,4,0.263,,0.027,2.60,5,0.350,,0.254,8.40,9,3.44,0.00,0.32,0.311,5.80,0.00,0.00
