Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Lucas Giolito,$4.1K,R,CHW,SP,DET, , ,0.00%, ,-1400, ,9.5,-102,4.83, ,3,0.309,,0.188,3.60,6,0.484,,0.334,1.80,1,6.13,0.00,0.17,0.426,2.40,0.00,0.00,11.88,2.9,3,0.343,,0.138,5.40,6,0.250,,0.083,1.80,1,6.13,0.00,0.09,0.281,3.00,0.00,0.00,3,0.394,,0.230,2.50,6,0.381,,0.219,2.50,4,5.75,0.00,0.18,0.385,2.50,0.00,0.00,3,0.398,,0.231,2.50,6,0.325,,0.150,2.80,12,5.73,0.00,0.15,0.349,2.70,0.00,0.00,3,0.355,,0.216,2.70,6,0.309,,0.169,3.30,19,5.03,0.00,0.20,0.324,3.10,0.00,0.00
Alex Wood,$7.3K,L,LAD,SP,SFG,12,12.25,35.00%,0.580,-200,-5,7.5,-141,4.04,-0.02,4,0.376,,0.125,2.10,5,0.401,,0.133,10.70,1,3.09,0.00,0.00,0.390,6.90,0.00,0.00,20.31,2.78,4,0.433,,0.090,1.40,5,0.467,,0.227,10.20,2,3.90,0.00,0.14,0.452,6.30,0.00,0.00,4,0.217,,0.046,3.60,5,0.456,,0.352,6.20,4,3.20,0.00,0.31,0.350,5.10,0.00,0.00,4,0.279,,0.065,2.30,5,0.301,,0.174,6.50,13,3.30,0.00,0.15,0.291,4.60,0.00,0.00,4,0.262,,0.087,2.50,5,0.285,,0.165,6.90,39,3.31,0.00,0.20,0.275,5.00,0.00,0.00
Steven Wright,$5.3K,R,BOS,SP,@ SEA,9,9.25,30.00%,0.482,-1600,3,8.5,-111,4.32, ,3,0.275,,0.000,4.30,6,0.201,,0.000,2.90,1,4.83,0.00,0.00,0.226,3.40,0.00,0.00,14.45,2.73,3,0.186,,0.008,4.10,6,0.209,,0.034,3.40,2,4.40,0.00,0.00,0.201,3.60,0.00,0.00,3,0.162,,0.003,3.60,6,0.217,,0.039,4.00,6,4.27,0.00,0.00,0.199,3.90,0.00,0.00,3,0.163,,0.003,3.20,6,0.258,,0.098,4.70,8,4.34,0.00,0.09,0.226,4.20,0.00,0.00,3,0.316,,0.188,3.00,6,0.368,,0.234,3.70,13,4.46,0.00,0.29,0.351,3.50,0.00,0.00
Kyle Hendricks,$6.4K,R,CHC,SP,@ STL, , ,25.00%,0.659,-1100,3,8.5,-135,4.52,0.36,3,0.137,,0.000,5.40,6,0.423,,0.334,1.80,1,4.11,0.00,0.20,0.328,3.00,0.00,0.00,16.48,2.58,3,0.270,,0.176,3.60,6,0.339,,0.158,4.50,2,4.22,0.00,0.29,0.316,4.20,0.00,0.00,3,0.276,,0.129,4.50,6,0.321,,0.204,4.90,4,3.94,0.00,0.22,0.306,4.80,0.00,0.00,3,0.297,,0.232,3.60,6,0.288,,0.153,4.00,12,3.82,0.00,0.26,0.291,3.90,0.00,0.00,3,0.313,,0.182,4.40,6,0.283,,0.139,4.50,35,3.79,0.00,0.26,0.293,4.50,0.00,0.00
Sean Newcomb,$7.3K,L,ATL,SP,SDP,5,7,0.00%, ,-1600,3,8.5,-180,4.89,-0.06,1,0.664,,0.867,5.30,8,0.368,,0.188,5.30,1,2.88,0.00,0.50,0.401,5.30,0.00,0.00,18.55,2.54,1,0.398,,0.467,4.00,8,0.322,,0.100,4.00,2,3.77,0.00,0.25,0.330,4.00,0.00,0.00,1,0.370,,0.326,2.00,8,0.285,,0.063,4.70,5,4.67,0.00,0.13,0.294,4.40,0.00,0.00,1,0.324,,0.293,1.70,8,0.266,,0.064,7.00,13,3.97,0.00,0.11,0.272,6.40,0.00,0.00,1,0.329,,0.183,2.50,8,0.308,,0.124,7.20,31,3.91,0.00,0.14,0.310,6.70,0.00,0.00
Jordan Zimmermann,$4.4K,R,DET,SP,@ CHW, , ,0.00%, ,-3200,15,9.5,-111,4.67, ,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,11.03,2.51,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,3,0.306,,0.164,5.60,6,0.346,,0.241,4.90,6,3.34,0.00,0.18,0.333,5.10,0.00,0.00,3,0.366,,0.208,3.70,6,0.370,,0.215,3.10,34,4.34,0.00,0.19,0.369,3.30,0.00,0.00
Luis Castillo,$6.8K,R,CIN,SP,@ PIT,9,9.25,0.00%, ,-500,-3,8.5,-107,4.18,0.12,4,0.146,,0.000,6.00,5,0.370,,0.412,9.00,1,2.00,0.00,0.67,0.270,7.70,0.00,0.00,16.83,2.48,4,0.244,,0.000,4.40,5,0.380,,0.392,7.10,2,2.95,0.00,0.50,0.320,5.90,0.00,0.00,4,0.330,,0.112,3.80,5,0.315,,0.251,8.10,4,3.78,0.00,0.29,0.322,6.20,0.00,0.00,4,0.366,,0.240,4.30,5,0.318,,0.186,5.70,13,3.68,0.00,0.32,0.339,5.10,0.00,0.00,4,0.315,,0.210,4.10,5,0.301,,0.159,5.80,28,3.56,0.00,0.29,0.307,5.10,0.00,0.00
Marco Estrada,$5.4K,R,TOR,SP,WAS, , ,0.00%, ,-1600,3,7.5,173,3.11,-0.06,5,0.224,,0.000,4.50,4,0.311,,0.375,9.00,1,1.33,0.00,0.40,0.263,6.50,0.00,0.00,12.72,2.36,5,0.217,,0.062,3.00,4,0.316,,0.250,8.20,2,1.52,0.00,0.20,0.261,5.30,0.00,0.00,5,0.318,,0.151,2.80,4,0.377,,0.265,5.10,4,3.52,0.00,0.17,0.344,3.80,0.00,0.00,5,0.351,,0.232,3.40,4,0.369,,0.265,4.00,13,4.06,0.00,0.18,0.359,3.70,0.00,0.00,5,0.309,,0.211,3.80,4,0.369,,0.229,4.70,45,3.83,0.00,0.18,0.336,4.20,0.00,0.00
Alex Cobb,$5.1K,R,BAL,SP,MIA, , ,0.00%, ,-700,-5,9.5,-153,5.24,0.46,4,0.865,,0.875,0.00,5,0.377,,0.000,14.10,1,3.37,0.00,0.33,0.594,7.80,0.00,0.00,11.51,2.26,4,0.377,,0.318,5.90,5,0.343,,0.053,5.90,2,2.60,0.00,0.18,0.358,5.90,0.00,0.00,4,0.362,,0.244,4.60,5,0.365,,0.136,3.70,4,4.02,0.00,0.20,0.364,4.10,0.00,0.00,4,0.453,,0.280,3.40,5,0.378,,0.222,3.60,10,4.55,0.00,0.24,0.411,3.50,0.00,0.00,4,0.338,,0.189,3.30,5,0.331,,0.169,3.50,39,4.28,0.00,0.22,0.334,3.40,0.00,0.00
Sean Manaea,$6.3K,L,OAK,SP,LAA, , ,0.00%, ,-1000,1,9.0,-102,4.58,-0.1,1,0.126,,0.000,1.30,8,0.287,,0.228,6.30,1,3.20,0.00,0.14,0.269,5.80,0.00,0.00,14.08,2.23,1,0.223,,0.012,0.70,8,0.336,,0.333,5.20,2,4.43,0.00,0.25,0.323,4.70,0.00,0.00,1,0.312,,0.054,0.70,8,0.373,,0.322,4.60,5,5.00,0.00,0.22,0.366,4.20,0.00,0.00,1,0.276,,0.104,1.90,8,0.279,,0.190,5.20,13,3.95,0.00,0.20,0.279,4.90,0.00,0.00,1,0.266,,0.089,1.60,8,0.326,,0.183,6.30,41,3.93,0.00,0.17,0.319,5.80,0.00,0.00
