Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K
Jake Arrieta,$10.6K,R,CHC,SP,@ CIN, , , , ,-300,1,7.5,-174,4.3,-0.22,5,0.273,,0.115,9.31,4,0.254,,0.126,8.88,38,3.46,4.24,0.15,0.265,9.12,0.45,0.23,23.13,2.18
Robbie Ray,$8.6K,L,ARI,SP,LAD, , ,30.00%,0.621,100,2,9.0,105,4.39,-0.21,1,0.296,,0.124,12.48,8,0.351,,0.189,11.94,34,3.20,4.44,0.20,0.345,12.00,0.38,0.25,18.64,2.17
Tyler Skaggs,$8.2K,L,LAA,SP,TOR, , ,10.00%,1.749,600,-4,9.0,-149,4.95,0.08,1,0.372,,0.094,9.49,8,0.362,,0.199,10.30,13,3.80,4.86,0.17,0.363,10.21,0.38,0.25,17.49,2.13
Gio Gonzalez,$9.5K,L,WAS,SP,@ NYM, , , , ,300,1,7.0,-103,3.46,0.07,3,0.280,,0.084,7.23,6,0.319,,0.139,10.37,35,3.62,4.49,0.15,0.306,9.32,0.37,0.24,20.14,2.12
Charlie Morton,$7.4K,R,HOU,SP,@ TBR, , , , ,600,-5,8.5,-114,4.34,0.23,5,0.283,,0.134,12.15,4,0.326,,0.089,7.02,7,3.62,4.02,0.10,0.302,9.87,0.42,0.21,15.65,2.11
Jharel Cotton,$7.8K,R,OAK,SP,SEA, , , , ,500,-6,8.0,-114,4.09,-0.02,3,0.248,,0.087,5.75,6,0.284,,0.155,7.40,8,4.12,4.16,0.13,0.272,6.85,0.29,0.22,16.44,2.11
Casey Lawrence,$4.5K,R,TOR,RP,@ LAA, , ,0.50%, ,-1100,-26,9.0,139,4.05,-0.08,2,0.331,,0.166,0.00,7,0.493,,0.000,18.00,2,6.75,6.30,0.00,0.457,14.00,0.33,0.22,9.39,2.09
Jacob deGrom,$9.9K,R,NYM,SP,WAS, , , , ,-600,2,7.0,-107,3.54,-0.07,5,0.284,,0.106,9.91,4,0.318,,0.153,9.59,26,3.25,4.05,0.17,0.299,9.77,0.40,0.23,19.61,1.98
Jaime Garcia,$6.8K,L,ATL,SP,@ PHI, , ,10.00%,1.323,-900,5,7.5,110,3.61,-0.24,2,0.289,,0.140,8.12,7,0.351,,0.198,8.10,34,3.77,5.49,0.25,0.337,8.10,0.47,0.21,13.23,1.95
Ariel Miranda,$7.2K,L,SEA,SP,@ OAK, , , , ,-300,0,8.0,104,3.91,0.02,2,0.365,,0.116,6.59,7,0.288,,0.208,7.07,15,4.40,5.86,0.21,0.305,6.96,0.26,0.31,13.99,1.94
Dan Straily,$7.8K,R,MIA,SP,@ SDP, , ,17.50%,0.862,100,0,8.0,-127,4.21,0.02,4,0.299,,0.140,7.10,5,0.328,,0.218,8.13,37,4.49,5.68,0.18,0.315,7.67,0.27,0.32,15.08,1.93
Adalberto Mejia,$5.8K,L,MIN,SP,DET, , , , ,-600,-1,9.0,-106,4.56,-0.01,0,1.080,,0.500,0.00,9,0.327,,0.161,4.50,3,6.32,5.36,0.00,0.327,4.50,0.44,0.31,11.08,1.91
Michael Pineda,$10.1K,R,NYY,SP,@ PIT, , , , ,1000,-2,7.0,-114,3.58,0.12,4,0.361,,0.232,11.67,5,0.329,,0.199,10.69,37,2.95,4.61,0.21,0.343,11.13,0.38,0.29,19.27,1.91
Carlos Carrasco,$10.9K,R,CLE,SP,@ CHW, , ,47.50%,0.437,600,-2,8.0,-230,4.93,0.25,3,0.360,,0.256,9.84,6,0.293,,0.166,9.61,28,3.17,4.47,0.20,0.315,9.69,0.37,0.27,20.77,1.91
Jered Weaver,$6.4K,R,SDP,SP,MIA, , ,0.25%, ,700,-8,8.0,117,3.79,-0.02,3,0.395,,0.247,5.22,6,0.365,,0.232,5.80,34,5.07,6.51,0.20,0.375,5.61,0.27,0.32,12.05,1.88
Kenta Maeda,$9.0K,R,LAD,SP,@ ARI, , ,17.50%,0.935,1000,-3,9.0,-115,4.61,0.21,5,0.308,,0.127,7.84,4,0.281,,0.140,10.87,38,3.37,4.40,0.18,0.296,9.19,0.38,0.25,16.37,1.82
Matt Moore,$5.8K,L,SFG,SP,@ COL, , ,0.25%, ,-800,1,10.5,-108,5.19,-0.23,2,0.288,,0.114,8.82,7,0.306,,0.151,8.15,37,4.04,4.80,0.14,0.302,8.30,0.32,0.30,10.32,1.78
Blake Snell,$8.3K,L,TBR,SP,HOU, , , , ,1100,-10,8.5,104,4.16,0.27,0,0.295,,0.024,11.57,9,0.343,,0.118,9.46,23,4.41,4.23,0.07,0.343,9.46,0.29,0.26,13.52,1.63
Cody Reed,$6.3K,L,CIN,SP,CHC, , , , ,700,-8,7.5,164,3.2,-0.28,3,0.280,,0.140,8.44,6,0.391,,0.262,9.53,13,3.91,6.33,0.27,0.354,9.17,0.40,0.26,9.79,1.55
Mike Pelfrey,$0.0,R,CHW,SP,CLE, , ,0.25%, ,0,-1,8.0,212,3.07,-0.25,0,0.000,,0.000,0.00,0,0.000,,0.000,0.00,0,0.00,0.00,0.00,0.000,0.00,0.00,0.00,9.52,0
