Name,Salary,Hand,Team,Position,Opp,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,Points,Pt/$/K,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%,xL,LwOBA,,LISO,LK/9,xR,RwOBA,,RISO,RK/9,GP,SIERA,xFIP,HR/FB,xWOBA,xK/9,GB%,FB%
Aaron Wilkerson,$5.0K,R,MIL,SP,ATL, , ,0.00%, ,-500,-4,9.5,-108,4.83,4.83,5,0.377,,0.000,0.00,4,0.455,,0.428,9.00,1,3.15,5.13,0.33,0.412,4.00,0.00,0.00,10.95,2.19,5,0.377,,0.000,0.00,4,0.455,,0.428,9.00,1,3.15,5.13,0.33,0.412,4.00,0.00,0.00,5,0.377,,0.000,0.00,4,0.455,,0.428,9.00,1,3.15,5.13,0.33,0.412,4.00,0.00,0.00,5,0.377,,0.000,0.00,4,0.455,,0.428,9.00,1,3.15,5.13,0.33,0.412,4.00,0.00,0.00,5,0.222,,0.094,3.00,4,0.313,,0.250,11.80,3,3.38,4.35,0.17,0.262,6.90,0.00,0.00
James Shields,$4.7K,R,CHW,SP,@ HOU, , ,0.00%, ,-1800,2,8.0,282,2.71,-0.03,3,0.328,,0.251,2.90,6,0.174,,0.000,1.40,1,6.55,6.73,0.14,0.225,1.90,0.00,0.00,10.23,2.18,3,0.265,,0.143,4.10,6,0.163,,0.000,1.40,2,5.06,5.08,0.11,0.197,2.30,0.00,0.00,3,0.267,,0.139,3.00,6,0.268,,0.133,2.70,5,4.87,5.56,0.11,0.268,2.80,0.00,0.00,3,0.275,,0.152,3.70,6,0.315,,0.155,2.90,16,4.48,5.35,0.13,0.302,3.20,0.00,0.00,3,0.339,,0.215,3.40,6,0.310,,0.174,3.80,40,4.36,5.31,0.19,0.320,3.60,0.00,0.00
David Price,$9.0K,L,BOS,SP,@ KCR,13,12.5,25.00%,0.779,1000, ,9.5,-179,5.47,0.21,3,0.355,,0.167,2.90,6,0.922,,1.154,5.80,1,3.66,5.63,0.71,0.733,4.80,0.00,0.00,19.47,2.16,3,0.355,,0.167,1.00,6,0.498,,0.500,8.90,2,3.24,4.52,0.55,0.450,6.30,0.00,0.00,3,0.388,,0.250,1.90,6,0.356,,0.261,6.40,4,3.38,4.40,0.29,0.367,4.90,0.00,0.00,3,0.324,,0.233,1.50,6,0.332,,0.193,8.80,12,3.52,4.26,0.25,0.329,6.40,0.00,0.00,3,0.262,,0.086,1.60,6,0.310,,0.175,8.50,28,3.48,4.25,0.17,0.294,6.20,0.00,0.00
Robbie Ray,$9.2K,L,ARI,SP,SDP,10,11.75,35.00%,0.551,200,3,8.5,-176,4.87,0.35,1,0.250,,0.200,1.80,8,0.568,,0.468,10.80,1,1.80,3.45,0.40,0.533,9.80,0.00,0.00,19.3,2.1,1,0.156,,0.125,3.30,8,0.376,,0.243,7.40,2,2.37,3.72,0.22,0.352,6.90,0.00,0.00,1,0.156,,0.125,3.30,8,0.376,,0.243,7.40,2,2.37,3.72,0.22,0.352,6.90,0.00,0.00,1,0.190,,0.071,2.40,8,0.367,,0.220,11.70,5,2.05,3.20,0.27,0.347,10.70,0.00,0.00,1,0.269,,0.154,3.30,8,0.302,,0.168,10.30,34,2.52,3.51,0.25,0.298,9.50,0.00,0.00
Max Scherzer,$14.3K,R,WAS,SP,MIA,1,2.25,50.00%,0.601,2100, ,7.5,-283,4.89,0.25,4,0.224,,0.026,10.50,5,0.295,,0.143,3.00,1,1.74,5.14,0.00,0.263,6.30,0.00,0.00,30.05,2.1,4,0.208,,0.013,5.50,5,0.249,,0.048,3.50,2,3.42,5.45,0.00,0.231,4.40,0.00,0.00,4,0.282,,0.148,5.20,5,0.232,,0.147,6.00,5,2.41,4.07,0.20,0.254,5.60,0.00,0.00,4,0.285,,0.193,6.30,5,0.206,,0.106,7.90,14,1.52,3.00,0.18,0.241,7.20,0.00,0.00,4,0.290,,0.177,5.80,5,0.196,,0.100,7.60,46,1.85,3.21,0.16,0.238,6.80,0.00,0.00
Kevin Gausman,$7.4K,R,BAL,SP,@ MIN,13,12.5,0.00%, ,100,-1,8.5,125,3.93,0.01,7,0.471,,0.571,0.00,2,0.160,,0.000,2.20,1,5.01,5.11,0.13,0.402,0.50,0.00,0.00,15.27,2.06,7,0.335,,0.412,1.90,2,0.218,,0.030,1.90,2,4.49,4.93,0.14,0.309,1.90,0.00,0.00,7,0.302,,0.225,2.90,2,0.319,,0.180,3.40,5,4.19,4.34,0.19,0.306,3.00,0.00,0.00,7,0.296,,0.164,4.70,2,0.352,,0.196,4.60,12,3.70,3.93,0.24,0.308,4.70,0.00,0.00,7,0.340,,0.176,4.00,2,0.349,,0.191,5.20,48,3.76,4.23,0.25,0.342,4.30,0.00,0.00
Brad Keller,$4.2K,R,KCR,SP,BOS, , ,7.50%,1.119,-1800,1,9.5,163,4.03,0.29,5,0.389,,0.100,1.10,4,0.093,,0.000,2.20,1,4.98,3.97,0.00,0.257,1.60,0.00,0.00,8.39,2,5,0.389,,0.100,1.10,4,0.093,,0.000,2.20,1,4.98,3.97,0.00,0.257,1.60,0.00,0.00,5,0.345,,0.046,1.40,4,0.277,,0.020,2.40,3,5.68,4.95,0.00,0.315,1.80,0.00,0.00,5,0.310,,0.049,1.70,4,0.266,,0.064,4.10,18,5.16,4.49,0.06,0.290,2.80,0.00,0.00,5,0.273,,0.045,1.70,4,0.273,,0.065,4.00,23,5.12,4.47,0.05,0.273,2.70,0.00,0.00
James Paxton,$12.5K,L,SEA,SP,COL,7,7.25,0.00%, ,2200,-1,7.5,-190,4.38,0.38,3,0.000,,0.000,3.40,6,0.159,,0.050,9.00,1,1.63,2.49,0.00,0.106,7.10,0.00,0.00,24.92,1.99,3,0.000,,0.000,3.60,6,0.244,,0.115,9.00,2,1.49,2.15,0.20,0.163,7.20,0.00,0.00,3,0.218,,0.036,4.30,6,0.319,,0.230,9.30,5,1.91,2.23,0.39,0.285,7.60,0.00,0.00,3,0.345,,0.178,2.40,6,0.243,,0.136,9.30,15,2.23,2.85,0.18,0.277,7.00,0.00,0.00,3,0.286,,0.101,2.10,6,0.263,,0.128,9.60,40,2.52,3.16,0.15,0.271,7.10,0.00,0.00
Kyle Gibson,$7.9K,R,MIN,SP,BAL, , ,0.00%, ,100,1,8.5,-140,4.57,-0.01,3,0.462,,0.000,3.60,6,0.374,,0.333,1.80,1,5.06,5.65,0.20,0.403,2.40,0.00,0.00,15.46,1.96,3,0.373,,0.019,5.20,6,0.415,,0.318,2.20,2,4.18,3.87,0.25,0.401,3.20,0.00,0.00,3,0.306,,0.011,5.00,6,0.351,,0.271,3.20,4,4.62,4.55,0.28,0.336,3.80,0.00,0.00,3,0.308,,0.094,4.60,6,0.295,,0.200,5.00,13,3.78,3.90,0.22,0.299,4.90,0.00,0.00,3,0.338,,0.135,3.70,6,0.332,,0.181,4.40,44,4.31,4.24,0.24,0.334,4.10,0.00,0.00
Ross Stripling,$9.9K,R,LAD,SP,@ LAA,9,11.25,22.50%,0.839,1300,-2,10.0,-148,5.46,0.39,3,0.370,,0.111,3.00,6,0.401,,0.235,7.50,1,4.01,2.21,1.00,0.391,6.00,0.00,0.00,18.88,1.91,3,0.281,,0.043,4.10,6,0.494,,0.333,4.90,2,4.15,2.84,0.40,0.423,4.60,0.00,0.00,3,0.322,,0.234,6.60,6,0.331,,0.185,5.00,4,2.94,3.08,0.27,0.328,5.60,0.00,0.00,3,0.280,,0.134,7.30,6,0.288,,0.150,5.80,14,2.61,2.86,0.21,0.285,6.30,0.00,0.00,3,0.257,,0.111,5.50,6,0.317,,0.175,6.10,66,2.93,3.10,0.23,0.297,5.90,0.00,0.00
Luis Severino,$13.0K,R,NYY,SP,@ TOR,6,6,0.00%, ,1300, ,7.5,-194,4.4,-0.26,4,0.175,,0.000,4.30,5,0.125,,0.000,4.30,1,4.37,3.51,0.00,0.147,4.30,0.00,0.00,24.56,1.89,4,0.169,,0.000,4.80,5,0.209,,0.053,5.50,2,2.83,2.66,0.00,0.191,5.10,0.00,0.00,4,0.232,,0.048,4.60,5,0.261,,0.111,5.70,5,2.72,3.25,0.14,0.248,5.20,0.00,0.00,4,0.225,,0.064,4.80,5,0.240,,0.105,6.80,14,2.44,3.06,0.12,0.233,5.90,0.00,0.00,4,0.273,,0.141,5.30,5,0.249,,0.109,6.50,46,2.78,3.06,0.19,0.260,6.00,0.00,0.00
Tyson Ross,$7.5K,R,SDP,SP,@ ARI, , ,35.00%,0.398,600,-6,8.5,160,3.63,0.15,6,0.592,,0.636,0.00,3,0.417,,0.400,0.00,1,7.33,7.45,0.43,0.534,0.00,0.00,0.00,13.93,1.86,6,0.464,,0.416,2.50,3,0.387,,0.350,1.60,2,5.83,6.59,0.46,0.438,2.20,0.00,0.00,6,0.398,,0.323,3.70,3,0.278,,0.174,2.20,5,4.72,5.22,0.32,0.358,3.20,0.00,0.00,6,0.355,,0.211,3.90,3,0.256,,0.139,4.50,14,3.85,4.34,0.20,0.322,4.10,0.00,0.00,6,0.358,,0.185,3.60,3,0.305,,0.157,4.20,29,4.38,4.89,0.20,0.340,3.80,0.00,0.00
Charlie Morton,$12.2K,R,HOU,SP,CHW,5,5.5,0.00%, ,1400,1,8.0,-297,5.29,0.03,4,0.305,,0.000,8.70,5,0.236,,0.000,7.30,1,1.73,1.74,0.00,0.267,7.90,0.00,0.00,22.15,1.82,4,0.225,,0.000,8.90,5,0.228,,0.000,7.50,2,1.28,1.26,0.00,0.227,8.10,0.00,0.00,4,0.311,,0.073,8.40,5,0.214,,0.000,8.00,4,3.29,3.61,0.00,0.257,8.20,0.00,0.00,4,0.273,,0.144,8.80,5,0.302,,0.145,4.20,14,2.83,3.13,0.28,0.289,6.30,0.00,0.00,4,0.267,,0.125,7.00,5,0.321,,0.166,4.60,40,3.25,3.39,0.22,0.297,5.70,0.00,0.00
Mike Fiers,$6.9K,R,DET,SP,TEX, , ,0.00%, ,-200,-2,9.0,110,4.32,-0.03,5,0.157,,0.000,1.10,4,0.118,,0.056,4.50,1,3.78,4.29,0.00,0.140,2.60,0.00,0.00,12.39,1.8,5,0.199,,0.045,2.40,4,0.160,,0.032,3.60,2,3.82,4.80,0.00,0.182,2.90,0.00,0.00,5,0.278,,0.146,5.00,4,0.252,,0.137,3.70,4,3.60,4.85,0.15,0.266,4.40,0.00,0.00,5,0.333,,0.198,3.70,4,0.317,,0.201,4.10,12,3.99,5.15,0.18,0.326,3.80,0.00,0.00,5,0.342,,0.211,3.90,4,0.346,,0.205,4.50,43,3.87,4.74,0.24,0.344,4.20,0.00,0.00
Matt Harvey,$6.5K,R,CIN,SP,@ CHC, , ,0.00%, ,200,-6,9.0,131,4.1,4.1,6,0.176,,0.000,5.20,3,0.000,,0.000,5.20,1,1.92,2.61,0.00,0.117,5.20,0.00,0.00,11.65,1.79,6,0.205,,0.000,4.00,3,0.185,,0.053,2.40,2,3.80,3.94,0.00,0.198,3.40,0.00,0.00,6,0.228,,0.000,4.10,3,0.235,,0.049,4.10,3,4.04,4.37,0.00,0.230,4.10,0.00,0.00,6,0.357,,0.221,3.70,3,0.302,,0.168,4.20,14,4.13,4.64,0.22,0.339,3.90,0.00,0.00,6,0.395,,0.255,3.10,3,0.311,,0.155,4.00,34,4.52,5.07,0.24,0.367,3.40,0.00,0.00
Blake Snell,$12.7K,L,TBR,SP,@ NYM,3,5.25,0.00%, ,2800,-3,7.0,-126,3.65,-0.03,3,0.146,,0.000,3.80,6,0.204,,0.143,8.90,1,1.71,2.10,0.20,0.185,7.20,0.00,0.00,22.29,1.76,3,0.161,,0.000,3.80,6,0.182,,0.111,8.90,2,2.21,2.67,0.14,0.175,7.20,0.00,0.00,3,0.209,,0.053,2.00,6,0.285,,0.153,7.80,5,3.59,4.44,0.17,0.260,5.90,0.00,0.00,3,0.173,,0.079,2.70,6,0.277,,0.161,7.80,15,2.89,3.49,0.17,0.242,6.10,0.00,0.00,3,0.191,,0.056,2.10,6,0.307,,0.169,8.00,40,3.56,4.14,0.16,0.268,6.00,0.00,0.00
J.A. Happ,$9.4K,L,TOR,SP,NYY, , ,0.00%, ,1200,-2,7.5,175,3.1,-0.24,3,0.293,,0.000,0.00,6,0.457,,0.227,6.90,1,4.23,5.73,0.17,0.402,4.60,0.00,0.00,15.66,1.67,3,0.293,,0.000,0.00,6,0.391,,0.192,6.40,2,4.49,5.92,0.14,0.358,4.30,0.00,0.00,3,0.195,,0.000,1.10,6,0.328,,0.203,6.30,4,3.82,4.70,0.17,0.284,4.60,0.00,0.00,3,0.203,,0.077,2.10,6,0.290,,0.152,7.10,14,3.13,4.03,0.15,0.261,5.40,0.00,0.00,3,0.217,,0.101,1.80,6,0.314,,0.156,7.90,41,3.34,3.90,0.19,0.282,5.80,0.00,0.00
Cole Hamels,$9.6K,L,TEX,SP,@ DET, , ,0.00%, ,800, ,9.0,-124,4.68,0.03,0,0.000,,0.000,0.00,9,0.404,,0.240,12.60,1,2.61,1.53,0.00,0.000,0.00,0.00,0.00,15.62,1.63,0,0.000,,0.000,0.00,9,0.465,,0.289,10.80,2,3.34,2.16,0.33,0.465,10.80,0.00,0.00,0,0.480,,0.200,0.00,9,0.344,,0.206,9.80,4,3.39,3.11,0.25,0.344,9.80,0.00,0.00,0,0.341,,0.156,1.00,9,0.323,,0.203,8.10,12,3.62,4.34,0.24,0.323,8.10,0.00,0.00,0,0.260,,0.113,1.20,9,0.330,,0.196,6.70,39,4.02,4.51,0.23,0.330,6.70,0.00,0.00
Kyle Freeland,$9.2K,L,COL,SP,@ SEA, , ,0.00%, ,2200,-10,7.5,172,3.12,0.12,1,0.177,,0.000,1.30,8,0.234,,0.250,2.60,1,4.74,5.19,0.33,0.228,2.40,0.00,0.00,14.96,1.63,1,0.138,,0.000,1.30,8,0.209,,0.121,3.20,2,4.74,4.40,0.20,0.201,3.00,0.00,0.00,1,0.249,,0.051,2.20,8,0.280,,0.167,3.80,5,4.60,4.47,0.18,0.277,3.60,0.00,0.00,1,0.240,,0.081,2.80,8,0.296,,0.142,4.30,14,4.09,4.22,0.17,0.290,4.10,0.00,0.00,1,0.298,,0.132,2.70,8,0.331,,0.158,4.10,48,4.56,4.55,0.19,0.327,4.00,0.00,0.00
Edwin Jackson,$5.8K,R,OAK,SP,@ CLE, , ,0.00%, ,-1700,8,9.0,212,3.46,0.38,7,0.241,,0.353,5.80,2,0.000,,0.000,2.90,1,2.83,4.56,0.22,0.187,5.20,0.00,0.00,8.16,1.41,7,0.225,,0.231,5.20,2,0.224,,0.105,4.40,2,2.04,3.50,0.18,0.225,5.00,0.00,0.00,7,0.225,,0.231,5.20,2,0.224,,0.105,4.40,2,2.04,3.50,0.18,0.225,5.00,0.00,0.00,7,0.225,,0.231,5.20,2,0.224,,0.105,4.40,2,2.04,3.50,0.18,0.225,5.00,0.00,0.00,7,0.322,,0.197,4.90,2,0.391,,0.319,3.30,17,3.91,5.13,0.26,0.337,4.50,0.00,0.00
